Bin index,yH299-parent-pool3_normalized,yH299-parent-pool3_normalized rank
CP048232.1-9,9,979
CP048232.1-10,22,556
CP048232.1-11,19,631
CP048232.1-12,18,657
CP048232.1-13,9,980
CP048232.1-14,18,658
CP048232.1-15,15,771
CP048232.1-16,54,135
CP048232.1-17,7,1049
CP048232.1-18,41,248
CP048232.1-19,16,726
CP048232.1-20,10,946
CP048232.1-21,19,632
CP048232.1-22,19,633
CP048232.1-23,48,176
CP048232.1-24,56,123
CP048232.1-25,11,903
CP048232.1-26,17,691
CP048232.1-27,26,459
CP048232.1-28,32,351
CP048232.1-29,19,634
CP048232.1-30,15,772
CP048232.1-31,63,98
CP048232.1-32,39,263
CP048232.1-33,26,460
CP048232.1-34,43,219
CP048232.1-35,39,264
CP048232.1-36,67,81
CP048232.1-37,83,48
CP048232.1-38,60,111
CP048232.1-39,65,87
CP048232.1-40,93,36
CP048232.1-41,92,37
CP048232.1-42,108,24
CP048232.1-43,201,2
CP048232.1-44,82,50
CP048232.1-45,96,34
CP048232.1-46,42,233
CP048232.1-47,77,56
CP048232.1-48,28,424
CP048232.1-49,26,461
CP048232.1-50,28,425
CP048232.1-51,20,606
CP048232.1-52,23,533
CP048232.1-53,7,1050
CP048232.1-54,1,1219
CP048233.1-0,0,1239
CP048233.1-1,15,773
CP048233.1-2,69,75
CP048233.1-3,26,462
CP048233.1-4,12,870
CP048233.1-5,41,249
CP048233.1-6,20,607
CP048233.1-7,28,426
CP048233.1-8,33,335
CP048233.1-9,76,58
CP048233.1-10,55,130
CP048233.1-11,3,1179
CP048233.1-12,32,352
CP048233.1-13,24,511
CP048233.1-14,21,579
CP048233.1-15,10,947
CP048233.1-16,25,485
CP048233.1-17,2,1202
CP048233.1-18,56,124
CP048233.1-19,10,948
CP048233.1-20,6,1089
CP048233.1-21,22,557
CP048233.1-22,10,949
CP048233.1-23,3,1180
CP048233.1-24,40,252
CP048233.1-25,12,871
CP048233.1-26,9,981
CP048233.1-27,7,1051
CP048233.1-28,0,1240
CP048233.1-29,11,904
CP048233.1-30,22,558
CP048233.1-31,12,872
CP048233.1-32,3,1181
CP048233.1-33,20,608
CP048233.1-34,9,982
CP048233.1-35,15,774
CP048233.1-36,10,950
CP048233.1-37,11,905
CP048233.1-38,21,580
CP048233.1-39,19,635
CP048233.1-40,21,581
CP048233.1-41,9,983
CP048233.1-42,28,427
CP048233.1-43,22,559
CP048233.1-44,29,400
CP048233.1-45,15,775
CP048233.1-46,15,776
CP048233.1-47,44,208
CP048233.1-48,14,813
CP048233.1-49,42,234
CP048233.1-50,26,463
CP048233.1-51,24,512
CP048233.1-52,10,951
CP048233.1-53,74,60
CP048233.1-54,53,137
CP048233.1-55,87,41
CP048233.1-56,36,297
CP048233.1-57,64,93
CP048233.1-58,64,94
CP048233.1-59,50,160
CP048233.1-60,92,38
CP048233.1-61,54,136
CP048233.1-62,49,171
CP048233.1-63,41,250
CP048233.1-64,115,17
CP048233.1-65,18,659
CP048233.1-66,85,45
CP048233.1-67,26,464
CP048233.1-68,72,64
CP048233.1-69,2,1203
CP048233.1-70,1,1220
CP048234.1-0,1,1221
CP048234.1-1,5,1120
CP048234.1-2,0,1241
CP048234.1-3,2,1204
CP048234.1-4,12,873
CP048234.1-5,10,952
CP048234.1-6,6,1090
CP048234.1-7,12,874
CP048234.1-8,13,837
CP048234.1-9,20,609
CP048234.1-10,5,1121
CP048234.1-11,7,1052
CP048234.1-12,39,265
CP048234.1-13,45,198
CP048234.1-14,27,438
CP048234.1-15,21,582
CP048234.1-16,16,727
CP048234.1-17,16,728
CP048234.1-18,20,610
CP048234.1-19,50,161
CP048234.1-20,61,105
CP048234.1-21,50,162
CP048234.1-22,57,118
CP048234.1-23,142,7
CP048234.1-24,49,172
CP048234.1-25,64,95
CP048234.1-26,86,42
CP048234.1-27,48,177
CP048234.1-28,45,199
CP048234.1-29,43,220
CP048234.1-30,57,119
CP048234.1-31,71,68
CP048234.1-32,39,266
CP048234.1-33,28,428
CP048234.1-34,11,906
CP048234.1-35,12,875
CP048234.1-36,53,138
CP048234.1-37,25,486
CP048234.1-38,19,636
CP048234.1-39,51,151
CP048234.1-40,17,692
CP048234.1-41,27,439
CP048234.1-42,16,729
CP048234.1-43,47,183
CP048234.1-44,84,46
CP048234.1-45,27,440
CP048234.1-46,43,221
CP048234.1-47,31,365
CP048234.1-48,9,984
CP048234.1-49,50,163
CP048234.1-50,56,125
CP048234.1-51,6,1091
CP048234.1-52,25,487
CP048234.1-53,18,660
CP048234.1-54,10,953
CP048234.1-55,9,985
CP048234.1-56,25,488
CP048234.1-57,50,164
CP048234.1-58,43,222
CP048234.1-59,15,777
CP048234.1-60,7,1053
CP048234.1-61,33,336
CP048234.1-62,44,209
CP048234.1-63,36,298
CP048234.1-64,33,337
CP048234.1-65,18,661
CP048234.1-66,27,441
CP048234.1-67,9,986
CP048234.1-68,1,1222
CP048234.1-69,0,1242
CP048234.1-70,1,1223
CP048235.1-0,1,1224
CP048235.1-1,0,1243
CP048235.1-2,2,1205
CP048235.1-3,37,289
CP048235.1-4,42,235
CP048235.1-5,65,88
CP048235.1-6,6,1092
CP048235.1-7,39,267
CP048235.1-8,74,61
CP048235.1-9,23,534
CP048235.1-10,23,535
CP048235.1-11,8,1015
CP048235.1-12,22,560
CP048235.1-13,18,662
CP048235.1-14,79,53
CP048235.1-15,25,489
CP048235.1-16,111,23
CP048235.1-17,11,907
CP048235.1-18,56,126
CP048235.1-19,53,139
CP048235.1-20,73,63
CP048235.1-21,12,876
CP048235.1-22,29,401
CP048235.1-23,75,59
CP048235.1-24,155,5
CP048235.1-25,70,71
CP048235.1-26,19,637
CP048235.1-27,60,112
CP048235.1-28,14,814
CP048235.1-29,31,366
CP048235.1-30,70,72
CP048235.1-31,25,490
CP048235.1-32,13,838
CP048235.1-33,17,693
CP048235.1-34,40,253
CP048235.1-35,29,402
CP048235.1-36,10,954
CP048235.1-37,40,254
CP048235.1-38,4,1148
CP048235.1-39,9,987
CP048235.1-40,12,877
CP048235.1-41,23,536
CP048235.1-42,32,353
CP048235.1-43,74,62
CP048235.1-44,1,1225
CP048235.1-45,12,878
CP048235.1-46,29,403
CP048235.1-47,46,192
CP048235.1-48,42,236
CP048235.1-49,12,879
CP048235.1-50,48,178
CP048235.1-51,15,778
CP048235.1-52,5,1122
CP048235.1-53,43,223
CP048235.1-54,8,1016
CP048235.1-55,32,354
CP048235.1-56,15,779
CP048235.1-57,9,988
CP048235.1-58,11,908
CP048235.1-59,7,1054
CP048235.1-60,22,561
CP048235.1-61,27,442
CP048235.1-62,27,443
CP048235.1-63,22,562
CP048235.1-64,21,583
CP048235.1-65,4,1149
CP048235.1-66,13,839
CP048235.1-67,9,989
CP048235.1-68,12,880
CP048235.1-69,31,367
CP048235.1-70,47,184
CP048235.1-71,8,1017
CP048235.1-72,13,840
CP048235.1-73,17,694
CP048235.1-74,33,338
CP048235.1-75,64,96
CP048235.1-76,14,815
CP048235.1-77,10,955
CP048235.1-78,7,1055
CP048235.1-79,22,563
CP048235.1-80,23,537
CP048235.1-81,20,611
CP048235.1-82,15,780
CP048235.1-83,18,663
CP048235.1-84,11,909
CP048235.1-85,7,1056
CP048235.1-86,22,564
CP048235.1-87,11,910
CP048235.1-88,39,268
CP048235.1-89,16,730
CP048235.1-90,42,237
CP048235.1-91,21,584
CP048235.1-92,15,781
CP048236.1-0,3,1182
CP048236.1-1,1,1226
CP048236.1-2,4,1150
CP048236.1-3,62,102
CP048236.1-4,70,73
CP048236.1-5,134,10
CP048236.1-6,20,612
CP048236.1-7,44,210
CP048236.1-8,100,29
CP048236.1-9,69,76
CP048236.1-10,24,513
CP048236.1-11,83,49
CP048236.1-12,56,127
CP048236.1-13,42,238
CP048236.1-14,25,491
CP048236.1-15,32,355
CP048236.1-16,39,269
CP048236.1-17,21,585
CP048236.1-18,10,956
CP048236.1-19,53,140
CP048236.1-20,52,145
CP048236.1-21,7,1057
CP048236.1-22,10,957
CP048236.1-23,31,368
CP048236.1-24,17,695
CP048236.1-25,17,696
CP048236.1-26,34,325
CP048236.1-27,30,391
CP048236.1-28,47,185
CP048236.1-29,36,299
CP048236.1-30,6,1093
CP048236.1-31,27,444
CP048236.1-32,22,565
CP048236.1-33,15,782
CP048236.1-34,5,1123
CP048236.1-35,26,465
CP048236.1-36,31,369
CP048236.1-37,17,697
CP048236.1-38,18,664
CP048236.1-39,44,211
CP048236.1-40,11,911
CP048236.1-41,8,1018
CP048236.1-42,24,514
CP048236.1-43,16,731
CP048236.1-44,18,665
CP048236.1-45,5,1124
CP048236.1-46,7,1058
CP048236.1-47,42,239
CP048236.1-48,4,1151
CP048236.1-49,10,958
CP048236.1-50,13,841
CP048236.1-51,50,165
CP048236.1-52,14,816
CP048236.1-53,24,515
CP048236.1-54,11,912
CP048236.1-55,35,315
CP048236.1-56,16,732
CP048236.1-57,46,193
CP048236.1-58,24,516
CP048236.1-59,24,517
CP048236.1-60,28,429
CP048236.1-61,3,1183
CP048236.1-62,13,842
CP048236.1-63,28,430
CP048236.1-64,36,300
CP048236.1-65,7,1059
CP048236.1-66,21,586
CP048236.1-67,14,817
CP048236.1-68,7,1060
CP048236.1-69,9,990
CP048236.1-70,40,255
CP048236.1-71,25,492
CP048236.1-72,7,1061
CP048236.1-73,27,445
CP048236.1-74,27,446
CP048236.1-75,7,1062
CP048236.1-76,3,1184
CP048236.1-77,25,493
CP048236.1-78,11,913
CP048236.1-79,10,959
CP048236.1-80,3,1185
CP048236.1-81,13,843
CP048236.1-82,25,494
CP048236.1-83,14,818
CP048236.1-84,19,638
CP048236.1-85,1,1227
CP048236.1-86,28,431
CP048236.1-87,51,152
CP048236.1-88,19,639
CP048236.1-89,24,518
CP048236.1-90,14,819
CP048236.1-91,23,538
CP048236.1-92,32,356
CP048236.1-93,43,224
CP048236.1-94,18,666
CP048236.1-95,5,1125
CP048236.1-96,21,587
CP048236.1-97,7,1063
CP048236.1-98,35,316
CP048236.1-99,6,1094
CP048237.1-0,1,1228
CP048237.1-1,1,1229
CP048237.1-2,21,588
CP048237.1-3,26,466
CP048237.1-4,29,404
CP048237.1-5,17,698
CP048237.1-6,6,1095
CP048237.1-7,45,200
CP048237.1-8,29,405
CP048237.1-9,8,1019
CP048237.1-10,7,1064
CP048237.1-11,11,914
CP048237.1-12,11,915
CP048237.1-13,21,589
CP048237.1-14,24,519
CP048237.1-15,6,1096
CP048237.1-16,5,1126
CP048237.1-17,8,1020
CP048237.1-18,17,699
CP048237.1-19,24,520
CP048237.1-20,10,960
CP048237.1-21,11,916
CP048237.1-22,18,667
CP048237.1-23,17,700
CP048237.1-24,35,317
CP048237.1-25,15,783
CP048237.1-26,8,1021
CP048237.1-27,8,1022
CP048237.1-28,18,668
CP048237.1-29,4,1152
CP048237.1-30,6,1097
CP048237.1-31,6,1098
CP048237.1-32,16,733
CP048237.1-33,12,881
CP048237.1-34,18,669
CP048237.1-35,20,613
CP048237.1-36,23,539
CP048237.1-37,8,1023
CP048237.1-38,34,326
CP048237.1-39,42,240
CP048237.1-40,43,225
CP048237.1-41,8,1024
CP048237.1-42,12,882
CP048237.1-43,15,784
CP048237.1-44,16,734
CP048237.1-45,4,1153
CP048237.1-46,14,820
CP048237.1-47,9,991
CP048237.1-48,33,339
CP048237.1-49,21,590
CP048237.1-50,0,1244
CP048237.1-51,36,301
CP048237.1-52,9,992
CP048237.1-53,10,961
CP048237.1-54,46,194
CP048237.1-55,13,844
CP048237.1-56,4,1154
CP048237.1-57,25,495
CP048237.1-58,7,1065
CP048237.1-59,2,1206
CP048237.1-60,30,392
CP048237.1-61,40,256
CP048237.1-62,20,614
CP048237.1-63,17,701
CP048237.1-64,31,370
CP048237.1-65,25,496
CP048237.1-66,22,566
CP048237.1-67,15,785
CP048237.1-68,18,670
CP048237.1-69,20,615
CP048237.1-70,17,702
CP048237.1-71,18,671
CP048237.1-72,3,1186
CP048237.1-73,67,82
CP048237.1-74,29,406
CP048237.1-75,37,290
CP048237.1-76,13,845
CP048237.1-77,12,883
CP048237.1-78,26,467
CP048237.1-79,20,616
CP048237.1-80,23,540
CP048237.1-81,48,179
CP048237.1-82,61,106
CP048237.1-83,44,212
CP048237.1-84,17,703
CP048237.1-85,45,201
CP048237.1-86,49,173
CP048237.1-87,52,146
CP048237.1-88,48,180
CP048237.1-89,23,541
CP048237.1-90,30,393
CP048237.1-91,114,18
CP048237.1-92,44,213
CP048237.1-93,17,704
CP048237.1-94,29,407
CP048237.1-95,126,12
CP048237.1-96,43,226
CP048237.1-97,217,1
CP048237.1-98,86,43
CP048237.1-99,157,4
CP048237.1-100,32,357
CP048237.1-101,18,672
CP048237.1-102,29,408
CP048237.1-103,20,617
CP048237.1-104,37,291
CP048237.1-105,15,786
CP048238.1-0,4,1155
CP048238.1-1,0,1245
CP048238.1-2,34,327
CP048238.1-3,16,735
CP048238.1-4,53,141
CP048238.1-5,16,736
CP048238.1-6,56,128
CP048238.1-7,31,371
CP048238.1-8,35,318
CP048238.1-9,13,846
CP048238.1-10,14,821
CP048238.1-11,38,280
CP048238.1-12,27,447
CP048238.1-13,26,468
CP048238.1-14,13,847
CP048238.1-15,49,174
CP048238.1-16,20,618
CP048238.1-17,57,120
CP048238.1-18,31,372
CP048238.1-19,39,270
CP048238.1-20,21,591
CP048238.1-21,10,962
CP048238.1-22,18,673
CP048238.1-23,8,1025
CP048238.1-24,11,917
CP048238.1-25,29,409
CP048238.1-26,13,848
CP048238.1-27,57,121
CP048238.1-28,42,241
CP048238.1-29,58,116
CP048238.1-30,7,1066
CP048238.1-31,47,186
CP048238.1-32,51,153
CP048238.1-33,36,302
CP048238.1-34,13,849
CP048238.1-35,71,69
CP048238.1-36,65,89
CP048238.1-37,52,147
CP048238.1-38,26,469
CP048238.1-39,123,14
CP048238.1-40,94,35
CP048238.1-41,21,592
CP048238.1-42,25,497
CP048238.1-43,43,227
CP048238.1-44,139,9
CP048238.1-45,36,303
CP048238.1-46,4,1156
CP048238.1-47,30,394
CP048238.1-48,47,187
CP048238.1-49,20,619
CP048238.1-50,15,787
CP048238.1-51,36,304
CP048238.1-52,17,705
CP048238.1-53,37,292
CP048238.1-54,42,242
CP048238.1-55,45,202
CP048238.1-56,29,410
CP048238.1-57,39,271
CP048238.1-58,0,1246
CP048238.1-59,18,674
CP048238.1-60,36,305
CP048238.1-61,0,1247
CP048238.1-62,5,1127
CP048238.1-63,4,1157
CP048238.1-64,5,1128
CP048238.1-65,5,1129
CP048238.1-66,11,918
CP048238.1-67,24,521
CP048238.1-68,51,154
CP048238.1-69,16,737
CP048238.1-70,53,142
CP048238.1-71,44,214
CP048238.1-72,17,706
CP048238.1-73,23,542
CP048238.1-74,0,1248
CP048238.1-75,5,1130
CP048239.1-0,5,1131
CP048239.1-1,0,1249
CP048239.1-2,7,1067
CP048239.1-3,40,257
CP048239.1-4,26,470
CP048239.1-5,39,272
CP048239.1-6,55,131
CP048239.1-7,7,1068
CP048239.1-8,33,340
CP048239.1-9,5,1132
CP048239.1-10,47,188
CP048239.1-11,7,1069
CP048239.1-12,13,850
CP048239.1-13,8,1026
CP048239.1-14,18,675
CP048239.1-15,53,143
CP048239.1-16,26,471
CP048239.1-17,77,57
CP048239.1-18,72,65
CP048239.1-19,24,522
CP048239.1-20,34,328
CP048239.1-21,18,676
CP048239.1-22,61,107
CP048239.1-23,149,6
CP048239.1-24,112,21
CP048239.1-25,39,273
CP048239.1-26,15,788
CP048239.1-27,69,77
CP048239.1-28,47,189
CP048239.1-29,40,258
CP048239.1-30,61,108
CP048239.1-31,45,203
CP048239.1-32,17,707
CP048239.1-33,31,373
CP048239.1-34,14,822
CP048239.1-35,20,620
CP048239.1-36,15,789
CP048239.1-37,2,1207
CP048239.1-38,23,543
CP048239.1-39,29,411
CP048239.1-40,43,228
CP048239.1-41,36,306
CP048239.1-42,19,640
CP048239.1-43,8,1027
CP048239.1-44,29,412
CP048239.1-45,9,993
CP048239.1-46,10,963
CP048239.1-47,6,1099
CP048239.1-48,10,964
CP048239.1-49,11,919
CP048239.1-50,6,1100
CP048239.1-51,9,994
CP048239.1-52,0,1250
CP048239.1-53,13,851
CP048239.1-54,10,965
CP048239.1-55,17,708
CP048239.1-56,7,1070
CP048239.1-57,3,1187
CP048239.1-58,5,1133
CP048239.1-59,15,790
CP048239.1-60,36,307
CP048239.1-61,25,498
CP048239.1-62,17,709
CP048239.1-63,3,1188
CP048239.1-64,17,710
CP048239.1-65,29,413
CP048239.1-66,16,738
CP048239.1-67,7,1071
CP048239.1-68,23,544
CP048239.1-69,6,1101
CP048239.1-70,11,920
CP048239.1-71,20,621
CP048239.1-72,34,329
CP048239.1-73,27,448
CP048239.1-74,12,884
CP048239.1-75,10,966
CP048239.1-76,14,823
CP048239.1-77,12,885
CP048239.1-78,12,886
CP048239.1-79,8,1028
CP048239.1-80,4,1158
CP048239.1-81,8,1029
CP048239.1-82,1,1230
CP048239.1-83,10,967
CP048239.1-84,11,921
CP048239.1-85,0,1251
CP048239.1-86,32,358
CP048239.1-87,27,449
CP048239.1-88,15,791
CP048239.1-89,11,922
CP048239.1-90,16,739
CP048239.1-91,13,852
CP048239.1-92,5,1134
CP048239.1-93,12,887
CP048239.1-94,18,677
CP048239.1-95,26,472
CP048239.1-96,17,711
CP048239.1-97,3,1189
CP048239.1-98,9,995
CP048239.1-99,13,853
CP048239.1-100,20,622
CP048239.1-101,18,678
CP048239.1-102,24,523
CP048239.1-103,12,888
CP048239.1-104,6,1102
CP048239.1-105,13,854
CP048239.1-106,17,712
CP048239.1-107,4,1159
CP048239.1-108,2,1208
CP048239.1-109,7,1072
CP048239.1-110,12,889
CP048239.1-111,16,740
CP048239.1-112,25,499
CP048239.1-113,16,741
CP048239.1-114,13,855
CP048239.1-115,15,792
CP048239.1-116,16,742
CP048239.1-117,19,641
CP048239.1-118,27,450
CP048239.1-119,23,545
CP048239.1-120,9,996
CP048239.1-121,7,1073
CP048239.1-122,1,1231
CP048240.1-0,1,1232
CP048240.1-1,1,1233
CP048240.1-2,32,359
CP048240.1-3,46,195
CP048240.1-4,16,743
CP048240.1-5,8,1030
CP048240.1-6,37,293
CP048240.1-7,39,274
CP048240.1-8,16,744
CP048240.1-9,16,745
CP048240.1-10,7,1074
CP048240.1-11,15,793
CP048240.1-12,22,567
CP048240.1-13,8,1031
CP048240.1-14,59,113
CP048240.1-15,31,374
CP048240.1-16,31,375
CP048240.1-17,29,414
CP048240.1-18,50,166
CP048240.1-19,65,90
CP048240.1-20,33,341
CP048240.1-21,26,473
CP048240.1-22,28,432
CP048240.1-23,35,319
CP048240.1-24,61,109
CP048240.1-25,124,13
CP048240.1-26,106,25
CP048240.1-27,133,11
CP048240.1-28,86,44
CP048240.1-29,91,40
CP048240.1-30,33,342
CP048240.1-31,38,281
CP048240.1-32,50,167
CP048240.1-33,31,376
CP048240.1-34,69,78
CP048240.1-35,6,1103
CP048240.1-36,20,623
CP048240.1-37,43,229
CP048240.1-38,32,360
CP048240.1-39,38,282
CP048240.1-40,66,84
CP048240.1-41,26,474
CP048240.1-42,32,361
CP048240.1-43,18,679
CP048240.1-44,25,500
CP048240.1-45,35,320
CP048240.1-46,23,546
CP048240.1-47,18,680
CP048240.1-48,36,308
CP048240.1-49,17,713
CP048240.1-50,28,433
CP048240.1-51,16,746
CP048240.1-52,24,524
CP048240.1-53,13,856
CP048240.1-54,7,1075
CP048240.1-55,6,1104
CP048240.1-56,51,155
CP048240.1-57,46,196
CP048240.1-58,22,568
CP048240.1-59,16,747
CP048240.1-60,19,642
CP048240.1-61,38,283
CP048240.1-62,9,997
CP048240.1-63,16,748
CP048240.1-64,2,1209
CP048240.1-65,21,593
CP048240.1-66,9,998
CP048240.1-67,14,824
CP048240.1-68,8,1032
CP048240.1-69,18,681
CP048240.1-70,6,1105
CP048240.1-71,17,714
CP048240.1-72,57,122
CP048240.1-73,36,309
CP048240.1-74,23,547
CP048240.1-75,11,923
CP048240.1-76,27,451
CP048240.1-77,31,377
CP048240.1-78,8,1033
CP048240.1-79,6,1106
CP048240.1-80,9,999
CP048240.1-81,11,924
CP048240.1-82,4,1160
CP048240.1-83,7,1076
CP048240.1-84,22,569
CP048240.1-85,16,749
CP048240.1-86,16,750
CP048240.1-87,25,501
CP048240.1-88,59,114
CP048240.1-89,11,925
CP048240.1-90,5,1135
CP048240.1-91,21,594
CP048240.1-92,6,1107
CP048240.1-93,19,643
CP048240.1-94,4,1161
CP048240.1-95,14,825
CP048240.1-96,4,1162
CP048240.1-97,19,644
CP048240.1-98,11,926
CP048240.1-99,18,682
CP048240.1-100,8,1034
CP048240.1-101,5,1136
CP048240.1-102,6,1108
CP048240.1-103,21,595
CP048240.1-104,29,415
CP048240.1-105,15,794
CP048240.1-106,32,362
CP048240.1-107,37,294
CP048240.1-108,2,1210
CP048240.1-109,11,927
CP048240.1-110,12,890
CP048240.1-111,40,259
CP048240.1-112,23,548
CP048240.1-113,11,928
CP048240.1-114,2,1211
CP048240.1-115,42,243
CP048240.1-116,21,596
CP048240.1-117,39,275
CP048240.1-118,24,525
CP048240.1-119,10,968
CP048240.1-120,15,795
CP048240.1-121,11,929
CP048240.1-122,11,930
CP048240.1-123,15,796
CP048240.1-124,16,751
CP048240.1-125,17,715
CP048240.1-126,48,181
CP048240.1-127,33,343
CP048240.1-128,13,857
CP048240.1-129,31,378
CP048240.1-130,4,1163
CP048241.1-0,4,1164
CP048241.1-1,5,1137
CP048241.1-2,26,475
CP048241.1-3,16,752
CP048241.1-4,33,344
CP048241.1-5,22,570
CP048241.1-6,13,858
CP048241.1-7,44,215
CP048241.1-8,5,1138
CP048241.1-9,45,204
CP048241.1-10,11,931
CP048241.1-11,55,132
CP048241.1-12,8,1035
CP048241.1-13,4,1165
CP048241.1-14,18,683
CP048241.1-15,22,571
CP048241.1-16,8,1036
CP048241.1-17,3,1190
CP048241.1-18,47,190
CP048241.1-19,3,1191
CP048241.1-20,1,1234
CP048241.1-21,8,1037
CP048241.1-22,65,91
CP048241.1-23,5,1139
CP048241.1-24,13,859
CP048241.1-25,10,969
CP048241.1-26,5,1140
CP048241.1-27,12,891
CP048241.1-28,7,1077
CP048241.1-29,14,826
CP048241.1-30,6,1109
CP048241.1-31,5,1141
CP048241.1-32,6,1110
CP048241.1-33,30,395
CP048241.1-34,11,932
CP048241.1-35,48,182
CP048241.1-36,17,716
CP048241.1-37,16,753
CP048241.1-38,34,330
CP048241.1-39,15,797
CP048241.1-40,19,645
CP048241.1-41,2,1212
CP048241.1-42,21,597
CP048241.1-43,9,1000
CP048241.1-44,29,416
CP048241.1-45,31,379
CP048241.1-46,25,502
CP048241.1-47,36,310
CP048241.1-48,24,526
CP048241.1-49,31,380
CP048241.1-50,27,452
CP048241.1-51,17,717
CP048241.1-52,4,1166
CP048241.1-53,7,1078
CP048241.1-54,29,417
CP048241.1-55,15,798
CP048241.1-56,12,892
CP048241.1-57,30,396
CP048241.1-58,21,598
CP048241.1-59,17,718
CP048241.1-60,11,933
CP048241.1-61,31,381
CP048241.1-62,16,754
CP048241.1-63,13,860
CP048241.1-64,23,549
CP048241.1-65,19,646
CP048241.1-66,33,345
CP048241.1-67,18,684
CP048241.1-68,50,168
CP048241.1-69,38,284
CP048241.1-70,11,934
CP048241.1-71,4,1167
CP048241.1-72,16,755
CP048241.1-73,16,756
CP048241.1-74,31,382
CP048241.1-75,33,346
CP048241.1-76,30,397
CP048241.1-77,9,1001
CP048241.1-78,35,321
CP048241.1-79,56,129
CP048241.1-80,1,1235
CP048241.1-81,13,861
CP048241.1-82,7,1079
CP048241.1-83,29,418
CP048241.1-84,31,383
CP048241.1-85,34,331
CP048241.1-86,24,527
CP048241.1-87,15,799
CP048241.1-88,28,434
CP048241.1-89,38,285
CP048241.1-90,20,624
CP048241.1-91,50,169
CP048241.1-92,65,92
CP048241.1-93,35,322
CP048241.1-94,43,230
CP048241.1-95,28,435
CP048241.1-96,4,1168
CP048241.1-97,11,935
CP048241.1-98,72,66
CP048241.1-99,14,827
CP048241.1-100,22,572
CP048241.1-101,6,1111
CP048241.1-102,37,295
CP048241.1-103,35,323
CP048241.1-104,7,1080
CP048241.1-105,14,828
CP048241.1-106,29,419
CP048241.1-107,14,829
CP048241.1-108,22,573
CP048241.1-109,16,757
CP048241.1-110,36,311
CP048241.1-111,10,970
CP048241.1-112,5,1142
CP048241.1-113,8,1038
CP048241.1-114,8,1039
CP048241.1-115,29,420
CP048241.1-116,19,647
CP048241.1-117,44,216
CP048241.1-118,27,453
CP048241.1-119,24,528
CP048241.1-120,22,574
CP048241.1-121,6,1112
CP048241.1-122,5,1143
CP048241.1-123,27,454
CP048241.1-124,50,170
CP048241.1-125,42,244
CP048241.1-126,24,529
