Bin index,yH299-parent-pool4_normalized,yH299-parent-pool4_normalized rank
CP048236.1-10,21,311
CP048236.1-11,58,39
CP048236.1-12,53,50
CP048236.1-13,26,213
CP048236.1-14,20,335
CP048236.1-15,20,336
CP048236.1-16,35,112
CP048236.1-17,13,551
CP048236.1-18,2,1136
CP048236.1-19,33,130
CP048236.1-20,28,190
CP048236.1-21,7,852
CP048236.1-22,5,964
CP048236.1-23,18,386
CP048236.1-24,7,853
CP048236.1-25,2,1137
CP048236.1-26,17,421
CP048236.1-27,26,214
CP048236.1-28,29,170
CP048236.1-29,19,353
CP048236.1-30,3,1077
CP048236.1-31,21,312
CP048236.1-32,12,599
CP048236.1-33,9,748
CP048236.1-34,0,1232
CP048236.1-35,9,749
CP048236.1-36,23,260
CP048236.1-37,12,600
CP048236.1-38,5,965
CP048236.1-39,25,229
CP048236.1-40,3,1078
CP048236.1-41,2,1138
CP048236.1-42,13,552
CP048236.1-43,8,802
CP048236.1-44,16,446
CP048236.1-45,3,1079
CP048236.1-46,5,966
CP048236.1-47,32,140
CP048236.1-48,7,854
CP048236.1-49,8,803
CP048236.1-50,5,967
CP048236.1-51,23,261
CP048236.1-52,6,911
CP048236.1-53,11,639
CP048236.1-54,4,1021
CP048236.1-55,16,447
CP048236.1-56,4,1022
CP048236.1-57,24,245
CP048236.1-58,12,601
CP048236.1-59,20,337
CP048236.1-60,16,448
CP048236.1-61,2,1139
CP048236.1-62,5,968
CP048236.1-63,13,553
CP048236.1-64,27,206
CP048236.1-65,5,969
CP048236.1-66,4,1023
CP048236.1-67,6,912
CP048236.1-68,3,1080
CP048236.1-69,10,686
CP048236.1-70,28,191
CP048236.1-71,8,804
CP048236.1-72,7,855
CP048236.1-73,18,387
CP048236.1-74,11,640
CP048236.1-75,1,1190
CP048236.1-76,3,1081
CP048236.1-77,21,313
CP048236.1-78,5,970
CP048236.1-79,8,805
CP048236.1-80,1,1191
CP048236.1-81,10,687
CP048236.1-82,9,750
CP048236.1-83,10,688
CP048236.1-84,11,641
CP048236.1-85,1,1192
CP048236.1-86,13,554
CP048236.1-87,22,283
CP048236.1-88,10,689
CP048236.1-89,8,806
CP048236.1-90,6,913
CP048236.1-91,6,914
CP048236.1-92,18,388
CP048236.1-93,28,192
CP048236.1-94,9,751
CP048236.1-95,3,1082
CP048236.1-96,15,474
CP048236.1-97,1,1193
CP048236.1-98,19,354
CP048236.1-99,3,1083
CP048236.1-100,1,1194
CP048237.1-0,0,1233
CP048237.1-1,0,1234
CP048237.1-2,12,602
CP048237.1-3,14,515
CP048237.1-4,10,690
CP048237.1-5,12,603
CP048237.1-6,4,1024
CP048237.1-7,31,148
CP048237.1-8,13,555
CP048237.1-9,7,856
CP048237.1-10,5,971
CP048237.1-11,4,1025
CP048237.1-12,5,972
CP048237.1-13,7,857
CP048237.1-14,9,752
CP048237.1-15,5,973
CP048237.1-16,4,1026
CP048237.1-17,9,753
CP048237.1-18,8,807
CP048237.1-19,14,516
CP048237.1-20,11,642
CP048237.1-21,7,858
CP048237.1-22,11,643
CP048237.1-23,7,859
CP048237.1-24,23,262
CP048237.1-25,11,644
CP048237.1-26,3,1084
CP048237.1-27,1,1195
CP048237.1-28,5,974
CP048237.1-29,2,1140
CP048237.1-30,3,1085
CP048237.1-31,5,975
CP048237.1-32,10,691
CP048237.1-33,11,645
CP048237.1-34,15,475
CP048237.1-35,18,389
CP048237.1-36,13,556
CP048237.1-37,5,976
CP048237.1-38,22,284
CP048237.1-39,23,263
CP048237.1-40,23,264
CP048237.1-41,7,860
CP048237.1-42,10,692
CP048237.1-43,10,693
CP048237.1-44,14,517
CP048237.1-45,1,1196
CP048237.1-46,10,694
CP048237.1-47,10,695
CP048237.1-48,26,215
CP048237.1-49,11,646
CP048237.1-50,0,1235
CP048237.1-51,26,216
CP048237.1-52,1,1197
CP048237.1-53,5,977
CP048237.1-54,31,149
CP048237.1-55,4,1027
CP048237.1-56,1,1198
CP048237.1-57,17,422
CP048237.1-58,0,1236
CP048237.1-59,0,1237
CP048237.1-60,15,476
CP048237.1-61,29,171
CP048237.1-62,9,754
CP048237.1-63,8,808
CP048237.1-64,14,518
CP048237.1-65,14,519
CP048237.1-66,9,755
CP048237.1-67,13,557
CP048237.1-68,8,809
CP048237.1-69,11,647
CP048237.1-70,6,915
CP048237.1-71,14,520
CP048237.1-72,6,916
CP048237.1-73,40,82
CP048237.1-74,22,285
CP048237.1-75,23,265
CP048237.1-76,7,861
CP048237.1-77,3,1086
CP048237.1-78,11,648
CP048237.1-79,7,862
CP048237.1-80,7,863
CP048237.1-81,35,113
CP048237.1-82,27,207
CP048237.1-83,11,649
CP048237.1-84,9,756
CP048237.1-85,41,79
CP048237.1-86,39,87
CP048237.1-87,25,230
CP048237.1-88,17,423
CP048237.1-89,17,424
CP048237.1-90,15,477
CP048237.1-91,67,27
CP048237.1-92,25,231
CP048237.1-93,16,449
CP048237.1-94,23,266
CP048237.1-95,79,13
CP048237.1-96,29,172
CP048237.1-97,152,1
CP048237.1-98,62,35
CP048237.1-99,110,3
CP048237.1-100,20,338
CP048237.1-101,15,478
CP048237.1-102,20,339
CP048237.1-103,11,650
CP048237.1-104,13,558
CP048237.1-105,11,651
CP048238.1-0,1,1199
CP048238.1-1,0,1238
CP048238.1-2,6,917
CP048238.1-3,10,696
CP048238.1-4,32,141
CP048238.1-5,10,697
CP048238.1-6,32,142
CP048238.1-7,23,267
CP048238.1-8,15,479
CP048238.1-9,4,1028
CP048238.1-10,9,757
CP048238.1-11,10,698
CP048238.1-12,20,340
CP048238.1-13,15,480
CP048238.1-14,10,699
CP048238.1-15,31,150
CP048238.1-16,19,355
CP048238.1-17,30,160
CP048238.1-18,23,268
CP048238.1-19,21,314
CP048238.1-20,4,1029
CP048238.1-21,1,1200
CP048238.1-22,10,700
CP048238.1-23,4,1030
CP048238.1-24,5,978
CP048238.1-25,22,286
CP048238.1-26,11,652
CP048238.1-27,30,161
CP048238.1-28,16,450
CP048238.1-29,39,88
CP048238.1-30,5,979
CP048238.1-31,26,217
CP048238.1-32,26,218
CP048238.1-33,23,269
CP048238.1-34,10,701
CP048238.1-35,50,60
CP048238.1-36,33,131
CP048238.1-37,22,287
CP048238.1-38,21,315
CP048238.1-39,95,7
CP048238.1-40,54,48
CP048238.1-41,5,980
CP048238.1-42,10,702
CP048238.1-43,35,114
CP048238.1-44,93,9
CP048238.1-45,33,132
CP048238.1-46,4,1031
CP048238.1-47,19,356
CP048238.1-48,33,133
CP048238.1-49,9,758
CP048238.1-50,7,864
CP048238.1-51,18,390
CP048238.1-52,6,918
CP048238.1-53,17,425
CP048238.1-54,23,270
CP048238.1-55,21,316
CP048238.1-56,17,426
CP048238.1-57,20,341
CP048238.1-58,0,1239
CP048238.1-59,9,759
CP048238.1-60,13,559
CP048238.1-61,0,1240
CP048238.1-62,3,1087
CP048238.1-63,1,1201
CP048238.1-64,4,1032
CP048238.1-65,1,1202
CP048238.1-66,11,653
CP048238.1-67,14,521
CP048238.1-68,28,193
CP048238.1-69,11,654
CP048238.1-70,26,219
CP048238.1-71,28,194
CP048238.1-72,11,655
CP048238.1-73,15,481
CP048239.1-0,0,1241
CP048239.1-1,0,1242
CP048239.1-2,4,1033
CP048239.1-3,33,134
CP048239.1-4,10,703
CP048239.1-5,38,94
CP048239.1-6,31,151
CP048239.1-7,3,1088
CP048239.1-8,13,560
CP048239.1-9,6,919
CP048239.1-10,25,232
CP048239.1-11,10,704
CP048239.1-12,7,865
CP048239.1-13,4,1034
CP048239.1-14,9,760
CP048239.1-15,35,115
CP048239.1-16,15,482
CP048239.1-17,54,49
CP048239.1-18,43,72
CP048239.1-19,12,604
CP048239.1-20,29,173
CP048239.1-21,19,357
CP048239.1-22,35,116
CP048239.1-23,99,5
CP048239.1-24,69,25
CP048239.1-25,22,288
CP048239.1-26,16,451
CP048239.1-27,51,58
CP048239.1-28,30,162
CP048239.1-29,19,358
CP048239.1-30,31,152
CP048239.1-31,23,271
CP048239.1-32,8,810
CP048239.1-33,30,163
CP048239.1-34,6,920
CP048239.1-35,12,605
CP048239.1-36,9,761
CP048239.1-37,1,1203
CP048239.1-38,14,522
CP048239.1-39,14,523
CP048239.1-40,21,317
CP048239.1-41,25,233
CP048239.1-42,10,705
CP048239.1-43,3,1089
CP048239.1-44,13,561
CP048239.1-45,2,1141
CP048239.1-46,2,1142
CP048239.1-47,0,1243
CP048239.1-48,7,866
CP048239.1-49,14,524
CP048239.1-50,9,762
CP048239.1-51,8,811
CP048239.1-52,0,1244
CP048239.1-53,5,981
CP048239.1-54,9,763
CP048239.1-55,15,483
CP048239.1-56,3,1090
CP048239.1-57,4,1035
CP048239.1-58,0,1245
CP048239.1-59,11,656
CP048239.1-60,14,525
CP048239.1-61,14,526
CP048239.1-62,9,764
CP048239.1-63,1,1204
CP048239.1-64,14,527
CP048239.1-65,22,289
CP048239.1-66,9,765
CP048239.1-67,4,1036
CP048239.1-68,11,657
CP048239.1-69,2,1143
CP048239.1-70,3,1091
CP048239.1-71,7,867
CP048239.1-72,19,359
CP048239.1-73,15,484
CP048239.1-74,7,868
CP048239.1-75,10,706
CP048239.1-76,12,606
CP048239.1-77,9,766
CP048239.1-78,4,1037
CP048239.1-79,3,1092
CP048239.1-80,0,1246
CP048239.1-81,3,1093
CP048239.1-82,1,1205
CP048239.1-83,5,982
CP048239.1-84,7,869
CP048239.1-85,1,1206
CP048239.1-86,13,562
CP048239.1-87,5,983
CP048239.1-88,8,812
CP048239.1-89,6,921
CP048239.1-90,4,1038
CP048239.1-91,3,1094
CP048239.1-92,6,922
CP048239.1-93,6,923
CP048239.1-94,17,427
CP048239.1-95,12,607
CP048239.1-96,6,924
CP048239.1-97,1,1207
CP048239.1-98,5,984
CP048239.1-99,10,707
CP048239.1-100,12,608
CP048239.1-101,21,318
CP048239.1-102,3,1095
CP048239.1-103,3,1096
CP048239.1-104,4,1039
CP048239.1-105,4,1040
CP048239.1-106,19,360
CP048239.1-107,3,1097
CP048239.1-108,3,1098
CP048239.1-109,4,1041
CP048239.1-110,6,925
CP048239.1-111,9,767
CP048239.1-112,13,563
CP048239.1-113,6,926
CP048239.1-114,7,870
CP048239.1-115,4,1042
CP048239.1-116,2,1144
CP048239.1-117,10,708
CP048239.1-118,10,709
CP048239.1-119,17,428
CP048239.1-120,6,927
CP048239.1-121,7,871
CP048239.1-122,1,1208
CP048239.1-123,0,1247
CP048239.1-124,2,1145
CP048240.1-0,0,1248
CP048240.1-1,0,1249
CP048240.1-2,15,485
CP048240.1-3,26,220
CP048240.1-4,16,452
CP048240.1-5,1,1209
CP048240.1-6,17,429
CP048240.1-7,28,195
CP048240.1-8,10,710
CP048240.1-9,13,564
CP048240.1-10,3,1099
CP048240.1-11,13,565
CP048240.1-12,8,813
CP048240.1-13,6,928
CP048240.1-14,36,107
CP048240.1-15,12,609
CP048240.1-16,14,528
CP048240.1-17,18,391
CP048240.1-18,30,164
CP048240.1-19,35,117
CP048240.1-20,13,566
CP048240.1-21,18,392
CP048240.1-22,16,453
CP048240.1-23,15,486
CP048240.1-24,45,68
CP048240.1-25,78,15
CP048240.1-26,66,29
CP048240.1-27,76,16
CP048240.1-28,55,47
CP048240.1-29,69,26
CP048240.1-30,26,221
CP048240.1-31,21,319
CP048240.1-32,27,208
CP048240.1-33,13,567
CP048240.1-34,38,95
CP048240.1-35,3,1100
CP048240.1-36,6,929
CP048240.1-37,22,290
CP048240.1-38,21,320
CP048240.1-39,25,234
CP048240.1-40,39,89
CP048240.1-41,19,361
CP048240.1-42,22,291
CP048240.1-43,7,872
CP048240.1-44,15,487
CP048240.1-45,15,488
CP048240.1-46,9,768
CP048240.1-47,10,711
CP048240.1-48,24,246
CP048240.1-49,9,769
CP048240.1-50,12,610
CP048240.1-51,17,430
CP048240.1-52,9,770
CP048240.1-53,5,985
CP048240.1-54,2,1146
CP048240.1-55,2,1147
CP048240.1-56,25,235
CP048240.1-57,21,321
CP048240.1-58,16,454
CP048240.1-59,12,611
CP048240.1-60,13,568
CP048240.1-61,24,247
CP048240.1-62,1,1210
CP048240.1-63,11,658
CP048240.1-64,4,1043
CP048240.1-65,8,814
CP048240.1-66,7,873
CP048240.1-67,8,815
CP048240.1-68,8,816
CP048240.1-69,7,874
CP048240.1-70,4,1044
CP048240.1-71,13,569
CP048240.1-72,28,196
CP048240.1-73,25,236
CP048240.1-74,18,393
CP048240.1-75,7,875
CP048240.1-76,18,394
CP048240.1-77,18,395
CP048240.1-78,5,986
CP048240.1-79,2,1148
CP048240.1-80,0,1250
CP048240.1-81,10,712
CP048240.1-82,5,987
CP048240.1-83,3,1101
CP048240.1-84,7,876
CP048240.1-85,4,1045
CP048240.1-86,19,362
CP048240.1-87,10,713
CP048240.1-88,36,108
CP048240.1-89,14,529
CP048240.1-90,4,1046
CP048240.1-91,21,322
CP048240.1-92,6,930
CP048240.1-93,16,455
CP048240.1-94,5,988
CP048240.1-95,12,612
CP048240.1-96,1,1211
CP048240.1-97,8,817
CP048240.1-98,8,818
CP048240.1-99,16,456
CP048240.1-100,3,1102
CP048240.1-101,1,1212
CP048240.1-102,4,1047
CP048240.1-103,10,714
CP048240.1-104,18,396
CP048240.1-105,9,771
CP048240.1-106,15,489
CP048240.1-107,29,174
CP048240.1-108,2,1149
CP048240.1-109,7,877
CP048240.1-110,8,819
CP048240.1-111,21,323
CP048240.1-112,12,613
CP048240.1-113,11,659
CP048240.1-114,1,1213
CP048240.1-115,21,324
CP048240.1-116,10,715
CP048240.1-117,18,397
CP048240.1-118,13,570
CP048240.1-119,7,878
CP048240.1-120,15,490
CP048240.1-121,6,931
CP048240.1-122,5,989
CP048240.1-123,5,990
CP048240.1-124,12,614
CP048240.1-125,8,820
CP048240.1-126,25,237
CP048240.1-127,16,457
CP048240.1-128,7,879
CP048240.1-129,21,325
CP048240.1-130,1,1214
CP048241.1-0,4,1048
CP048241.1-1,1,1215
CP048241.1-2,14,530
CP048241.1-3,12,615
CP048241.1-4,25,238
CP048241.1-5,18,398
CP048241.1-6,10,716
CP048241.1-7,31,153
CP048241.1-8,1,1216
CP048241.1-9,24,248
CP048241.1-10,3,1103
CP048241.1-11,28,197
CP048241.1-12,9,772
CP048241.1-13,2,1150
CP048241.1-14,11,660
CP048241.1-15,15,491
CP048241.1-16,6,932
CP048241.1-17,4,1049
CP048241.1-18,27,209
CP048241.1-19,2,1151
CP048241.1-20,2,1152
CP048241.1-21,3,1104
CP048241.1-22,26,222
CP048241.1-23,4,1050
CP048241.1-24,4,1051
CP048241.1-25,6,933
CP048241.1-26,5,991
CP048241.1-27,8,821
CP048241.1-28,7,880
CP048241.1-29,17,431
CP048241.1-30,2,1153
CP048241.1-31,3,1105
CP048241.1-32,6,934
CP048241.1-33,13,571
CP048241.1-34,7,881
CP048241.1-35,28,198
CP048241.1-36,6,935
CP048241.1-37,13,572
CP048241.1-38,23,272
CP048241.1-39,7,882
CP048241.1-40,10,717
CP048241.1-41,3,1106
CP048241.1-42,11,661
CP048241.1-43,5,992
CP048241.1-44,15,492
CP048241.1-45,19,363
CP048241.1-46,21,326
CP048241.1-47,18,399
CP048241.1-48,11,662
CP048241.1-49,21,327
CP048241.1-50,14,531
CP048241.1-51,6,936
CP048241.1-52,5,993
CP048241.1-53,2,1154
CP048241.1-54,13,573
CP048241.1-55,11,663
CP048241.1-56,6,937
CP048241.1-57,16,458
CP048241.1-58,14,532
CP048241.1-59,6,938
CP048241.1-60,10,718
CP048241.1-61,19,364
CP048241.1-62,16,459
CP048241.1-63,5,994
CP048241.1-64,13,574
CP048241.1-65,10,719
CP048241.1-66,22,292
CP048241.1-67,14,533
CP048241.1-68,24,249
CP048241.1-69,18,400
CP048241.1-70,6,939
CP048241.1-71,3,1107
CP048241.1-72,9,773
CP048241.1-73,9,774
CP048241.1-74,11,664
CP048241.1-75,17,432
CP048241.1-76,15,493
CP048241.1-77,8,822
CP048241.1-78,12,616
CP048241.1-79,33,135
CP048241.1-80,2,1155
CP048241.1-81,8,823
CP048241.1-82,7,883
CP048241.1-83,16,460
CP048241.1-84,15,494
CP048241.1-85,19,365
CP048241.1-86,11,665
CP048241.1-87,7,884
CP048241.1-88,10,720
CP048241.1-89,15,495
CP048241.1-90,19,366
CP048241.1-91,42,78
CP048241.1-92,41,80
CP048241.1-93,13,575
CP048241.1-94,18,401
CP048241.1-95,10,721
CP048241.1-96,1,1217
CP048241.1-97,8,824
CP048241.1-98,29,175
CP048241.1-99,9,775
CP048241.1-100,13,576
CP048241.1-101,4,1052
CP048241.1-102,22,293
CP048241.1-103,18,402
CP048241.1-104,3,1108
CP048241.1-105,6,940
CP048241.1-106,13,577
CP048241.1-107,7,885
CP048241.1-108,14,534
CP048241.1-109,3,1109
CP048241.1-110,20,342
CP048241.1-111,5,995
CP048241.1-112,4,1053
CP048241.1-113,4,1054
CP048241.1-114,2,1156
CP048241.1-115,14,535
CP048241.1-116,20,343
CP048241.1-117,31,154
CP048241.1-118,13,578
CP048241.1-119,21,328
CP048241.1-120,19,367
CP048241.1-121,3,1110
CP048241.1-122,5,996
CP048241.1-123,16,461
CP048241.1-124,37,101
CP048241.1-125,35,118
CP048241.1-126,17,433
