Bin index,yH298-parent-pool2_normalized,yH298-parent-pool2_normalized rank
CP048237.1-56,9,1175
CP048237.1-57,65,424
CP048237.1-58,26,945
CP048237.1-59,4,1216
CP048237.1-60,66,413
CP048237.1-61,78,318
CP048237.1-62,28,915
CP048237.1-63,44,663
CP048237.1-64,81,292
CP048237.1-65,50,581
CP048237.1-66,43,678
CP048237.1-67,51,565
CP048237.1-68,43,679
CP048237.1-69,38,760
CP048237.1-70,36,800
CP048237.1-71,34,826
CP048237.1-72,16,1104
CP048237.1-73,134,98
CP048237.1-74,57,493
CP048237.1-75,72,365
CP048237.1-76,28,916
CP048237.1-77,17,1084
CP048237.1-78,48,606
CP048237.1-79,46,632
CP048237.1-80,36,801
CP048237.1-81,105,171
CP048237.1-82,125,112
CP048237.1-83,91,231
CP048237.1-84,36,802
CP048237.1-85,120,122
CP048237.1-86,141,81
CP048237.1-87,104,174
CP048237.1-88,89,244
CP048237.1-89,47,622
CP048237.1-90,96,207
CP048237.1-91,204,33
CP048237.1-92,119,130
CP048237.1-93,66,414
CP048237.1-94,60,463
CP048237.1-95,233,21
CP048237.1-96,89,245
CP048237.1-97,373,1
CP048237.1-98,174,48
CP048237.1-99,336,3
CP048237.1-100,92,223
CP048237.1-101,70,380
CP048237.1-102,69,393
CP048237.1-103,62,449
CP048237.1-104,77,328
CP048237.1-105,38,761
CP048238.1-0,8,1185
CP048238.1-1,0,1253
CP048238.1-2,51,566
CP048238.1-3,37,771
CP048238.1-4,103,179
CP048238.1-5,51,567
CP048238.1-6,115,142
CP048238.1-7,79,311
CP048238.1-8,76,336
CP048238.1-9,26,946
CP048238.1-10,49,596
CP048238.1-11,62,450
CP048238.1-12,64,434
CP048238.1-13,53,537
CP048238.1-14,35,814
CP048238.1-15,118,133
CP048238.1-16,59,473
CP048238.1-17,119,131
CP048238.1-18,90,240
CP048238.1-19,82,283
CP048238.1-20,50,582
CP048238.1-21,27,929
CP048238.1-22,41,714
CP048238.1-23,17,1085
CP048238.1-24,31,863
CP048238.1-25,50,583
CP048238.1-26,56,501
CP048238.1-27,128,106
CP048238.1-28,73,359
CP048238.1-29,135,96
CP048238.1-30,13,1141
CP048238.1-31,120,123
CP048238.1-32,91,232
CP048238.1-33,87,256
CP048238.1-34,37,772
CP048238.1-35,159,60
CP048238.1-36,120,124
CP048238.1-37,91,233
CP048238.1-38,86,262
CP048238.1-39,274,11
CP048238.1-40,163,57
CP048238.1-41,53,538
CP048238.1-42,50,584
CP048238.1-43,99,192
CP048238.1-44,294,8
CP048238.1-45,111,149
CP048238.1-46,33,835
CP048238.1-47,73,360
CP048238.1-48,103,180
CP048238.1-49,51,568
CP048238.1-50,45,644
CP048238.1-51,80,301
CP048238.1-52,34,827
CP048238.1-53,85,269
CP048238.1-54,103,181
CP048238.1-55,92,224
CP048238.1-56,57,494
CP048238.1-57,66,415
CP048238.1-58,0,1254
CP048238.1-59,29,894
CP048238.1-60,89,246
CP048238.1-61,0,1255
CP048238.1-62,22,1008
CP048238.1-63,7,1192
CP048238.1-64,19,1056
CP048238.1-65,5,1211
CP048238.1-66,30,879
CP048238.1-67,57,495
CP048238.1-68,115,143
CP048238.1-69,24,977
CP048238.1-70,117,135
CP048238.1-71,104,175
CP048238.1-72,43,680
CP048238.1-73,44,664
CP048238.1-74,0,1256
CP048238.1-75,1,1238
CP048239.1-0,2,1229
CP048239.1-1,0,1257
CP048239.1-2,23,994
CP048239.1-3,102,183
CP048239.1-4,45,645
CP048239.1-5,106,168
CP048239.1-6,101,185
CP048239.1-7,15,1116
CP048239.1-8,63,440
CP048239.1-9,12,1149
CP048239.1-10,93,220
CP048239.1-11,19,1057
CP048239.1-12,41,715
CP048239.1-13,30,880
CP048239.1-14,42,689
CP048239.1-15,107,162
CP048239.1-16,92,225
CP048239.1-17,175,47
CP048239.1-18,118,134
CP048239.1-19,50,585
CP048239.1-20,79,312
CP048239.1-21,59,474
CP048239.1-22,136,91
CP048239.1-23,321,4
CP048239.1-24,220,28
CP048239.1-25,91,234
CP048239.1-26,56,502
CP048239.1-27,179,44
CP048239.1-28,137,89
CP048239.1-29,96,208
CP048239.1-30,107,163
CP048239.1-31,85,270
CP048239.1-32,25,964
CP048239.1-33,86,263
CP048239.1-34,39,743
CP048239.1-35,52,550
CP048239.1-36,42,690
CP048239.1-37,13,1142
CP048239.1-38,54,525
CP048239.1-39,65,425
CP048239.1-40,72,366
CP048239.1-41,85,271
CP048239.1-42,63,441
CP048239.1-43,20,1036
CP048239.1-44,51,569
CP048239.1-45,24,978
CP048239.1-46,21,1023
CP048239.1-47,11,1158
CP048239.1-48,32,848
CP048239.1-49,31,864
CP048239.1-50,23,995
CP048239.1-51,23,996
CP048239.1-52,1,1239
CP048239.1-53,19,1058
CP048239.1-54,23,997
CP048239.1-55,47,623
CP048239.1-56,9,1176
CP048239.1-57,15,1117
CP048239.1-58,11,1159
CP048239.1-59,43,681
CP048239.1-60,63,442
CP048239.1-61,67,403
CP048239.1-62,42,691
CP048239.1-63,5,1212
CP048239.1-64,42,692
CP048239.1-65,70,381
CP048239.1-66,31,865
CP048239.1-67,25,965
CP048239.1-68,42,693
CP048239.1-69,17,1086
CP048239.1-70,26,947
CP048239.1-71,40,725
CP048239.1-72,78,319
CP048239.1-73,74,352
CP048239.1-74,24,979
CP048239.1-75,36,803
CP048239.1-76,56,503
CP048239.1-77,38,762
CP048239.1-78,20,1037
CP048239.1-79,24,980
CP048239.1-80,20,1038
CP048239.1-81,27,930
CP048239.1-82,7,1193
CP048239.1-83,19,1059
CP048239.1-84,44,665
CP048239.1-85,6,1207
CP048239.1-86,63,443
CP048239.1-87,61,457
CP048239.1-88,31,866
CP048239.1-89,27,931
CP048239.1-90,37,773
CP048239.1-91,23,998
CP048239.1-92,17,1087
CP048239.1-93,25,966
CP048239.1-94,48,607
CP048239.1-95,77,329
CP048239.1-96,32,849
CP048239.1-97,9,1177
CP048239.1-98,23,999
CP048239.1-99,34,828
CP048239.1-100,53,539
CP048239.1-101,66,416
CP048239.1-102,29,895
CP048239.1-103,37,774
CP048239.1-104,19,1060
CP048239.1-105,42,694
CP048239.1-106,55,515
CP048239.1-107,14,1129
CP048239.1-108,16,1105
CP048239.1-109,21,1024
CP048239.1-110,24,981
CP048239.1-111,33,836
CP048239.1-112,52,551
CP048239.1-113,38,763
CP048239.1-114,26,948
CP048239.1-115,23,1000
CP048239.1-116,31,867
CP048239.1-117,46,633
CP048239.1-118,60,464
CP048239.1-119,62,451
CP048239.1-120,26,949
CP048239.1-121,12,1150
CP048239.1-122,1,1240
CP048239.1-123,0,1258
CP048239.1-124,3,1223
CP048240.1-0,1,1241
CP048240.1-1,2,1230
CP048240.1-2,60,465
CP048240.1-3,104,176
CP048240.1-4,54,526
CP048240.1-5,8,1186
CP048240.1-6,70,382
CP048240.1-7,101,186
CP048240.1-8,45,646
CP048240.1-9,50,586
CP048240.1-10,23,1001
CP048240.1-11,57,496
CP048240.1-12,37,775
CP048240.1-13,27,932
CP048240.1-14,92,226
CP048240.1-15,55,516
CP048240.1-16,55,517
CP048240.1-17,58,485
CP048240.1-18,105,172
CP048240.1-19,108,158
CP048240.1-20,69,394
CP048240.1-21,56,504
CP048240.1-22,71,372
CP048240.1-23,92,227
CP048240.1-24,144,76
CP048240.1-25,279,9
CP048240.1-26,225,25
CP048240.1-27,279,10
CP048240.1-28,170,50
CP048240.1-29,190,40
CP048240.1-30,89,247
CP048240.1-31,91,235
CP048240.1-32,77,330
CP048240.1-33,74,353
CP048240.1-34,136,92
CP048240.1-35,18,1072
CP048240.1-36,41,716
CP048240.1-37,94,216
CP048240.1-38,83,277
CP048240.1-39,84,275
CP048240.1-40,146,70
CP048240.1-41,74,354
CP048240.1-42,56,505
CP048240.1-43,44,666
CP048240.1-44,61,458
CP048240.1-45,83,278
CP048240.1-46,51,570
CP048240.1-47,54,527
CP048240.1-48,67,404
CP048240.1-49,32,850
CP048240.1-50,58,486
CP048240.1-51,43,682
CP048240.1-52,40,726
CP048240.1-53,53,540
CP048240.1-54,6,1208
CP048240.1-55,26,950
CP048240.1-56,98,197
CP048240.1-57,80,302
CP048240.1-58,66,417
CP048240.1-59,36,804
CP048240.1-60,48,608
CP048240.1-61,67,405
CP048240.1-62,16,1106
CP048240.1-63,31,868
CP048240.1-64,32,851
CP048240.1-65,39,744
CP048240.1-66,20,1039
CP048240.1-67,42,695
CP048240.1-68,26,951
CP048240.1-69,39,745
CP048240.1-70,13,1143
CP048240.1-71,61,459
CP048240.1-72,145,73
CP048240.1-73,76,337
CP048240.1-74,65,426
CP048240.1-75,19,1061
CP048240.1-76,49,597
CP048240.1-77,90,241
CP048240.1-78,34,829
CP048240.1-79,15,1118
CP048240.1-80,21,1025
CP048240.1-81,36,805
CP048240.1-82,22,1009
CP048240.1-83,13,1144
CP048240.1-84,52,552
CP048240.1-85,23,1002
CP048240.1-86,44,667
CP048240.1-87,59,475
CP048240.1-88,123,117
CP048240.1-89,44,668
CP048240.1-90,14,1130
CP048240.1-91,60,466
CP048240.1-92,17,1088
CP048240.1-93,66,418
CP048240.1-94,17,1089
CP048240.1-95,34,830
CP048240.1-96,15,1119
CP048240.1-97,37,776
CP048240.1-98,24,982
CP048240.1-99,40,727
CP048240.1-100,20,1040
CP048240.1-101,11,1160
CP048240.1-102,15,1120
CP048240.1-103,29,896
CP048240.1-104,52,553
CP048240.1-105,36,806
CP048240.1-106,73,361
CP048240.1-107,75,343
CP048240.1-108,3,1224
CP048240.1-109,29,897
CP048240.1-110,26,952
CP048240.1-111,79,313
CP048240.1-112,47,624
CP048240.1-113,25,967
CP048240.1-114,14,1131
CP048240.1-115,71,373
CP048240.1-116,27,933
CP048240.1-117,77,331
CP048240.1-118,58,487
CP048240.1-119,25,968
CP048240.1-120,52,554
CP048240.1-121,29,898
CP048240.1-122,35,815
CP048240.1-123,32,852
CP048240.1-124,28,917
CP048240.1-125,24,983
CP048240.1-126,95,211
CP048240.1-127,72,367
CP048240.1-128,32,853
CP048240.1-129,66,419
CP048240.1-130,5,1213
CP048241.1-0,10,1168
CP048241.1-1,19,1062
CP048241.1-2,91,236
CP048241.1-3,46,634
CP048241.1-4,59,476
CP048241.1-5,66,420
CP048241.1-6,22,1010
CP048241.1-7,100,189
CP048241.1-8,14,1132
CP048241.1-9,94,217
CP048241.1-10,30,881
CP048241.1-11,99,193
CP048241.1-12,18,1073
CP048241.1-13,17,1090
CP048241.1-14,27,934
CP048241.1-15,45,647
CP048241.1-16,24,984
CP048241.1-17,18,1074
CP048241.1-18,91,237
CP048241.1-19,8,1187
CP048241.1-20,5,1214
CP048241.1-21,13,1145
CP048241.1-22,116,139
CP048241.1-23,9,1178
CP048241.1-24,22,1011
CP048241.1-25,19,1063
CP048241.1-26,9,1179
CP048241.1-27,40,728
CP048241.1-28,20,1041
CP048241.1-29,40,729
CP048241.1-30,15,1121
CP048241.1-31,7,1194
CP048241.1-32,12,1151
CP048241.1-33,37,777
CP048241.1-34,24,985
CP048241.1-35,103,182
CP048241.1-36,42,696
CP048241.1-37,51,571
CP048241.1-38,68,398
CP048241.1-39,37,778
CP048241.1-40,48,609
CP048241.1-41,12,1152
CP048241.1-42,36,807
CP048241.1-43,30,882
CP048241.1-44,45,648
CP048241.1-45,57,497
CP048241.1-46,80,303
CP048241.1-47,92,228
CP048241.1-48,51,572
CP048241.1-49,76,338
CP048241.1-50,70,383
CP048241.1-51,46,635
CP048241.1-52,24,986
CP048241.1-53,5,1215
CP048241.1-54,51,573
CP048241.1-55,44,669
CP048241.1-56,31,869
CP048241.1-57,67,406
CP048241.1-58,53,541
CP048241.1-59,27,935
CP048241.1-60,28,918
CP048241.1-61,66,421
CP048241.1-62,31,870
CP048241.1-63,28,919
CP048241.1-64,46,636
CP048241.1-65,52,555
CP048241.1-66,65,427
CP048241.1-67,58,488
CP048241.1-68,79,314
CP048241.1-69,82,284
CP048241.1-70,29,899
CP048241.1-71,21,1026
CP048241.1-72,37,779
CP048241.1-73,29,900
CP048241.1-74,52,556
CP048241.1-75,51,574
CP048241.1-76,52,557
CP048241.1-77,27,936
CP048241.1-78,82,285
CP048241.1-79,107,164
CP048241.1-80,7,1195
CP048241.1-81,35,816
CP048241.1-82,22,1012
CP048241.1-83,58,489
CP048241.1-84,58,490
CP048241.1-85,80,304
CP048241.1-86,48,610
CP048241.1-87,25,969
CP048241.1-88,47,625
CP048241.1-89,79,315
CP048241.1-90,38,764
CP048241.1-91,109,155
CP048241.1-92,113,148
CP048241.1-93,69,395
CP048241.1-94,87,257
CP048241.1-95,50,587
CP048241.1-96,6,1209
CP048241.1-97,24,987
CP048241.1-98,127,110
CP048241.1-99,38,765
CP048241.1-100,46,637
CP048241.1-101,20,1042
CP048241.1-102,60,467
CP048241.1-103,78,320
CP048241.1-104,25,970
CP048241.1-105,30,883
CP048241.1-106,46,638
CP048241.1-107,25,971
CP048241.1-108,60,468
CP048241.1-109,29,901
CP048241.1-110,64,435
CP048241.1-111,35,817
CP048241.1-112,20,1043
CP048241.1-113,14,1133
CP048241.1-114,17,1091
CP048241.1-115,87,258
CP048241.1-116,95,212
CP048241.1-117,108,159
CP048241.1-118,47,626
CP048241.1-119,81,293
CP048241.1-120,52,558
CP048241.1-121,29,902
CP048241.1-122,19,1064
CP048241.1-123,77,332
