Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	258	protein_coding	GWK60_A00275	GWK60_A00275	570	C-C	51236	82
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	557	protein_coding	GWK60_A00275	GWK60_A00275	271	C-C	51535	1
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	575	protein_coding	GWK60_A00275	GWK60_A00275	253	C-C	51553	594
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	646	protein_coding	GWK60_A00275	GWK60_A00275	181	C-C	51624	1901
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	722	protein_coding	GWK60_A00275	GWK60_A00275	106	C-C	51700	0
CP048230.1	W	protein_coding	GWK60_A00253	GWK60_A00253	779	protein_coding	GWK60_A00275	GWK60_A00275	49	C-C	51757	505
CP048230.1	W	protein_coding	GWK60_A00275	GWK60_A00275	0	protein_coding	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	52037	1302
CP048230.1	W	protein_coding	GWK60_A00275	GWK60_A00275	0	protein_coding	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	52266	1
CP048230.1	W	protein_coding	GWK60_A00275	GWK60_A00275	0	protein_coding	GWK60_A00275	GWK60_A00275	0	ORF(C)-ORF(C)	53930	108
CP048230.1	W	protein_coding	GWK60_A00275	GWK60_A00275	362	protein_coding	GWK60_A00297	SCL1	822	C-W	55377	188
CP048230.1	W	protein_coding	GWK60_A00297	SCL1	209	protein_coding	GWK60_A00319	ERG4	107	W-C	57172	517
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	216	protein_coding	GWK60_A00341	PDR1	3322	C-W	58889	1
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	283	protein_coding	GWK60_A00341	PDR1	3255	C-W	58956	772
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	323	protein_coding	GWK60_A00341	PDR1	3215	C-W	58996	83
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	334	protein_coding	GWK60_A00341	PDR1	3204	C-W	59007	124
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	456	protein_coding	GWK60_A00341	PDR1	3082	C-W	59129	161
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	951	protein_coding	GWK60_A00341	PDR1	2587	C-W	59624	1017
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	1325	protein_coding	GWK60_A00341	PDR1	2213	C-W	59998	1
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	1755	protein_coding	GWK60_A00341	PDR1	1783	C-W	60428	599
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	1802	protein_coding	GWK60_A00341	PDR1	1736	C-W	60475	21
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2254	protein_coding	GWK60_A00341	PDR1	1284	C-W	60927	464
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2380	protein_coding	GWK60_A00341	PDR1	1158	C-W	61053	208
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2478	protein_coding	GWK60_A00341	PDR1	1060	C-W	61151	199
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2569	protein_coding	GWK60_A00341	PDR1	969	C-W	61242	22
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2688	protein_coding	GWK60_A00341	PDR1	850	C-W	61361	46
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2802	protein_coding	GWK60_A00341	PDR1	736	C-W	61475	359
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	2941	protein_coding	GWK60_A00341	PDR1	597	C-W	61614	1597
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	3017	protein_coding	GWK60_A00341	PDR1	521	C-W	61690	80
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	3048	protein_coding	GWK60_A00341	PDR1	490	C-W	61721	27
CP048230.1	W	protein_coding	GWK60_A00319	ERG4	3211	protein_coding	GWK60_A00341	PDR1	327	C-W	61884	1
CP048230.1	W	protein_coding	GWK60_A00341	PDR1	0	protein_coding	GWK60_A00341	PDR1	0	ORF(W)-ORF(W)	63259	0
CP048230.1	W	protein_coding	GWK60_A00363	GWK60_A00363	0	protein_coding	GWK60_A00363	GWK60_A00363	0	ORF(C)-ORF(C)	67279	60
CP048230.1	W	protein_coding	GWK60_A00363	GWK60_A00363	915	protein_coding	GWK60_A00385	PMA1	600	C-C	69066	300
CP048230.1	W	protein_coding	GWK60_A00363	GWK60_A00363	1202	protein_coding	GWK60_A00385	PMA1	313	C-C	69353	8
CP048230.1	W	protein_coding	GWK60_A00363	GWK60_A00363	1298	protein_coding	GWK60_A00385	PMA1	217	C-C	69449	436
CP048230.1	W	protein_coding	GWK60_A00363	GWK60_A00363	1499	protein_coding	GWK60_A00385	PMA1	16	C-C	69650	1
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	301	protein_coding	GWK60_A00407	GWK60_A00407	801	C-W	72675	0
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	715	protein_coding	GWK60_A00407	GWK60_A00407	387	C-W	73089	1
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	724	protein_coding	GWK60_A00407	GWK60_A00407	378	C-W	73098	2316
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	734	protein_coding	GWK60_A00407	GWK60_A00407	368	C-W	73108	1906
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	743	protein_coding	GWK60_A00407	GWK60_A00407	359	C-W	73117	2
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	781	protein_coding	GWK60_A00407	GWK60_A00407	321	C-W	73155	0
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	845	protein_coding	GWK60_A00407	GWK60_A00407	257	C-W	73219	1
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	1007	protein_coding	GWK60_A00407	GWK60_A00407	95	C-W	73381	3828
CP048230.1	W	protein_coding	GWK60_A00385	PMA1	1055	protein_coding	GWK60_A00407	GWK60_A00407	47	C-W	73429	0
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	73606	1
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	73773	0
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	73776	1
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74087	149
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	74736	1311
CP048230.1	W	protein_coding	GWK60_A00407	GWK60_A00407	0	protein_coding	GWK60_A00407	GWK60_A00407	0	ORF(W)-ORF(W)	75810	815
CP048230.1	W	protein_coding	GWK60_A00429	GWK60_A00429	124	protein_coding	GWK60_A00451	GWK60_A00451	361	C-C	77995	953
CP048230.1	W	protein_coding	GWK60_A00429	GWK60_A00429	145	protein_coding	GWK60_A00451	GWK60_A00451	340	C-C	78016	293
CP048230.1	W	protein_coding	GWK60_A00429	GWK60_A00429	344	protein_coding	GWK60_A00451	GWK60_A00451	141	C-C	78215	1
CP048230.1	W	protein_coding	GWK60_A00429	GWK60_A00429	354	protein_coding	GWK60_A00451	GWK60_A00451	131	C-C	78225	819
CP048230.1	W	protein_coding	GWK60_A00429	GWK60_A00429	476	protein_coding	GWK60_A00451	GWK60_A00451	9	C-C	78347	1448
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78387	426
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78415	73
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78438	1946
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78519	966
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78522	1946
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78621	208
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78629	1507
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78674	1
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78756	82
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78761	949
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78830	5
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78892	1
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	78915	146
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79004	875
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79029	0
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79201	1
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79434	158
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79461	640
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79473	0
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79511	337
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	0	protein_coding	GWK60_A00451	GWK60_A00451	0	ORF(C)-ORF(C)	79578	316
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	104	protein_coding	GWK60_A00473	GWK60_A00473	233	C-W	79698	1
CP048230.1	W	protein_coding	GWK60_A00451	GWK60_A00451	158	protein_coding	GWK60_A00473	GWK60_A00473	179	C-W	79752	1204
CP048230.1	W	protein_coding	GWK60_A00473	GWK60_A00473	0	protein_coding	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	80644	0
CP048230.1	W	protein_coding	GWK60_A00473	GWK60_A00473	0	protein_coding	GWK60_A00473	GWK60_A00473	0	ORF(W)-ORF(W)	81498	26
CP048230.1	W	protein_coding	GWK60_A00495	GWK60_A00495	187	protein_coding	GWK60_A00517	GWK60_A00517	434	C-W	84035	364
CP048230.1	W	protein_coding	GWK60_A00495	GWK60_A00495	215	protein_coding	GWK60_A00517	GWK60_A00517	406	C-W	84063	648
CP048230.1	W	protein_coding	GWK60_A00495	GWK60_A00495	223	protein_coding	GWK60_A00517	GWK60_A00517	398	C-W	84071	1158
CP048230.1	W	protein_coding	GWK60_A00495	GWK60_A00495	343	protein_coding	GWK60_A00517	GWK60_A00517	278	C-W	84191	1
CP048230.1	W	protein_coding	GWK60_A00495	GWK60_A00495	355	protein_coding	GWK60_A00517	GWK60_A00517	266	C-W	84203	813
CP048230.1	W	protein_coding	GWK60_A00517	GWK60_A00517	0	protein_coding	GWK60_A00517	GWK60_A00517	0	ORF(W)-ORF(W)	84536	0
CP048230.1	W	protein_coding	GWK60_A00539	GWK60_A00539	70	tRNA	GWK60_A00561	GWK60_A00561	237	W-C	86029	1477
CP048230.1	W	protein_coding	GWK60_A00539	GWK60_A00539	225	tRNA	GWK60_A00561	GWK60_A00561	82	W-C	86184	327
CP048230.1	W	protein_coding	GWK60_A00539	GWK60_A00539	249	tRNA	GWK60_A00561	GWK60_A00561	56	W-C	86208	288
CP048230.1	W	protein_coding	GWK60_A00539	GWK60_A00539	262	tRNA	GWK60_A00561	GWK60_A00561	45	W-C	86221	0
CP048230.1	W	protein_coding	GWK60_A00539	GWK60_A00539	265	tRNA	GWK60_A00561	GWK60_A00561	42	W-C	86224	1
CP048230.1	W	tRNA	GWK60_A00561	GWK60_A00561	0	tRNA	GWK60_A00561	GWK60_A00561	0	ORF(C)-ORF(C)	86313	0
CP048230.1	W	tRNA	GWK60_A00561	GWK60_A00561	0	tRNA	GWK60_A00561	GWK60_A00561	0	ORF(C)-ORF(C)	86371	1
CP048230.1	W	tRNA	GWK60_A00561	GWK60_A00561	920	protein_coding	GWK60_A00583	GWK60_A00583	108	C-W	87294	95
CP048230.1	W	tRNA	GWK60_A00561	GWK60_A00561	1008	protein_coding	GWK60_A00583	GWK60_A00583	20	C-W	87382	1289
CP048230.1	W	protein_coding	GWK60_A00583	GWK60_A00583	0	protein_coding	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87408	131
CP048230.1	W	protein_coding	GWK60_A00583	GWK60_A00583	0	protein_coding	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87428	0
CP048230.1	W	protein_coding	GWK60_A00583	GWK60_A00583	0	protein_coding	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87488	0
CP048230.1	W	protein_coding	GWK60_A00583	GWK60_A00583	0	protein_coding	GWK60_A00583	GWK60_A00583	0	ORF(W)-ORF(W)	87550	1115
CP048230.1	W	protein_coding	GWK60_A00583	GWK60_A00583	740	protein_coding	GWK60_A00605	GWK60_A00605	349	W-W	88966	379
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	0	protein_coding	GWK60_A00605	GWK60_A00605	0	ORF(W)-ORF(W)	90877	308
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	0	protein_coding	GWK60_A00605	GWK60_A00605	0	ORF(W)-ORF(W)	91159	151
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	0	protein_coding	GWK60_A00605	GWK60_A00605	0	ORF(W)-ORF(W)	91208	145
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	982	protein_coding	GWK60_A00627	GWK60_A00627	1647	W-W	92897	621
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1003	protein_coding	GWK60_A00627	GWK60_A00627	1626	W-W	92918	414
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1070	protein_coding	GWK60_A00627	GWK60_A00627	1559	W-W	92985	1180
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1125	protein_coding	GWK60_A00627	GWK60_A00627	1504	W-W	93040	13
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1165	protein_coding	GWK60_A00627	GWK60_A00627	1464	W-W	93080	3
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1283	protein_coding	GWK60_A00627	GWK60_A00627	1346	W-W	93198	8
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	1669	protein_coding	GWK60_A00627	GWK60_A00627	960	W-W	93584	67
CP048230.1	W	protein_coding	GWK60_A00605	GWK60_A00605	2527	protein_coding	GWK60_A00627	GWK60_A00627	102	W-W	94442	2
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	0	protein_coding	GWK60_A00627	GWK60_A00627	0	ORF(W)-ORF(W)	94663	73
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	0	protein_coding	GWK60_A00627	GWK60_A00627	0	ORF(W)-ORF(W)	94802	0
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	47	protein_coding	GWK60_A00649	GWK60_A00649	1098	W-W	94881	1
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	65	protein_coding	GWK60_A00649	GWK60_A00649	1080	W-W	94899	29
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	84	protein_coding	GWK60_A00649	GWK60_A00649	1061	W-W	94918	124
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	191	protein_coding	GWK60_A00649	GWK60_A00649	954	W-W	95025	758
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	218	protein_coding	GWK60_A00649	GWK60_A00649	927	W-W	95052	41
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	279	protein_coding	GWK60_A00649	GWK60_A00649	866	W-W	95113	539
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	425	protein_coding	GWK60_A00649	GWK60_A00649	720	W-W	95259	23
CP048230.1	W	protein_coding	GWK60_A00627	GWK60_A00627	628	protein_coding	GWK60_A00649	GWK60_A00649	517	W-W	95462	48
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96024	633
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96376	679
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96632	1
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	96867	1
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	97149	1
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	97544	76
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	0	protein_coding	GWK60_A00649	GWK60_A00649	0	ORF(W)-ORF(W)	97576	439
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	431	protein_coding	GWK60_A00671	GWK60_A00671	731	W-W	98059	838
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	499	protein_coding	GWK60_A00671	GWK60_A00671	663	W-W	98127	50
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	620	protein_coding	GWK60_A00671	GWK60_A00671	542	W-W	98248	140
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	680	protein_coding	GWK60_A00671	GWK60_A00671	482	W-W	98308	673
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	728	protein_coding	GWK60_A00671	GWK60_A00671	434	W-W	98356	386
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	779	protein_coding	GWK60_A00671	GWK60_A00671	383	W-W	98407	754
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	1025	protein_coding	GWK60_A00671	GWK60_A00671	137	W-W	98653	664
CP048230.1	W	protein_coding	GWK60_A00649	GWK60_A00649	1062	protein_coding	GWK60_A00671	GWK60_A00671	100	W-W	98690	221
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99061	38
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99240	559
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99292	23
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99387	262
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99391	15
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99406	165
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99429	315
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99475	3
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99491	0
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	99861	36
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100570	622
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100853	0
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	100906	476
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	101650	630
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	102145	154
CP048230.1	W	protein_coding	GWK60_A00671	GWK60_A00671	0	protein_coding	GWK60_A00671	GWK60_A00671	0	ORF(W)-ORF(W)	102491	483
CP048230.1	W	protein_coding	GWK60_A00693	GWK60_A00693	285	protein_coding	GWK60_A00715	GWK60_A00715	132	C-W	106410	2
CP048230.1	W	protein_coding	GWK60_A00693	GWK60_A00693	290	protein_coding	GWK60_A00715	GWK60_A00715	127	C-W	106415	845
CP048230.1	W	protein_coding	GWK60_A00715	GWK60_A00715	8	protein_coding	GWK60_A00737	GWK60_A00737	118	W-C	107644	150
CP048230.1	W	protein_coding	GWK60_A00715	GWK60_A00715	69	protein_coding	GWK60_A00737	GWK60_A00737	57	W-C	107705	157
CP048230.1	W	protein_coding	GWK60_A00737	GWK60_A00737	91	protein_coding	GWK60_A00759	EST2	210	C-W	108842	242
CP048230.1	W	protein_coding	GWK60_A00737	GWK60_A00737	129	protein_coding	GWK60_A00759	EST2	172	C-W	108880	362
CP048230.1	W	protein_coding	GWK60_A00759	EST2	0	protein_coding	GWK60_A00759	EST2	0	ORF(W)-ORF(W)	111093	0
CP048230.1	W	protein_coding	GWK60_A00781	GWK60_A00781	0	protein_coding	GWK60_A00781	GWK60_A00781	0	ORF(C)-ORF(C)	112284	0
CP048230.1	W	protein_coding	GWK60_A00781	GWK60_A00781	0	protein_coding	GWK60_A00781	GWK60_A00781	0	ORF(C)-ORF(C)	113558	5
CP048230.1	W	protein_coding	GWK60_A00781	GWK60_A00781	157	protein_coding	GWK60_A00803	GWK60_A00803	76	C-W	114120	163
CP048230.1	W	protein_coding	GWK60_A00803	GWK60_A00803	0	protein_coding	GWK60_A00803	GWK60_A00803	0	ORF(W)-ORF(W)	115170	131
CP048230.1	W	protein_coding	GWK60_A00847	PEX23B	0	protein_coding	GWK60_A00847	PEX23B	0	ORF(W)-ORF(W)	120218	6
CP048230.1	W	protein_coding	GWK60_A00847	PEX23B	59	protein_coding	GWK60_A00869	GWK60_A00869	868	W-C	120753	0
CP048230.1	W	protein_coding	GWK60_A00847	PEX23B	208	protein_coding	GWK60_A00869	GWK60_A00869	719	W-C	120902	45
CP048230.1	W	protein_coding	GWK60_A00847	PEX23B	221	protein_coding	GWK60_A00869	GWK60_A00869	705	W-C	120915	569
CP048230.1	W	protein_coding	GWK60_A00847	PEX23B	332	protein_coding	GWK60_A00869	GWK60_A00869	593	W-C	121026	1165
CP048230.1	W	protein_coding	GWK60_A00869	GWK60_A00869	155	protein_coding	GWK60_A00891	GWK60_A00891	833	C-W	122012	45
