Bin index,yH299-parent-pool3_normalized,yH299-parent-pool3_normalized rank
CP048233.1-5,39,256
CP048233.1-6,19,631
CP048233.1-7,29,398
CP048233.1-8,36,295
CP048233.1-9,78,53
CP048233.1-10,54,132
CP048233.1-11,3,1173
CP048233.1-12,31,360
CP048233.1-13,24,496
CP048233.1-14,20,602
CP048233.1-15,10,935
CP048233.1-16,27,430
CP048233.1-17,1,1219
CP048233.1-18,60,103
CP048233.1-19,10,936
CP048233.1-20,7,1047
CP048233.1-21,21,570
CP048233.1-22,10,937
CP048233.1-23,3,1174
CP048233.1-24,39,257
CP048233.1-25,11,904
CP048233.1-26,9,983
CP048233.1-27,6,1082
CP048233.1-28,0,1241
CP048233.1-29,12,865
CP048233.1-30,22,543
CP048233.1-31,11,905
CP048233.1-32,4,1147
CP048233.1-33,18,664
CP048233.1-34,11,906
CP048233.1-35,14,791
CP048233.1-36,10,938
CP048233.1-37,10,939
CP048233.1-38,22,544
CP048233.1-39,20,603
CP048233.1-40,21,571
CP048233.1-41,9,984
CP048233.1-42,26,449
CP048233.1-43,21,572
CP048233.1-44,27,431
CP048233.1-45,15,754
CP048233.1-46,14,792
CP048233.1-47,44,203
CP048233.1-48,14,793
CP048233.1-49,39,258
CP048233.1-50,27,432
CP048233.1-51,21,573
CP048233.1-52,10,940
CP048233.1-53,69,71
CP048233.1-54,51,145
CP048233.1-55,87,41
CP048233.1-56,35,309
CP048233.1-57,63,91
CP048233.1-58,68,76
CP048233.1-59,45,194
CP048233.1-60,94,35
CP048233.1-61,54,133
CP048233.1-62,49,164
CP048233.1-63,43,215
CP048233.1-64,117,16
CP048233.1-65,21,574
CP048233.1-66,78,54
CP048233.1-67,24,497
CP048233.1-68,74,59
CP048233.1-69,2,1199
CP048233.1-70,1,1220
CP048234.1-0,1,1221
CP048234.1-1,4,1148
CP048234.1-2,0,1242
CP048234.1-3,2,1200
CP048234.1-4,12,866
CP048234.1-5,10,941
CP048234.1-6,6,1083
CP048234.1-7,11,907
CP048234.1-8,14,794
CP048234.1-9,20,604
CP048234.1-10,7,1048
CP048234.1-11,8,1010
CP048234.1-12,36,296
CP048234.1-13,44,204
CP048234.1-14,27,433
CP048234.1-15,20,605
CP048234.1-16,14,795
CP048234.1-17,18,665
CP048234.1-18,20,606
CP048234.1-19,48,178
CP048234.1-20,60,104
CP048234.1-21,49,165
CP048234.1-22,57,119
CP048234.1-23,136,8
CP048234.1-24,49,166
CP048234.1-25,63,92
CP048234.1-26,83,47
CP048234.1-27,49,167
CP048234.1-28,40,244
CP048234.1-29,43,216
CP048234.1-30,58,116
CP048234.1-31,71,63
CP048234.1-32,39,259
CP048234.1-33,27,434
CP048234.1-34,10,942
CP048234.1-35,13,823
CP048234.1-36,50,154
CP048234.1-37,27,435
CP048234.1-38,17,684
CP048234.1-39,56,124
CP048234.1-40,15,755
CP048234.1-41,24,498
CP048234.1-42,12,867
CP048234.1-43,49,168
CP048234.1-44,79,52
CP048234.1-45,26,450
CP048234.1-46,41,236
CP048234.1-47,26,451
CP048234.1-48,8,1011
CP048234.1-49,50,155
CP048234.1-50,57,120
CP048234.1-51,6,1084
CP048234.1-52,21,575
CP048234.1-53,18,666
CP048234.1-54,10,943
CP048234.1-55,9,985
CP048234.1-56,30,378
CP048234.1-57,50,156
CP048234.1-58,43,217
CP048234.1-59,15,756
CP048234.1-60,7,1049
CP048234.1-61,32,342
CP048234.1-62,43,218
CP048234.1-63,34,322
CP048234.1-64,32,343
CP048234.1-65,17,685
CP048234.1-66,28,415
CP048234.1-67,9,986
CP048234.1-68,1,1222
CP048234.1-69,0,1243
CP048234.1-70,1,1223
CP048235.1-0,2,1201
CP048235.1-1,0,1244
CP048235.1-2,2,1202
CP048235.1-3,37,282
CP048235.1-4,43,219
CP048235.1-5,69,72
CP048235.1-6,6,1085
CP048235.1-7,40,245
CP048235.1-8,73,61
CP048235.1-9,20,607
CP048235.1-10,21,576
CP048235.1-11,9,987
CP048235.1-12,22,545
CP048235.1-13,18,667
CP048235.1-14,81,49
CP048235.1-15,24,499
CP048235.1-16,110,21
CP048235.1-17,10,944
CP048235.1-18,52,142
CP048235.1-19,52,143
CP048235.1-20,70,67
CP048235.1-21,12,868
CP048235.1-22,28,416
CP048235.1-23,75,57
CP048235.1-24,149,5
CP048235.1-25,65,82
CP048235.1-26,19,632
CP048235.1-27,59,109
CP048235.1-28,15,757
CP048235.1-29,29,399
CP048235.1-30,67,79
CP048235.1-31,22,546
CP048235.1-32,13,824
CP048235.1-33,17,686
CP048235.1-34,38,271
CP048235.1-35,27,436
CP048235.1-36,10,945
CP048235.1-37,38,272
CP048235.1-38,5,1118
CP048235.1-39,9,988
CP048235.1-40,12,869
CP048235.1-41,21,577
CP048235.1-42,33,329
CP048235.1-43,71,64
CP048235.1-44,1,1224
CP048235.1-45,12,870
CP048235.1-46,30,379
CP048235.1-47,49,169
CP048235.1-48,37,283
CP048235.1-49,12,871
CP048235.1-50,49,170
CP048235.1-51,12,872
CP048235.1-52,5,1119
CP048235.1-53,41,237
CP048235.1-54,9,989
CP048235.1-55,31,361
CP048235.1-56,13,825
CP048235.1-57,8,1012
CP048235.1-58,11,908
CP048235.1-59,7,1050
CP048235.1-60,23,517
CP048235.1-61,26,452
CP048235.1-62,26,453
CP048235.1-63,21,578
CP048235.1-64,20,608
CP048235.1-65,4,1149
CP048235.1-66,13,826
CP048235.1-67,8,1013
CP048235.1-68,12,873
CP048235.1-69,31,362
CP048235.1-70,50,157
CP048235.1-71,8,1014
CP048235.1-72,13,827
CP048235.1-73,15,758
CP048235.1-74,30,380
CP048235.1-75,61,100
CP048235.1-76,12,874
CP048235.1-77,10,946
CP048235.1-78,7,1051
CP048235.1-79,23,518
CP048235.1-80,23,519
CP048235.1-81,23,520
CP048235.1-82,12,875
CP048235.1-83,21,579
CP048235.1-84,9,990
CP048235.1-85,7,1052
CP048235.1-86,19,633
CP048235.1-87,12,876
CP048235.1-88,41,238
CP048235.1-89,16,718
CP048235.1-90,43,220
CP048235.1-91,21,580
CP048235.1-92,16,719
CP048236.1-0,4,1150
CP048236.1-1,0,1245
CP048236.1-2,5,1120
CP048236.1-3,59,110
CP048236.1-4,68,77
CP048236.1-5,129,10
CP048236.1-6,19,634
CP048236.1-7,44,205
CP048236.1-8,101,27
CP048236.1-9,64,88
CP048236.1-10,24,500
CP048236.1-11,81,50
CP048236.1-12,60,105
CP048236.1-13,43,221
CP048236.1-14,23,521
CP048236.1-15,29,400
CP048236.1-16,39,260
CP048236.1-17,22,547
CP048236.1-18,10,947
CP048236.1-19,50,158
CP048236.1-20,53,136
CP048236.1-21,8,1015
CP048236.1-22,10,948
CP048236.1-23,31,363
CP048236.1-24,17,687
CP048236.1-25,18,668
CP048236.1-26,33,330
CP048236.1-27,28,417
CP048236.1-28,46,190
CP048236.1-29,37,284
CP048236.1-30,6,1086
CP048236.1-31,27,437
CP048236.1-32,22,548
CP048236.1-33,16,720
CP048236.1-34,6,1087
CP048236.1-35,25,478
CP048236.1-36,30,381
CP048236.1-37,18,669
CP048236.1-38,17,688
CP048236.1-39,41,239
CP048236.1-40,11,909
CP048236.1-41,7,1053
CP048236.1-42,23,522
CP048236.1-43,15,759
CP048236.1-44,17,689
CP048236.1-45,5,1121
CP048236.1-46,7,1054
CP048236.1-47,40,246
CP048236.1-48,4,1151
CP048236.1-49,10,949
CP048236.1-50,14,796
CP048236.1-51,50,159
CP048236.1-52,11,910
CP048236.1-53,25,479
CP048236.1-54,13,828
CP048236.1-55,35,310
CP048236.1-56,16,721
CP048236.1-57,43,222
CP048236.1-58,23,523
CP048236.1-59,23,524
CP048236.1-60,26,454
CP048236.1-61,3,1175
CP048236.1-62,15,760
CP048236.1-63,30,382
CP048236.1-64,35,311
CP048236.1-65,5,1122
CP048236.1-66,15,761
CP048236.1-67,13,829
CP048236.1-68,6,1088
CP048236.1-69,8,1016
CP048236.1-70,40,247
CP048236.1-71,22,549
CP048236.1-72,6,1089
CP048236.1-73,27,438
CP048236.1-74,26,455
CP048236.1-75,8,1017
CP048236.1-76,3,1176
CP048236.1-77,24,501
CP048236.1-78,10,950
CP048236.1-79,10,951
CP048236.1-80,3,1177
CP048236.1-81,13,830
CP048236.1-82,26,456
CP048236.1-83,12,877
CP048236.1-84,20,609
CP048236.1-85,1,1225
CP048236.1-86,27,439
CP048236.1-87,49,171
CP048236.1-88,20,610
CP048236.1-89,22,550
CP048236.1-90,14,797
CP048236.1-91,22,551
CP048236.1-92,35,312
CP048236.1-93,45,195
CP048236.1-94,19,635
CP048236.1-95,4,1152
CP048236.1-96,19,636
CP048236.1-97,5,1123
CP048236.1-98,33,331
CP048236.1-99,6,1090
CP048236.1-100,1,1226
CP048237.1-0,1,1227
CP048237.1-1,1,1228
CP048237.1-2,23,525
CP048237.1-3,24,502
CP048237.1-4,28,418
CP048237.1-5,17,690
CP048237.1-6,6,1091
CP048237.1-7,49,172
CP048237.1-8,28,419
CP048237.1-9,8,1018
CP048237.1-10,6,1092
CP048237.1-11,11,911
CP048237.1-12,11,912
CP048237.1-13,17,691
CP048237.1-14,22,552
CP048237.1-15,6,1093
CP048237.1-16,5,1124
CP048237.1-17,7,1055
CP048237.1-18,14,798
CP048237.1-19,22,553
CP048237.1-20,12,878
CP048237.1-21,10,952
CP048237.1-22,19,637
CP048237.1-23,16,722
CP048237.1-24,31,364
CP048237.1-25,14,799
CP048237.1-26,8,1019
CP048237.1-27,6,1094
CP048237.1-28,15,762
CP048237.1-29,3,1178
CP048237.1-30,6,1095
CP048237.1-31,5,1125
CP048237.1-32,17,692
CP048237.1-33,11,913
CP048237.1-34,19,638
CP048237.1-35,18,670
CP048237.1-36,23,526
CP048237.1-37,10,953
CP048237.1-38,36,297
CP048237.1-39,39,261
CP048237.1-40,45,196
CP048237.1-41,7,1056
CP048237.1-42,12,879
CP048237.1-43,13,831
CP048237.1-44,15,763
CP048237.1-45,3,1179
CP048237.1-46,15,764
CP048237.1-47,11,914
CP048237.1-48,32,344
CP048237.1-49,19,639
CP048237.1-50,0,1246
CP048237.1-51,33,332
CP048237.1-52,8,1020
CP048237.1-53,8,1021
CP048237.1-54,40,248
CP048237.1-55,13,832
CP048237.1-56,5,1126
CP048237.1-57,27,440
CP048237.1-58,5,1127
CP048237.1-59,2,1203
CP048237.1-60,31,365
CP048237.1-61,40,249
CP048237.1-62,19,640
CP048237.1-63,17,693
CP048237.1-64,35,313
CP048237.1-65,25,480
CP048237.1-66,23,527
CP048237.1-67,13,833
CP048237.1-68,17,694
CP048237.1-69,19,641
CP048237.1-70,17,695
CP048237.1-71,16,723
CP048237.1-72,4,1153
CP048237.1-73,67,80
CP048237.1-74,31,366
CP048237.1-75,37,285
CP048237.1-76,12,880
CP048237.1-77,12,881
CP048237.1-78,27,441
CP048237.1-79,18,671
CP048237.1-80,23,528
CP048237.1-81,48,179
CP048237.1-82,54,134
CP048237.1-83,43,223
CP048237.1-84,14,800
CP048237.1-85,44,206
CP048237.1-86,48,180
CP048237.1-87,51,146
CP048237.1-88,50,160
CP048237.1-89,21,581
CP048237.1-90,29,401
CP048237.1-91,108,22
CP048237.1-92,43,224
CP048237.1-93,16,724
CP048237.1-94,28,420
CP048237.1-95,127,12
CP048237.1-96,39,262
CP048237.1-97,220,1
CP048237.1-98,91,39
CP048237.1-99,155,4
CP048237.1-100,32,345
CP048237.1-101,20,611
CP048237.1-102,29,402
CP048237.1-103,16,725
CP048237.1-104,37,286
CP048237.1-105,16,726
CP048238.1-0,3,1180
CP048238.1-1,0,1247
CP048238.1-2,36,298
CP048238.1-3,15,765
CP048238.1-4,55,128
CP048238.1-5,15,766
CP048238.1-6,53,137
CP048238.1-7,27,442
CP048238.1-8,36,299
CP048238.1-9,13,834
CP048238.1-10,13,835
CP048238.1-11,36,300
CP048238.1-12,26,457
CP048238.1-13,29,403
CP048238.1-14,12,882
CP048238.1-15,51,147
CP048238.1-16,19,642
CP048238.1-17,55,129
CP048238.1-18,29,404
CP048238.1-19,39,263
CP048238.1-20,22,554
CP048238.1-21,10,954
CP048238.1-22,18,672
CP048238.1-23,8,1022
CP048238.1-24,13,836
CP048238.1-25,30,383
CP048238.1-26,13,837
CP048238.1-27,53,138
CP048238.1-28,41,240
CP048238.1-29,59,111
CP048238.1-30,7,1057
CP048238.1-31,44,207
CP048238.1-32,48,181
CP048238.1-33,34,323
CP048238.1-34,12,883
CP048238.1-35,70,68
CP048238.1-36,63,93
CP048238.1-37,51,148
CP048238.1-38,28,421
CP048238.1-39,123,14
CP048238.1-40,93,36
CP048238.1-41,17,696
CP048238.1-42,24,503
CP048238.1-43,39,264
CP048238.1-44,135,9
CP048238.1-45,39,265
CP048238.1-46,4,1154
CP048238.1-47,29,405
CP048238.1-48,49,173
CP048238.1-49,20,612
CP048238.1-50,14,801
CP048238.1-51,35,314
CP048238.1-52,17,697
CP048238.1-53,36,301
CP048238.1-54,40,250
CP048238.1-55,45,197
CP048238.1-56,28,422
CP048238.1-57,37,287
CP048238.1-58,0,1248
CP048238.1-59,18,673
CP048238.1-60,34,324
CP048238.1-61,0,1249
CP048238.1-62,5,1128
CP048238.1-63,4,1155
CP048238.1-64,5,1129
CP048238.1-65,5,1130
CP048238.1-66,10,955
CP048238.1-67,23,529
CP048238.1-68,49,174
CP048238.1-69,16,727
CP048238.1-70,51,149
CP048238.1-71,40,251
CP048238.1-72,14,802
CP048238.1-73,22,555
CP048238.1-74,0,1250
CP048238.1-75,5,1131
CP048239.1-0,6,1096
CP048239.1-1,0,1251
CP048239.1-2,4,1156
CP048239.1-3,40,252
CP048239.1-4,25,481
CP048239.1-5,35,315
CP048239.1-6,55,130
CP048239.1-7,7,1058
CP048239.1-8,30,384
CP048239.1-9,6,1097
CP048239.1-10,48,182
CP048239.1-11,6,1098
CP048239.1-12,14,803
CP048239.1-13,7,1059
CP048239.1-14,18,674
CP048239.1-15,51,150
CP048239.1-16,24,504
CP048239.1-17,76,56
CP048239.1-18,69,73
CP048239.1-19,27,443
CP048239.1-20,34,325
CP048239.1-21,17,698
CP048239.1-22,59,112
CP048239.1-23,146,6
CP048239.1-24,112,19
CP048239.1-25,42,230
CP048239.1-26,13,838
CP048239.1-27,71,65
CP048239.1-28,48,183
CP048239.1-29,38,273
CP048239.1-30,56,125
CP048239.1-31,45,198
CP048239.1-32,14,804
CP048239.1-33,32,346
CP048239.1-34,14,805
CP048239.1-35,18,675
CP048239.1-36,15,767
CP048239.1-37,1,1229
CP048239.1-38,23,530
CP048239.1-39,26,458
CP048239.1-40,43,225
CP048239.1-41,35,316
CP048239.1-42,18,676
CP048239.1-43,9,991
CP048239.1-44,27,444
CP048239.1-45,11,915
CP048239.1-46,8,1023
CP048239.1-47,6,1099
CP048239.1-48,8,1024
CP048239.1-49,11,916
CP048239.1-50,6,1100
CP048239.1-51,7,1060
CP048239.1-52,1,1230
CP048239.1-53,12,884
CP048239.1-54,8,1025
CP048239.1-55,14,806
CP048239.1-56,8,1026
CP048239.1-57,3,1181
CP048239.1-58,5,1132
CP048239.1-59,17,699
CP048239.1-60,36,302
CP048239.1-61,24,505
CP048239.1-62,17,700
CP048239.1-63,3,1182
CP048239.1-64,19,643
CP048239.1-65,25,482
CP048239.1-66,14,807
CP048239.1-67,7,1061
CP048239.1-68,23,531
CP048239.1-69,6,1101
CP048239.1-70,12,885
CP048239.1-71,19,644
CP048239.1-72,32,347
CP048239.1-73,24,506
CP048239.1-74,12,886
CP048239.1-75,10,956
CP048239.1-76,15,768
CP048239.1-77,11,917
CP048239.1-78,12,887
CP048239.1-79,8,1027
CP048239.1-80,4,1157
CP048239.1-81,10,957
CP048239.1-82,1,1231
CP048239.1-83,9,992
CP048239.1-84,11,918
CP048239.1-85,0,1252
CP048239.1-86,30,385
CP048239.1-87,25,483
CP048239.1-88,13,839
CP048239.1-89,10,958
CP048239.1-90,15,769
CP048239.1-91,13,840
CP048239.1-92,7,1062
CP048239.1-93,13,841
CP048239.1-94,15,770
CP048239.1-95,30,386
CP048239.1-96,17,701
CP048239.1-97,3,1183
CP048239.1-98,8,1028
CP048239.1-99,16,728
CP048239.1-100,20,613
CP048239.1-101,19,645
CP048239.1-102,21,582
CP048239.1-103,12,888
CP048239.1-104,5,1133
CP048239.1-105,13,842
CP048239.1-106,19,646
CP048239.1-107,3,1184
CP048239.1-108,2,1204
CP048239.1-109,7,1063
CP048239.1-110,13,843
CP048239.1-111,15,771
CP048239.1-112,24,507
CP048239.1-113,17,702
CP048239.1-114,15,772
CP048239.1-115,15,773
CP048239.1-116,17,703
CP048239.1-117,21,583
CP048239.1-118,28,423
CP048239.1-119,24,508
CP048239.1-120,8,1029
CP048239.1-121,7,1064
CP048240.1-0,1,1232
CP048240.1-1,1,1233
CP048240.1-2,31,367
CP048240.1-3,44,208
CP048240.1-4,18,677
CP048240.1-5,6,1102
CP048240.1-6,37,288
CP048240.1-7,39,266
CP048240.1-8,16,729
CP048240.1-9,16,730
CP048240.1-10,7,1065
CP048240.1-11,16,731
CP048240.1-12,20,614
CP048240.1-13,8,1030
CP048240.1-14,56,126
CP048240.1-15,31,368
CP048240.1-16,31,369
CP048240.1-17,27,445
CP048240.1-18,49,175
CP048240.1-19,65,83
CP048240.1-20,33,333
CP048240.1-21,24,509
CP048240.1-22,28,424
CP048240.1-23,36,303
CP048240.1-24,63,94
CP048240.1-25,124,13
CP048240.1-26,101,28
CP048240.1-27,128,11
CP048240.1-28,85,44
CP048240.1-29,86,43
CP048240.1-30,31,370
CP048240.1-31,36,304
CP048240.1-32,50,161
CP048240.1-33,31,371
CP048240.1-34,72,62
CP048240.1-35,6,1103
CP048240.1-36,20,615
CP048240.1-37,44,209
CP048240.1-38,31,372
CP048240.1-39,37,289
CP048240.1-40,64,89
CP048240.1-41,25,484
CP048240.1-42,32,348
CP048240.1-43,19,647
CP048240.1-44,25,485
CP048240.1-45,33,334
CP048240.1-46,22,556
CP048240.1-47,17,704
CP048240.1-48,36,305
CP048240.1-49,18,678
CP048240.1-50,25,486
CP048240.1-51,16,732
CP048240.1-52,23,532
CP048240.1-53,12,889
CP048240.1-54,7,1066
CP048240.1-55,6,1104
CP048240.1-56,48,184
CP048240.1-57,45,199
CP048240.1-58,21,584
CP048240.1-59,14,808
CP048240.1-60,22,557
CP048240.1-61,38,274
CP048240.1-62,9,993
CP048240.1-63,16,733
CP048240.1-64,2,1205
CP048240.1-65,17,705
CP048240.1-66,9,994
CP048240.1-67,13,844
CP048240.1-68,7,1067
CP048240.1-69,17,706
CP048240.1-70,7,1068
CP048240.1-71,17,707
CP048240.1-72,58,117
CP048240.1-73,38,275
CP048240.1-74,23,533
CP048240.1-75,11,919
CP048240.1-76,26,459
CP048240.1-77,34,326
CP048240.1-78,10,959
CP048240.1-79,5,1134
CP048240.1-80,8,1031
CP048240.1-81,13,845
CP048240.1-82,5,1135
CP048240.1-83,7,1069
CP048240.1-84,21,585
CP048240.1-85,15,774
CP048240.1-86,19,648
CP048240.1-87,26,460
CP048240.1-88,60,106
CP048240.1-89,12,890
CP048240.1-90,4,1158
CP048240.1-91,21,586
CP048240.1-92,7,1070
CP048240.1-93,21,587
CP048240.1-94,4,1159
CP048240.1-95,15,775
CP048240.1-96,3,1185
CP048240.1-97,19,649
CP048240.1-98,10,960
CP048240.1-99,17,708
CP048240.1-100,8,1032
CP048240.1-101,5,1136
CP048240.1-102,5,1137
CP048240.1-103,20,616
CP048240.1-104,29,406
CP048240.1-105,13,846
CP048240.1-106,29,407
CP048240.1-107,37,290
CP048240.1-108,2,1206
CP048240.1-109,11,920
CP048240.1-110,12,891
CP048240.1-111,39,267
CP048240.1-112,24,510
CP048240.1-113,13,847
CP048240.1-114,2,1207
CP048240.1-115,42,231
CP048240.1-116,20,617
CP048240.1-117,42,232
CP048240.1-118,22,558
CP048240.1-119,10,961
CP048240.1-120,13,848
CP048240.1-121,11,921
CP048240.1-122,10,962
CP048240.1-123,16,734
CP048240.1-124,16,735
CP048240.1-125,17,709
CP048240.1-126,47,188
CP048240.1-127,33,335
CP048240.1-128,14,809
CP048240.1-129,32,349
CP048240.1-130,2,1208
CP048241.1-0,1,1234
CP048241.1-1,6,1105
CP048241.1-2,26,461
CP048241.1-3,15,776
CP048241.1-4,32,350
CP048241.1-5,22,559
CP048241.1-6,12,892
CP048241.1-7,44,210
CP048241.1-8,4,1160
CP048241.1-9,39,268
CP048241.1-10,12,893
CP048241.1-11,53,139
CP048241.1-12,9,995
CP048241.1-13,4,1161
CP048241.1-14,16,736
CP048241.1-15,22,560
CP048241.1-16,10,963
CP048241.1-17,4,1162
CP048241.1-18,48,185
CP048241.1-19,3,1186
CP048241.1-20,1,1235
CP048241.1-21,8,1033
CP048241.1-22,60,107
CP048241.1-23,5,1138
CP048241.1-24,12,894
CP048241.1-25,10,964
CP048241.1-26,5,1139
CP048241.1-27,12,895
CP048241.1-28,8,1034
CP048241.1-29,14,810
CP048241.1-30,6,1106
CP048241.1-31,4,1163
CP048241.1-32,6,1107
CP048241.1-33,30,387
CP048241.1-34,11,922
CP048241.1-35,51,151
CP048241.1-36,16,737
CP048241.1-37,16,738
CP048241.1-38,33,336
CP048241.1-39,15,777
CP048241.1-40,19,650
CP048241.1-41,2,1209
CP048241.1-42,21,588
CP048241.1-43,9,996
CP048241.1-44,30,388
CP048241.1-45,32,351
CP048241.1-46,26,462
CP048241.1-47,38,276
CP048241.1-48,23,534
CP048241.1-49,31,373
CP048241.1-50,26,463
CP048241.1-51,17,710
CP048241.1-52,4,1164
CP048241.1-53,7,1071
CP048241.1-54,27,446
CP048241.1-55,16,739
CP048241.1-56,13,849
CP048241.1-57,29,408
CP048241.1-58,23,535
CP048241.1-59,15,778
CP048241.1-60,10,965
CP048241.1-61,31,374
CP048241.1-62,16,740
CP048241.1-63,13,850
CP048241.1-64,22,561
CP048241.1-65,20,618
CP048241.1-66,33,337
CP048241.1-67,18,679
CP048241.1-68,51,152
CP048241.1-69,37,291
CP048241.1-70,10,966
CP048241.1-71,6,1108
CP048241.1-72,15,779
CP048241.1-73,15,780
CP048241.1-74,29,409
CP048241.1-75,34,327
CP048241.1-76,28,425
CP048241.1-77,9,997
CP048241.1-78,35,317
CP048241.1-79,57,121
CP048241.1-80,1,1236
CP048241.1-81,13,851
CP048241.1-82,7,1072
CP048241.1-83,28,426
CP048241.1-84,33,338
CP048241.1-85,31,375
CP048241.1-86,26,464
CP048241.1-87,15,781
CP048241.1-88,30,389
CP048241.1-89,38,277
CP048241.1-90,21,589
CP048241.1-91,48,186
CP048241.1-92,63,95
CP048241.1-93,34,328
CP048241.1-94,42,233
CP048241.1-95,25,487
CP048241.1-96,3,1187
CP048241.1-97,11,923
CP048241.1-98,65,84
CP048241.1-99,15,782
CP048241.1-100,21,590
CP048241.1-101,7,1073
CP048241.1-102,37,292
CP048241.1-103,35,318
CP048241.1-104,6,1109
CP048241.1-105,14,811
CP048241.1-106,29,410
CP048241.1-107,13,852
CP048241.1-108,22,562
CP048241.1-109,14,812
CP048241.1-110,32,352
CP048241.1-111,10,967
CP048241.1-112,5,1140
CP048241.1-113,10,968
CP048241.1-114,8,1035
CP048241.1-115,28,427
CP048241.1-116,21,591
CP048241.1-117,48,187
CP048241.1-118,28,428
CP048241.1-119,24,511
CP048241.1-120,22,563
CP048241.1-121,6,1110
CP048241.1-122,4,1165
CP048241.1-123,29,411
CP048241.1-124,49,176
CP048241.1-125,43,226
