Bin index,yH298-parent-pool1_normalized,yH298-parent-pool1_normalized rank
CP048236.1-70,70,207
CP048236.1-71,22,855
CP048236.1-72,16,984
CP048236.1-73,39,526
CP048236.1-74,36,583
CP048236.1-75,6,1175
CP048236.1-76,7,1160
CP048236.1-77,42,475
CP048236.1-78,22,856
CP048236.1-79,31,666
CP048236.1-80,4,1200
CP048236.1-81,19,912
CP048236.1-82,53,359
CP048236.1-83,26,772
CP048236.1-84,41,490
CP048236.1-85,1,1230
CP048236.1-86,37,564
CP048236.1-87,43,463
CP048236.1-88,33,639
CP048236.1-89,36,584
CP048236.1-90,17,965
CP048236.1-91,26,773
CP048236.1-92,55,338
CP048236.1-93,56,324
CP048236.1-94,24,819
CP048236.1-95,9,1129
CP048236.1-96,46,424
CP048236.1-97,6,1176
CP048236.1-98,60,293
CP048236.1-99,11,1089
CP048236.1-100,5,1186
CP048237.1-0,1,1231
CP048237.1-1,0,1247
CP048237.1-2,40,508
CP048237.1-3,40,509
CP048237.1-4,38,547
CP048237.1-5,27,743
CP048237.1-6,14,1026
CP048237.1-7,71,199
CP048237.1-8,35,600
CP048237.1-9,16,985
CP048237.1-10,16,986
CP048237.1-11,27,744
CP048237.1-12,20,895
CP048237.1-13,25,795
CP048237.1-14,23,837
CP048237.1-15,8,1147
CP048237.1-16,12,1063
CP048237.1-17,15,1011
CP048237.1-18,35,601
CP048237.1-19,40,510
CP048237.1-20,20,896
CP048237.1-21,27,745
CP048237.1-22,28,724
CP048237.1-23,23,838
CP048237.1-24,62,275
CP048237.1-25,29,698
CP048237.1-26,9,1130
CP048237.1-27,9,1131
CP048237.1-28,28,725
CP048237.1-29,17,966
CP048237.1-30,4,1201
CP048237.1-31,11,1090
CP048237.1-32,47,412
CP048237.1-33,19,913
CP048237.1-34,36,585
CP048237.1-35,35,602
CP048237.1-36,27,746
CP048237.1-37,9,1132
CP048237.1-38,74,182
CP048237.1-39,54,345
CP048237.1-40,69,219
CP048237.1-41,12,1064
CP048237.1-42,20,897
CP048237.1-43,19,914
CP048237.1-44,27,747
CP048237.1-45,6,1177
CP048237.1-46,29,699
CP048237.1-47,27,748
CP048237.1-48,47,413
CP048237.1-49,28,726
CP048237.1-50,0,1248
CP048237.1-51,74,183
CP048237.1-52,19,915
CP048237.1-53,24,820
CP048237.1-54,69,220
CP048237.1-55,35,603
CP048237.1-56,6,1178
CP048237.1-57,48,404
CP048237.1-58,14,1027
CP048237.1-59,3,1215
CP048237.1-60,42,476
CP048237.1-61,50,382
CP048237.1-62,22,857
CP048237.1-63,30,677
CP048237.1-64,60,294
CP048237.1-65,32,648
CP048237.1-66,29,700
CP048237.1-67,31,667
CP048237.1-68,35,604
CP048237.1-69,34,624
CP048237.1-70,28,727
CP048237.1-71,23,839
CP048237.1-72,10,1108
CP048237.1-73,97,99
CP048237.1-74,36,586
CP048237.1-75,55,339
CP048237.1-76,15,1012
CP048237.1-77,11,1091
CP048237.1-78,34,625
CP048237.1-79,35,605
CP048237.1-80,21,878
CP048237.1-81,67,235
CP048237.1-82,86,137
CP048237.1-83,64,259
CP048237.1-84,29,701
CP048237.1-85,93,112
CP048237.1-86,107,78
CP048237.1-87,89,127
CP048237.1-88,65,254
CP048237.1-89,37,565
CP048237.1-90,82,152
CP048237.1-91,153,36
CP048237.1-92,75,178
CP048237.1-93,52,371
CP048237.1-94,46,425
CP048237.1-95,198,13
CP048237.1-96,73,188
CP048237.1-97,310,1
CP048237.1-98,131,46
CP048237.1-99,251,5
CP048237.1-100,56,325
CP048237.1-101,49,391
CP048237.1-102,54,346
CP048237.1-103,42,477
CP048237.1-104,58,315
CP048237.1-105,27,749
CP048238.1-0,5,1187
CP048238.1-1,0,1249
CP048238.1-2,34,626
CP048238.1-3,25,796
CP048238.1-4,82,153
CP048238.1-5,38,548
CP048238.1-6,69,221
CP048238.1-7,55,340
CP048238.1-8,44,448
CP048238.1-9,12,1065
CP048238.1-10,34,627
CP048238.1-11,46,426
CP048238.1-12,54,347
CP048238.1-13,38,549
CP048238.1-14,29,702
CP048238.1-15,82,154
CP048238.1-16,40,511
CP048238.1-17,87,136
CP048238.1-18,73,189
CP048238.1-19,67,236
CP048238.1-20,37,566
CP048238.1-21,18,942
CP048238.1-22,24,821
CP048238.1-23,10,1109
CP048238.1-24,21,879
CP048238.1-25,42,478
CP048238.1-26,32,649
CP048238.1-27,88,133
CP048238.1-28,49,392
CP048238.1-29,101,88
CP048238.1-30,10,1110
CP048238.1-31,93,113
CP048238.1-32,65,255
CP048238.1-33,56,326
CP048238.1-34,28,728
CP048238.1-35,108,76
CP048238.1-36,85,142
CP048238.1-37,62,276
CP048238.1-38,58,316
CP048238.1-39,213,11
CP048238.1-40,133,44
CP048238.1-41,36,587
CP048238.1-42,34,628
CP048238.1-43,72,192
CP048238.1-44,227,8
CP048238.1-45,89,128
CP048238.1-46,22,858
CP048238.1-47,45,439
CP048238.1-48,81,157
CP048238.1-49,32,650
CP048238.1-50,32,651
CP048238.1-51,55,341
CP048238.1-52,19,916
CP048238.1-53,61,288
CP048238.1-54,80,164
CP048238.1-55,63,266
CP048238.1-56,40,512
CP048238.1-57,48,405
CP048238.1-58,0,1250
CP048238.1-59,25,797
CP048238.1-60,69,222
CP048238.1-61,0,1251
CP048238.1-62,13,1038
CP048238.1-63,7,1161
CP048238.1-64,11,1092
CP048238.1-65,3,1216
CP048238.1-66,23,840
CP048238.1-67,37,567
CP048238.1-68,81,158
CP048238.1-69,22,859
CP048238.1-70,81,159
CP048238.1-71,77,174
CP048238.1-72,39,527
CP048238.1-73,38,550
CP048238.1-74,0,1252
CP048238.1-75,1,1232
CP048239.1-0,2,1221
CP048239.1-1,0,1253
CP048239.1-2,19,917
CP048239.1-3,64,260
CP048239.1-4,36,588
CP048239.1-5,62,277
CP048239.1-6,68,229
CP048239.1-7,7,1162
CP048239.1-8,48,406
CP048239.1-9,11,1093
CP048239.1-10,69,223
CP048239.1-11,11,1094
CP048239.1-12,28,729
CP048239.1-13,22,860
CP048239.1-14,24,822
CP048239.1-15,85,143
CP048239.1-16,66,242
CP048239.1-17,129,49
CP048239.1-18,86,138
CP048239.1-19,40,513
CP048239.1-20,53,360
CP048239.1-21,40,514
CP048239.1-22,98,94
CP048239.1-23,257,4
CP048239.1-24,187,19
CP048239.1-25,70,208
CP048239.1-26,39,528
CP048239.1-27,123,56
CP048239.1-28,100,90
CP048239.1-29,62,278
CP048239.1-30,74,184
CP048239.1-31,67,237
CP048239.1-32,22,861
CP048239.1-33,63,267
CP048239.1-34,28,730
CP048239.1-35,40,515
CP048239.1-36,29,703
CP048239.1-37,9,1133
CP048239.1-38,37,568
CP048239.1-39,42,479
CP048239.1-40,48,407
CP048239.1-41,60,295
CP048239.1-42,44,449
CP048239.1-43,13,1039
CP048239.1-44,41,491
CP048239.1-45,15,1013
CP048239.1-46,17,967
CP048239.1-47,10,1111
CP048239.1-48,19,918
CP048239.1-49,25,798
CP048239.1-50,18,943
CP048239.1-51,18,944
CP048239.1-52,1,1233
CP048239.1-53,15,1014
CP048239.1-54,18,945
CP048239.1-55,39,529
CP048239.1-56,7,1163
CP048239.1-57,11,1095
CP048239.1-58,9,1134
CP048239.1-59,38,551
CP048239.1-60,44,450
CP048239.1-61,51,374
CP048239.1-62,33,640
CP048239.1-63,2,1222
CP048239.1-64,32,652
CP048239.1-65,56,327
CP048239.1-66,22,862
CP048239.1-67,14,1028
CP048239.1-68,25,799
CP048239.1-69,12,1066
CP048239.1-70,22,863
CP048239.1-71,37,569
CP048239.1-72,53,361
CP048239.1-73,53,362
CP048239.1-74,13,1040
CP048239.1-75,26,774
CP048239.1-76,43,464
CP048239.1-77,25,800
CP048239.1-78,16,987
CP048239.1-79,15,1015
CP048239.1-80,10,1112
CP048239.1-81,17,968
CP048239.1-82,4,1202
CP048239.1-83,12,1067
CP048239.1-84,33,641
CP048239.1-85,7,1164
CP048239.1-86,42,480
CP048239.1-87,43,465
CP048239.1-88,16,988
CP048239.1-89,23,841
CP048239.1-90,21,880
CP048239.1-91,19,919
CP048239.1-92,11,1096
CP048239.1-93,17,969
CP048239.1-94,39,530
CP048239.1-95,61,289
CP048239.1-96,19,920
CP048239.1-97,5,1188
CP048239.1-98,14,1029
CP048239.1-99,19,921
CP048239.1-100,39,531
CP048239.1-101,54,348
CP048239.1-102,18,946
CP048239.1-103,24,823
CP048239.1-104,10,1113
CP048239.1-105,28,731
CP048239.1-106,36,589
CP048239.1-107,9,1135
CP048239.1-108,12,1068
CP048239.1-109,13,1041
CP048239.1-110,16,989
CP048239.1-111,19,922
CP048239.1-112,38,552
CP048239.1-113,27,750
CP048239.1-114,22,864
CP048239.1-115,14,1030
CP048239.1-116,27,751
CP048239.1-117,31,668
CP048239.1-118,51,375
CP048239.1-119,49,393
CP048239.1-120,16,990
CP048239.1-121,12,1069
CP048239.1-122,1,1234
CP048239.1-123,0,1254
CP048239.1-124,3,1217
CP048240.1-0,0,1255
CP048240.1-1,1,1235
CP048240.1-2,48,408
CP048240.1-3,78,170
CP048240.1-4,40,516
CP048240.1-5,6,1179
CP048240.1-6,49,394
CP048240.1-7,77,175
CP048240.1-8,31,669
CP048240.1-9,37,570
CP048240.1-10,11,1097
CP048240.1-11,32,653
CP048240.1-12,21,881
CP048240.1-13,21,882
CP048240.1-14,70,209
CP048240.1-15,37,571
CP048240.1-16,44,451
CP048240.1-17,35,606
CP048240.1-18,72,193
CP048240.1-19,94,108
CP048240.1-20,42,481
CP048240.1-21,40,517
CP048240.1-22,48,409
CP048240.1-23,63,268
CP048240.1-24,109,74
CP048240.1-25,190,16
CP048240.1-26,183,20
CP048240.1-27,223,9
CP048240.1-28,130,48
CP048240.1-29,154,35
CP048240.1-30,70,210
CP048240.1-31,78,171
CP048240.1-32,60,296
CP048240.1-33,59,305
CP048240.1-34,95,107
CP048240.1-35,13,1042
CP048240.1-36,25,801
CP048240.1-37,69,224
CP048240.1-38,64,261
CP048240.1-39,72,194
CP048240.1-40,108,77
CP048240.1-41,50,383
CP048240.1-42,37,572
CP048240.1-43,30,678
CP048240.1-44,45,440
CP048240.1-45,58,317
CP048240.1-46,37,573
CP048240.1-47,43,466
CP048240.1-48,49,395
CP048240.1-49,24,824
CP048240.1-50,38,553
CP048240.1-51,26,775
CP048240.1-52,32,654
CP048240.1-53,39,532
CP048240.1-54,4,1203
CP048240.1-55,19,923
CP048240.1-56,83,148
CP048240.1-57,66,243
CP048240.1-58,45,441
CP048240.1-59,20,898
CP048240.1-60,34,629
CP048240.1-61,53,363
CP048240.1-62,10,1114
CP048240.1-63,20,899
CP048240.1-64,16,991
CP048240.1-65,30,679
CP048240.1-66,8,1148
CP048240.1-67,32,655
CP048240.1-68,19,924
CP048240.1-69,29,704
CP048240.1-70,9,1136
CP048240.1-71,44,452
CP048240.1-72,107,79
CP048240.1-73,53,364
CP048240.1-74,55,342
CP048240.1-75,16,992
CP048240.1-76,35,607
CP048240.1-77,62,279
CP048240.1-78,27,752
CP048240.1-79,13,1043
CP048240.1-80,13,1044
CP048240.1-81,25,802
CP048240.1-82,17,970
CP048240.1-83,9,1137
CP048240.1-84,35,608
CP048240.1-85,15,1016
CP048240.1-86,29,705
CP048240.1-87,37,574
CP048240.1-88,89,129
CP048240.1-89,38,554
CP048240.1-90,6,1180
CP048240.1-91,44,453
CP048240.1-92,14,1031
CP048240.1-93,53,365
CP048240.1-94,13,1045
CP048240.1-95,25,803
CP048240.1-96,10,1115
CP048240.1-97,25,804
CP048240.1-98,18,947
CP048240.1-99,21,883
CP048240.1-100,13,1046
CP048240.1-101,8,1149
CP048240.1-102,10,1116
CP048240.1-103,18,948
CP048240.1-104,43,467
CP048240.1-105,26,776
CP048240.1-106,60,297
CP048240.1-107,54,349
CP048240.1-108,2,1223
CP048240.1-109,19,925
CP048240.1-110,17,971
CP048240.1-111,60,298
CP048240.1-112,35,609
CP048240.1-113,17,972
CP048240.1-114,12,1070
CP048240.1-115,60,299
CP048240.1-116,15,1017
CP048240.1-117,59,306
CP048240.1-118,44,454
CP048240.1-119,22,865
CP048240.1-120,41,492
CP048240.1-121,18,949
CP048240.1-122,25,805
CP048240.1-123,23,842
CP048240.1-124,23,843
CP048240.1-125,19,926
CP048240.1-126,72,195
CP048240.1-127,49,396
CP048240.1-128,17,973
CP048240.1-129,51,376
CP048240.1-130,4,1204
CP048241.1-0,5,1189
CP048241.1-1,12,1071
CP048241.1-2,66,244
CP048241.1-3,31,670
CP048241.1-4,41,493
CP048241.1-5,54,350
CP048241.1-6,19,927
CP048241.1-7,66,245
CP048241.1-8,12,1072
CP048241.1-9,68,230
CP048241.1-10,20,900
CP048241.1-11,78,172
CP048241.1-12,14,1032
CP048241.1-13,10,1117
CP048241.1-14,20,901
CP048241.1-15,34,630
CP048241.1-16,20,902
CP048241.1-17,10,1118
CP048241.1-18,70,211
CP048241.1-19,6,1181
CP048241.1-20,4,1205
CP048241.1-21,11,1098
CP048241.1-22,91,122
CP048241.1-23,5,1190
CP048241.1-24,16,993
CP048241.1-25,12,1073
CP048241.1-26,8,1150
CP048241.1-27,24,825
CP048241.1-28,15,1018
CP048241.1-29,29,706
CP048241.1-30,11,1099
CP048241.1-31,5,1191
CP048241.1-32,13,1047
CP048241.1-33,31,671
CP048241.1-34,13,1048
CP048241.1-35,66,246
CP048241.1-36,30,680
CP048241.1-37,49,397
CP048241.1-38,47,414
CP048241.1-39,30,681
CP048241.1-40,35,610
CP048241.1-41,5,1192
CP048241.1-42,26,777
CP048241.1-43,23,844
CP048241.1-44,36,590
CP048241.1-45,49,398
CP048241.1-46,62,280
CP048241.1-47,71,200
CP048241.1-48,38,555
CP048241.1-49,50,384
CP048241.1-50,50,385
CP048241.1-51,34,631
CP048241.1-52,11,1100
CP048241.1-53,4,1206
CP048241.1-54,42,482
CP048241.1-55,29,707
CP048241.1-56,25,806
CP048241.1-57,50,386
CP048241.1-58,40,518
CP048241.1-59,16,994
CP048241.1-60,17,974
CP048241.1-61,54,351
CP048241.1-62,26,778
CP048241.1-63,20,903
CP048241.1-64,33,642
CP048241.1-65,41,494
CP048241.1-66,57,322
CP048241.1-67,41,495
CP048241.1-68,56,328
CP048241.1-69,68,231
CP048241.1-70,20,904
CP048241.1-71,13,1049
CP048241.1-72,26,779
CP048241.1-73,25,807
CP048241.1-74,40,519
CP048241.1-75,45,442
CP048241.1-76,36,591
CP048241.1-77,21,884
CP048241.1-78,61,290
CP048241.1-79,80,165
CP048241.1-80,5,1193
CP048241.1-81,29,708
CP048241.1-82,19,928
CP048241.1-83,44,455
CP048241.1-84,36,592
CP048241.1-85,64,262
CP048241.1-86,29,709
CP048241.1-87,18,950
CP048241.1-88,35,611
CP048241.1-89,67,238
CP048241.1-90,29,710
CP048241.1-91,93,114
CP048241.1-92,91,123
CP048241.1-93,50,387
CP048241.1-94,59,307
CP048241.1-95,37,575
CP048241.1-96,4,1207
CP048241.1-97,12,1074
CP048241.1-98,91,124
CP048241.1-99,30,682
CP048241.1-100,32,656
CP048241.1-101,18,951
CP048241.1-102,37,576
CP048241.1-103,66,247
CP048241.1-104,12,1075
CP048241.1-105,19,929
CP048241.1-106,38,556
CP048241.1-107,16,995
CP048241.1-108,43,468
CP048241.1-109,15,1019
CP048241.1-110,40,520
CP048241.1-111,25,808
CP048241.1-112,8,1151
CP048241.1-113,11,1101
CP048241.1-114,9,1138
CP048241.1-115,67,239
CP048241.1-116,68,232
CP048241.1-117,75,179
CP048241.1-118,32,657
CP048241.1-119,63,269
CP048241.1-120,39,533
CP048241.1-121,17,975
CP048241.1-122,16,996
CP048241.1-123,62,281
CP048241.1-124,92,119
CP048241.1-125,70,212
