Bin index,yH299-parent-pool4_normalized,yH299-parent-pool4_normalized rank
CP048236.1-91,5,947
CP048236.1-92,15,441
CP048236.1-93,26,190
CP048236.1-94,8,768
CP048236.1-95,3,1069
CP048236.1-96,13,520
CP048236.1-97,1,1192
CP048236.1-98,19,324
CP048236.1-99,3,1070
CP048236.1-100,1,1193
CP048237.1-0,0,1230
CP048237.1-1,0,1231
CP048237.1-2,9,707
CP048237.1-3,14,482
CP048237.1-4,9,708
CP048237.1-5,11,606
CP048237.1-6,3,1071
CP048237.1-7,28,168
CP048237.1-8,11,607
CP048237.1-9,5,948
CP048237.1-10,5,949
CP048237.1-11,5,950
CP048237.1-12,4,1010
CP048237.1-13,5,951
CP048237.1-14,9,709
CP048237.1-15,4,1011
CP048237.1-16,3,1072
CP048237.1-17,9,710
CP048237.1-18,8,769
CP048237.1-19,13,521
CP048237.1-20,11,608
CP048237.1-21,7,832
CP048237.1-22,8,770
CP048237.1-23,6,885
CP048237.1-24,21,278
CP048237.1-25,9,711
CP048237.1-26,3,1073
CP048237.1-27,1,1194
CP048237.1-28,5,952
CP048237.1-29,2,1128
CP048237.1-30,2,1129
CP048237.1-31,5,953
CP048237.1-32,11,609
CP048237.1-33,8,771
CP048237.1-34,14,483
CP048237.1-35,16,414
CP048237.1-36,13,522
CP048237.1-37,4,1012
CP048237.1-38,19,325
CP048237.1-39,21,279
CP048237.1-40,22,255
CP048237.1-41,6,886
CP048237.1-42,11,610
CP048237.1-43,9,712
CP048237.1-44,13,523
CP048237.1-45,1,1195
CP048237.1-46,11,611
CP048237.1-47,8,772
CP048237.1-48,24,221
CP048237.1-49,11,612
CP048237.1-50,0,1232
CP048237.1-51,25,207
CP048237.1-52,0,1233
CP048237.1-53,5,954
CP048237.1-54,28,169
CP048237.1-55,4,1013
CP048237.1-56,1,1196
CP048237.1-57,16,415
CP048237.1-58,0,1234
CP048237.1-59,0,1235
CP048237.1-60,16,416
CP048237.1-61,31,132
CP048237.1-62,8,773
CP048237.1-63,7,833
CP048237.1-64,12,563
CP048237.1-65,14,484
CP048237.1-66,8,774
CP048237.1-67,12,564
CP048237.1-68,7,834
CP048237.1-69,10,659
CP048237.1-70,6,887
CP048237.1-71,14,485
CP048237.1-72,5,955
CP048237.1-73,42,70
CP048237.1-74,21,280
CP048237.1-75,22,256
CP048237.1-76,6,888
CP048237.1-77,4,1014
CP048237.1-78,11,613
CP048237.1-79,7,835
CP048237.1-80,5,956
CP048237.1-81,36,87
CP048237.1-82,25,208
CP048237.1-83,10,660
CP048237.1-84,8,775
CP048237.1-85,33,110
CP048237.1-86,40,75
CP048237.1-87,24,222
CP048237.1-88,17,378
CP048237.1-89,18,347
CP048237.1-90,12,565
CP048237.1-91,66,25
CP048237.1-92,24,223
CP048237.1-93,12,566
CP048237.1-94,20,305
CP048237.1-95,65,28
CP048237.1-96,26,191
CP048237.1-97,136,1
CP048237.1-98,58,34
CP048237.1-99,98,4
CP048237.1-100,18,348
CP048237.1-101,9,713
CP048237.1-102,17,379
CP048237.1-103,11,614
CP048237.1-104,12,567
CP048237.1-105,10,661
CP048238.1-0,2,1130
CP048238.1-1,0,1236
CP048238.1-2,6,889
CP048238.1-3,9,714
CP048238.1-4,32,123
CP048238.1-5,9,715
CP048238.1-6,29,156
CP048238.1-7,23,236
CP048238.1-8,15,442
CP048238.1-9,4,1015
CP048238.1-10,9,716
CP048238.1-11,12,568
CP048238.1-12,20,306
CP048238.1-13,13,524
CP048238.1-14,9,717
CP048238.1-15,28,170
CP048238.1-16,18,349
CP048238.1-17,32,124
CP048238.1-18,18,350
CP048238.1-19,23,237
CP048238.1-20,5,957
CP048238.1-21,2,1131
CP048238.1-22,10,662
CP048238.1-23,5,958
CP048238.1-24,4,1016
CP048238.1-25,21,281
CP048238.1-26,11,615
CP048238.1-27,29,157
CP048238.1-28,15,443
CP048238.1-29,39,80
CP048238.1-30,4,1017
CP048238.1-31,27,179
CP048238.1-32,23,238
CP048238.1-33,19,326
CP048238.1-34,11,616
CP048238.1-35,50,49
CP048238.1-36,33,111
CP048238.1-37,21,282
CP048238.1-38,17,380
CP048238.1-39,92,7
CP048238.1-40,47,59
CP048238.1-41,4,1018
CP048238.1-42,10,663
CP048238.1-43,30,144
CP048238.1-44,90,9
CP048238.1-45,32,125
CP048238.1-46,3,1074
CP048238.1-47,18,351
CP048238.1-48,32,126
CP048238.1-49,8,776
CP048238.1-50,7,836
CP048238.1-51,15,444
CP048238.1-52,5,959
CP048238.1-53,19,327
CP048238.1-54,23,239
CP048238.1-55,21,283
CP048238.1-56,15,445
CP048238.1-57,21,284
CP048238.1-58,0,1237
CP048238.1-59,9,718
CP048238.1-60,11,617
CP048238.1-61,0,1238
CP048238.1-62,3,1075
CP048238.1-63,1,1197
CP048238.1-64,5,960
CP048238.1-65,1,1198
CP048238.1-66,10,664
CP048238.1-67,12,569
CP048238.1-68,28,171
CP048238.1-69,11,618
CP048238.1-70,22,257
CP048238.1-71,26,192
CP048238.1-72,9,719
CP048238.1-73,14,486
CP048239.1-0,0,1239
CP048239.1-1,0,1240
CP048239.1-2,3,1076
CP048239.1-3,30,145
CP048239.1-4,11,619
CP048239.1-5,33,112
CP048239.1-6,30,146
CP048239.1-7,3,1077
CP048239.1-8,13,525
CP048239.1-9,6,890
CP048239.1-10,23,240
CP048239.1-11,8,777
CP048239.1-12,7,837
CP048239.1-13,3,1078
CP048239.1-14,8,778
CP048239.1-15,32,127
CP048239.1-16,13,526
CP048239.1-17,51,48
CP048239.1-18,35,89
CP048239.1-19,10,665
CP048239.1-20,24,224
CP048239.1-21,19,328
CP048239.1-22,34,102
CP048239.1-23,99,3
CP048239.1-24,66,26
CP048239.1-25,22,258
CP048239.1-26,15,446
CP048239.1-27,48,56
CP048239.1-28,27,180
CP048239.1-29,18,352
CP048239.1-30,31,133
CP048239.1-31,21,285
CP048239.1-32,7,838
CP048239.1-33,29,158
CP048239.1-34,7,839
CP048239.1-35,10,666
CP048239.1-36,8,779
CP048239.1-37,1,1199
CP048239.1-38,14,487
CP048239.1-39,11,620
CP048239.1-40,21,286
CP048239.1-41,26,193
CP048239.1-42,10,667
CP048239.1-43,2,1132
CP048239.1-44,14,488
CP048239.1-45,1,1200
CP048239.1-46,2,1133
CP048239.1-47,0,1241
CP048239.1-48,7,840
CP048239.1-49,14,489
CP048239.1-50,9,720
CP048239.1-51,8,780
CP048239.1-52,0,1242
CP048239.1-53,4,1019
CP048239.1-54,9,721
CP048239.1-55,14,490
CP048239.1-56,3,1079
CP048239.1-57,3,1080
CP048239.1-58,0,1243
CP048239.1-59,10,668
CP048239.1-60,13,527
CP048239.1-61,13,528
CP048239.1-62,11,621
CP048239.1-63,1,1201
CP048239.1-64,13,529
CP048239.1-65,21,287
CP048239.1-66,8,781
CP048239.1-67,4,1020
CP048239.1-68,11,622
CP048239.1-69,2,1134
CP048239.1-70,3,1081
CP048239.1-71,6,891
CP048239.1-72,19,329
CP048239.1-73,14,491
CP048239.1-74,6,892
CP048239.1-75,10,669
CP048239.1-76,12,570
CP048239.1-77,8,782
CP048239.1-78,6,893
CP048239.1-79,3,1082
CP048239.1-80,0,1244
CP048239.1-81,3,1083
CP048239.1-82,1,1202
CP048239.1-83,5,961
CP048239.1-84,6,894
CP048239.1-85,1,1203
CP048239.1-86,13,530
CP048239.1-87,5,962
CP048239.1-88,7,841
CP048239.1-89,5,963
CP048239.1-90,4,1021
CP048239.1-91,2,1135
CP048239.1-92,5,964
CP048239.1-93,6,895
CP048239.1-94,17,381
CP048239.1-95,12,571
CP048239.1-96,6,896
CP048239.1-97,1,1204
CP048239.1-98,5,965
CP048239.1-99,10,670
CP048239.1-100,10,671
CP048239.1-101,15,447
CP048239.1-102,5,966
CP048239.1-103,4,1022
CP048239.1-104,4,1023
CP048239.1-105,3,1084
CP048239.1-106,18,353
CP048239.1-107,3,1085
CP048239.1-108,2,1136
CP048239.1-109,3,1086
CP048239.1-110,6,897
CP048239.1-111,9,722
CP048239.1-112,11,623
CP048239.1-113,7,842
CP048239.1-114,7,843
CP048239.1-115,4,1024
CP048239.1-116,2,1137
CP048239.1-117,9,723
CP048239.1-118,11,624
CP048239.1-119,14,492
CP048239.1-120,6,898
CP048239.1-121,7,844
CP048239.1-122,1,1205
CP048239.1-123,0,1245
CP048239.1-124,2,1138
CP048240.1-0,0,1246
CP048240.1-1,0,1247
CP048240.1-2,14,493
CP048240.1-3,29,159
CP048240.1-4,14,494
CP048240.1-5,1,1206
CP048240.1-6,15,448
CP048240.1-7,27,181
CP048240.1-8,8,783
CP048240.1-9,13,531
CP048240.1-10,2,1139
CP048240.1-11,14,495
CP048240.1-12,4,1025
CP048240.1-13,5,967
CP048240.1-14,34,103
CP048240.1-15,11,625
CP048240.1-16,14,496
CP048240.1-17,17,382
CP048240.1-18,29,160
CP048240.1-19,32,128
CP048240.1-20,12,572
CP048240.1-21,18,354
CP048240.1-22,17,383
CP048240.1-23,15,449
CP048240.1-24,44,66
CP048240.1-25,77,12
CP048240.1-26,66,27
CP048240.1-27,67,23
CP048240.1-28,50,50
CP048240.1-29,70,17
CP048240.1-30,26,194
CP048240.1-31,22,259
CP048240.1-32,22,260
CP048240.1-33,13,532
CP048240.1-34,34,104
CP048240.1-35,3,1087
CP048240.1-36,6,899
CP048240.1-37,24,225
CP048240.1-38,23,241
CP048240.1-39,21,288
CP048240.1-40,34,105
CP048240.1-41,20,307
CP048240.1-42,19,330
CP048240.1-43,8,784
CP048240.1-44,14,497
CP048240.1-45,15,450
CP048240.1-46,9,724
CP048240.1-47,11,626
CP048240.1-48,25,209
CP048240.1-49,9,725
CP048240.1-50,12,573
CP048240.1-51,16,417
CP048240.1-52,8,785
CP048240.1-53,5,968
CP048240.1-54,0,1248
CP048240.1-55,2,1140
CP048240.1-56,22,261
CP048240.1-57,21,289
CP048240.1-58,12,574
CP048240.1-59,11,627
CP048240.1-60,9,726
CP048240.1-61,24,226
CP048240.1-62,1,1207
CP048240.1-63,10,672
CP048240.1-64,3,1088
CP048240.1-65,8,786
CP048240.1-66,4,1026
CP048240.1-67,7,845
CP048240.1-68,8,787
CP048240.1-69,6,900
CP048240.1-70,4,1027
CP048240.1-71,12,575
CP048240.1-72,29,161
CP048240.1-73,23,242
CP048240.1-74,16,418
CP048240.1-75,6,901
CP048240.1-76,16,419
CP048240.1-77,17,384
CP048240.1-78,4,1028
CP048240.1-79,3,1089
CP048240.1-80,0,1249
CP048240.1-81,10,673
CP048240.1-82,5,969
CP048240.1-83,3,1090
CP048240.1-84,7,846
CP048240.1-85,3,1091
CP048240.1-86,17,385
CP048240.1-87,9,727
CP048240.1-88,35,90
CP048240.1-89,12,576
CP048240.1-90,4,1029
CP048240.1-91,18,355
CP048240.1-92,6,902
CP048240.1-93,16,420
CP048240.1-94,4,1030
CP048240.1-95,8,788
CP048240.1-96,2,1141
CP048240.1-97,8,789
CP048240.1-98,8,790
CP048240.1-99,13,533
CP048240.1-100,3,1092
CP048240.1-101,2,1142
CP048240.1-102,5,970
CP048240.1-103,10,674
CP048240.1-104,17,386
CP048240.1-105,9,728
CP048240.1-106,15,451
CP048240.1-107,29,162
CP048240.1-108,2,1143
CP048240.1-109,7,847
CP048240.1-110,6,903
CP048240.1-111,18,356
CP048240.1-112,12,577
CP048240.1-113,9,729
CP048240.1-114,2,1144
CP048240.1-115,18,357
CP048240.1-116,9,730
CP048240.1-117,15,452
CP048240.1-118,12,578
CP048240.1-119,5,971
CP048240.1-120,13,534
CP048240.1-121,6,904
CP048240.1-122,6,905
CP048240.1-123,4,1031
CP048240.1-124,10,675
CP048240.1-125,8,791
CP048240.1-126,26,195
CP048240.1-127,16,421
CP048240.1-128,6,906
CP048240.1-129,19,331
CP048240.1-130,2,1145
CP048241.1-0,4,1032
CP048241.1-1,1,1208
CP048241.1-2,13,535
CP048241.1-3,13,536
CP048241.1-4,24,227
CP048241.1-5,16,422
CP048241.1-6,10,676
CP048241.1-7,27,182
CP048241.1-8,1,1209
CP048241.1-9,24,228
CP048241.1-10,3,1093
CP048241.1-11,28,172
CP048241.1-12,7,848
CP048241.1-13,2,1146
CP048241.1-14,11,628
CP048241.1-15,14,498
CP048241.1-16,7,849
CP048241.1-17,3,1094
CP048241.1-18,23,243
CP048241.1-19,2,1147
CP048241.1-20,2,1148
CP048241.1-21,3,1095
CP048241.1-22,26,196
CP048241.1-23,4,1033
CP048241.1-24,4,1034
CP048241.1-25,6,907
CP048241.1-26,5,972
CP048241.1-27,8,792
CP048241.1-28,7,850
CP048241.1-29,18,358
CP048241.1-30,2,1149
CP048241.1-31,3,1096
CP048241.1-32,5,973
CP048241.1-33,11,629
CP048241.1-34,5,974
CP048241.1-35,26,197
CP048241.1-36,6,908
CP048241.1-37,12,579
CP048241.1-38,22,262
CP048241.1-39,6,909
CP048241.1-40,10,677
CP048241.1-41,3,1097
CP048241.1-42,11,630
CP048241.1-43,5,975
CP048241.1-44,12,580
CP048241.1-45,17,387
CP048241.1-46,20,308
CP048241.1-47,18,359
CP048241.1-48,10,678
CP048241.1-49,18,360
CP048241.1-50,15,453
CP048241.1-51,6,910
CP048241.1-52,5,976
CP048241.1-53,2,1150
CP048241.1-54,13,537
CP048241.1-55,11,631
CP048241.1-56,5,977
CP048241.1-57,15,454
CP048241.1-58,15,455
CP048241.1-59,7,851
CP048241.1-60,9,731
CP048241.1-61,16,423
CP048241.1-62,15,456
CP048241.1-63,4,1035
CP048241.1-64,13,538
CP048241.1-65,8,793
CP048241.1-66,22,263
CP048241.1-67,13,539
CP048241.1-68,17,388
CP048241.1-69,14,499
CP048241.1-70,7,852
CP048241.1-71,3,1098
CP048241.1-72,9,732
CP048241.1-73,8,794
CP048241.1-74,11,632
CP048241.1-75,15,457
CP048241.1-76,12,581
CP048241.1-77,7,853
CP048241.1-78,13,540
CP048241.1-79,32,129
CP048241.1-80,2,1151
CP048241.1-81,7,854
CP048241.1-82,6,911
CP048241.1-83,15,458
CP048241.1-84,14,500
CP048241.1-85,17,389
CP048241.1-86,10,679
CP048241.1-87,7,855
CP048241.1-88,10,680
CP048241.1-89,16,424
CP048241.1-90,15,459
CP048241.1-91,39,81
CP048241.1-92,41,71
CP048241.1-93,11,633
CP048241.1-94,17,390
CP048241.1-95,8,795
CP048241.1-96,1,1210
CP048241.1-97,7,856
CP048241.1-98,25,210
CP048241.1-99,7,857
CP048241.1-100,12,582
CP048241.1-101,3,1099
CP048241.1-102,16,425
CP048241.1-103,17,391
CP048241.1-104,3,1100
CP048241.1-105,6,912
CP048241.1-106,14,501
CP048241.1-107,6,913
CP048241.1-108,12,583
CP048241.1-109,2,1152
CP048241.1-110,20,309
CP048241.1-111,3,1101
CP048241.1-112,4,1036
CP048241.1-113,3,1102
CP048241.1-114,2,1153
CP048241.1-115,13,541
CP048241.1-116,15,460
CP048241.1-117,31,134
CP048241.1-118,12,584
CP048241.1-119,19,332
CP048241.1-120,16,426
CP048241.1-121,3,1103
CP048241.1-122,4,1037
CP048241.1-123,14,502
CP048241.1-124,35,91
CP048241.1-125,35,92
CP048241.1-126,17,392
