Bin index,yH298-parent-pool1_normalized,yH298-parent-pool1_normalized rank
CP048234.1-42,22,797
CP048234.1-43,66,198
CP048234.1-44,103,68
CP048234.1-45,35,532
CP048234.1-46,56,279
CP048234.1-47,41,434
CP048234.1-48,27,689
CP048234.1-49,61,231
CP048234.1-50,62,219
CP048234.1-51,5,1182
CP048234.1-52,46,381
CP048234.1-53,31,611
CP048234.1-54,8,1129
CP048234.1-55,23,771
CP048234.1-56,45,389
CP048234.1-57,70,168
CP048234.1-58,60,242
CP048234.1-59,28,669
CP048234.1-60,12,1034
CP048234.1-61,38,484
CP048234.1-62,79,140
CP048234.1-63,45,390
CP048234.1-64,48,364
CP048234.1-65,40,453
CP048234.1-66,44,395
CP048234.1-67,22,798
CP048234.1-68,4,1190
CP048234.1-69,0,1241
CP048234.1-70,1,1225
CP048235.1-0,1,1226
CP048235.1-1,0,1242
CP048235.1-2,6,1161
CP048235.1-3,47,374
CP048235.1-4,70,169
CP048235.1-5,108,60
CP048235.1-6,6,1162
CP048235.1-7,57,268
CP048235.1-8,92,89
CP048235.1-9,29,651
CP048235.1-10,42,421
CP048235.1-11,26,714
CP048235.1-12,28,670
CP048235.1-13,30,631
CP048235.1-14,100,74
CP048235.1-15,51,330
CP048235.1-16,166,21
CP048235.1-17,14,982
CP048235.1-18,65,202
CP048235.1-19,81,132
CP048235.1-20,93,87
CP048235.1-21,22,799
CP048235.1-22,39,467
CP048235.1-23,100,75
CP048235.1-24,244,3
CP048235.1-25,122,45
CP048235.1-26,52,323
CP048235.1-27,90,95
CP048235.1-28,28,671
CP048235.1-29,38,485
CP048235.1-30,105,62
CP048235.1-31,24,755
CP048235.1-32,23,772
CP048235.1-33,39,468
CP048235.1-34,54,303
CP048235.1-35,55,294
CP048235.1-36,21,821
CP048235.1-37,69,173
CP048235.1-38,8,1130
CP048235.1-39,22,800
CP048235.1-40,19,873
CP048235.1-41,28,672
CP048235.1-42,39,469
CP048235.1-43,109,57
CP048235.1-44,6,1163
CP048235.1-45,21,822
CP048235.1-46,55,295
CP048235.1-47,76,152
CP048235.1-48,61,232
CP048235.1-49,29,652
CP048235.1-50,59,249
CP048235.1-51,24,756
CP048235.1-52,7,1145
CP048235.1-53,63,211
CP048235.1-54,13,1012
CP048235.1-55,49,349
CP048235.1-56,10,1084
CP048235.1-57,17,921
CP048235.1-58,20,849
CP048235.1-59,12,1035
CP048235.1-60,41,435
CP048235.1-61,55,296
CP048235.1-62,39,470
CP048235.1-63,31,612
CP048235.1-64,27,690
CP048235.1-65,4,1191
CP048235.1-66,13,1013
CP048235.1-67,8,1131
CP048235.1-68,23,773
CP048235.1-69,43,409
CP048235.1-70,59,250
CP048235.1-71,13,1014
CP048235.1-72,17,922
CP048235.1-73,31,613
CP048235.1-74,49,350
CP048235.1-75,91,92
CP048235.1-76,18,897
CP048235.1-77,17,923
CP048235.1-78,8,1132
CP048235.1-79,22,801
CP048235.1-80,39,471
CP048235.1-81,42,422
CP048235.1-82,28,673
CP048235.1-83,31,614
CP048235.1-84,18,898
CP048235.1-85,11,1058
CP048235.1-86,49,351
CP048235.1-87,14,983
CP048235.1-88,61,233
CP048235.1-89,32,591
CP048235.1-90,71,163
CP048235.1-91,32,592
CP048235.1-92,23,774
CP048235.1-93,2,1212
CP048236.1-0,5,1183
CP048236.1-1,0,1243
CP048236.1-2,6,1164
CP048236.1-3,74,155
CP048236.1-4,105,63
CP048236.1-5,193,11
CP048236.1-6,35,533
CP048236.1-7,56,280
CP048236.1-8,136,40
CP048236.1-9,103,69
CP048236.1-10,30,632
CP048236.1-11,118,47
CP048236.1-12,103,70
CP048236.1-13,69,174
CP048236.1-14,53,314
CP048236.1-15,51,331
CP048236.1-16,77,146
CP048236.1-17,33,566
CP048236.1-18,12,1036
CP048236.1-19,54,304
CP048236.1-20,78,144
CP048236.1-21,13,1015
CP048236.1-22,20,850
CP048236.1-23,54,305
CP048236.1-24,14,984
CP048236.1-25,25,735
CP048236.1-26,44,396
CP048236.1-27,55,297
CP048236.1-28,77,147
CP048236.1-29,36,514
CP048236.1-30,10,1085
CP048236.1-31,52,324
CP048236.1-32,25,736
CP048236.1-33,36,515
CP048236.1-34,3,1208
CP048236.1-35,21,823
CP048236.1-36,40,454
CP048236.1-37,24,757
CP048236.1-38,32,593
CP048236.1-39,65,203
CP048236.1-40,11,1059
CP048236.1-41,16,943
CP048236.1-42,34,555
CP048236.1-43,17,924
CP048236.1-44,31,615
CP048236.1-45,7,1146
CP048236.1-46,14,985
CP048236.1-47,59,251
CP048236.1-48,16,944
CP048236.1-49,15,967
CP048236.1-50,20,851
CP048236.1-51,62,220
CP048236.1-52,16,945
CP048236.1-53,36,516
CP048236.1-54,25,737
CP048236.1-55,36,517
CP048236.1-56,28,674
CP048236.1-57,62,221
CP048236.1-58,35,534
CP048236.1-59,38,486
CP048236.1-60,41,436
CP048236.1-61,4,1192
CP048236.1-62,20,852
CP048236.1-63,53,315
CP048236.1-64,56,281
CP048236.1-65,14,986
CP048236.1-66,29,653
CP048236.1-67,23,775
CP048236.1-68,11,1060
CP048236.1-69,14,987
CP048236.1-70,67,182
CP048236.1-71,21,824
CP048236.1-72,14,988
CP048236.1-73,38,487
CP048236.1-74,29,654
CP048236.1-75,6,1165
CP048236.1-76,6,1166
CP048236.1-77,36,518
CP048236.1-78,20,853
CP048236.1-79,29,655
CP048236.1-80,4,1193
CP048236.1-81,18,899
CP048236.1-82,52,325
CP048236.1-83,26,715
CP048236.1-84,38,488
CP048236.1-85,1,1227
CP048236.1-86,32,594
CP048236.1-87,43,410
CP048236.1-88,28,675
CP048236.1-89,32,595
CP048236.1-90,15,968
CP048236.1-91,23,776
CP048236.1-92,48,365
CP048236.1-93,53,316
CP048236.1-94,21,825
CP048236.1-95,9,1103
CP048236.1-96,41,437
CP048236.1-97,6,1167
CP048236.1-98,51,332
CP048236.1-99,8,1133
CP048236.1-100,2,1213
CP048237.1-0,1,1228
CP048237.1-1,0,1244
CP048237.1-2,36,519
CP048237.1-3,37,502
CP048237.1-4,32,596
CP048237.1-5,21,826
CP048237.1-6,13,1016
CP048237.1-7,60,243
CP048237.1-8,31,616
CP048237.1-9,15,969
CP048237.1-10,13,1017
CP048237.1-11,25,738
CP048237.1-12,19,874
CP048237.1-13,24,758
CP048237.1-14,21,827
CP048237.1-15,7,1147
CP048237.1-16,11,1061
CP048237.1-17,14,989
CP048237.1-18,30,633
CP048237.1-19,33,567
CP048237.1-20,14,990
CP048237.1-21,22,802
CP048237.1-22,25,739
CP048237.1-23,22,803
CP048237.1-24,56,282
CP048237.1-25,27,691
CP048237.1-26,9,1104
CP048237.1-27,8,1134
CP048237.1-28,24,759
CP048237.1-29,16,946
CP048237.1-30,4,1194
CP048237.1-31,11,1062
CP048237.1-32,40,455
CP048237.1-33,18,900
CP048237.1-34,33,568
CP048237.1-35,34,556
CP048237.1-36,23,777
CP048237.1-37,9,1105
CP048237.1-38,67,183
CP048237.1-39,51,333
CP048237.1-40,58,259
CP048237.1-41,12,1037
CP048237.1-42,17,925
CP048237.1-43,16,947
CP048237.1-44,22,804
CP048237.1-45,5,1184
CP048237.1-46,22,805
CP048237.1-47,26,716
CP048237.1-48,43,411
CP048237.1-49,25,740
CP048237.1-50,0,1245
CP048237.1-51,67,184
CP048237.1-52,17,926
CP048237.1-53,24,760
CP048237.1-54,61,234
CP048237.1-55,33,569
CP048237.1-56,6,1168
CP048237.1-57,42,423
CP048237.1-58,13,1018
CP048237.1-59,2,1214
CP048237.1-60,38,489
CP048237.1-61,44,397
CP048237.1-62,18,901
CP048237.1-63,29,656
CP048237.1-64,55,298
CP048237.1-65,29,657
CP048237.1-66,26,717
CP048237.1-67,28,676
CP048237.1-68,29,658
CP048237.1-69,30,634
CP048237.1-70,27,692
CP048237.1-71,20,854
CP048237.1-72,10,1086
CP048237.1-73,92,90
CP048237.1-74,29,659
CP048237.1-75,54,306
CP048237.1-76,14,991
CP048237.1-77,9,1106
CP048237.1-78,32,597
CP048237.1-79,33,570
CP048237.1-80,20,855
CP048237.1-81,63,212
CP048237.1-82,78,145
CP048237.1-83,60,244
CP048237.1-84,26,718
CP048237.1-85,90,96
CP048237.1-86,97,79
CP048237.1-87,81,133
CP048237.1-88,62,222
CP048237.1-89,33,571
CP048237.1-90,71,164
CP048237.1-91,144,33
CP048237.1-92,66,199
CP048237.1-93,48,366
CP048237.1-94,44,398
CP048237.1-95,186,13
CP048237.1-96,60,245
CP048237.1-97,280,1
CP048237.1-98,123,44
CP048237.1-99,236,5
CP048237.1-100,56,283
CP048237.1-101,41,438
CP048237.1-102,49,352
CP048237.1-103,40,456
CP048237.1-104,53,317
CP048237.1-105,24,761
CP048238.1-0,5,1185
CP048238.1-1,0,1246
CP048238.1-2,31,617
CP048238.1-3,20,856
CP048238.1-4,71,165
CP048238.1-5,31,618
CP048238.1-6,61,235
CP048238.1-7,50,340
CP048238.1-8,41,439
CP048238.1-9,12,1038
CP048238.1-10,32,598
CP048238.1-11,40,457
CP048238.1-12,47,375
CP048238.1-13,35,535
CP048238.1-14,19,875
CP048238.1-15,79,141
CP048238.1-16,35,536
CP048238.1-17,85,116
CP048238.1-18,69,175
CP048238.1-19,60,246
CP048238.1-20,33,572
CP048238.1-21,19,876
CP048238.1-22,25,741
CP048238.1-23,9,1107
CP048238.1-24,19,877
CP048238.1-25,39,472
CP048238.1-26,30,635
CP048238.1-27,82,125
CP048238.1-28,43,412
CP048238.1-29,88,102
CP048238.1-30,9,1108
CP048238.1-31,87,111
CP048238.1-32,61,236
CP048238.1-33,54,307
CP048238.1-34,26,719
CP048238.1-35,102,71
CP048238.1-36,82,126
CP048238.1-37,58,260
CP048238.1-38,47,376
CP048238.1-39,198,10
CP048238.1-40,119,46
CP048238.1-41,32,599
CP048238.1-42,29,660
CP048238.1-43,67,185
CP048238.1-44,211,7
CP048238.1-45,82,127
CP048238.1-46,18,902
CP048238.1-47,42,424
CP048238.1-48,72,161
CP048238.1-49,29,661
CP048238.1-50,27,693
CP048238.1-51,51,334
CP048238.1-52,18,903
CP048238.1-53,57,269
CP048238.1-54,71,166
CP048238.1-55,59,252
CP048238.1-56,35,537
CP048238.1-57,46,382
CP048238.1-58,0,1247
CP048238.1-59,22,806
CP048238.1-60,62,223
CP048238.1-61,0,1248
CP048238.1-62,13,1019
CP048238.1-63,7,1148
CP048238.1-64,9,1109
CP048238.1-65,2,1215
CP048238.1-66,20,857
CP048238.1-67,36,520
CP048238.1-68,69,176
CP048238.1-69,18,904
CP048238.1-70,76,153
CP048238.1-71,69,177
CP048238.1-72,34,557
CP048238.1-73,36,521
CP048238.1-74,0,1249
CP048238.1-75,1,1229
CP048239.1-0,1,1230
CP048239.1-1,0,1250
CP048239.1-2,19,878
CP048239.1-3,62,224
CP048239.1-4,33,573
CP048239.1-5,58,261
CP048239.1-6,62,225
CP048239.1-7,7,1149
CP048239.1-8,46,383
CP048239.1-9,9,1110
CP048239.1-10,67,186
CP048239.1-11,9,1111
CP048239.1-12,27,694
CP048239.1-13,19,879
CP048239.1-14,24,762
CP048239.1-15,77,148
CP048239.1-16,58,262
CP048239.1-17,114,53
CP048239.1-18,79,142
CP048239.1-19,32,600
CP048239.1-20,51,335
CP048239.1-21,38,490
CP048239.1-22,91,93
CP048239.1-23,237,4
CP048239.1-24,172,17
CP048239.1-25,67,187
CP048239.1-26,38,491
CP048239.1-27,109,58
CP048239.1-28,91,94
CP048239.1-29,57,270
CP048239.1-30,68,181
CP048239.1-31,62,226
CP048239.1-32,20,858
CP048239.1-33,58,263
CP048239.1-34,26,720
CP048239.1-35,35,538
CP048239.1-36,29,662
CP048239.1-37,8,1135
CP048239.1-38,35,539
CP048239.1-39,35,540
CP048239.1-40,41,440
CP048239.1-41,56,284
CP048239.1-42,42,425
CP048239.1-43,12,1039
CP048239.1-44,37,503
CP048239.1-45,15,970
CP048239.1-46,13,1020
CP048239.1-47,9,1112
CP048239.1-48,18,905
CP048239.1-49,21,828
CP048239.1-50,19,880
CP048239.1-51,13,1021
CP048239.1-52,0,1251
CP048239.1-53,13,1022
CP048239.1-54,17,927
CP048239.1-55,38,492
CP048239.1-56,6,1169
CP048239.1-57,9,1113
CP048239.1-58,8,1136
CP048239.1-59,32,601
CP048239.1-60,42,426
CP048239.1-61,49,353
CP048239.1-62,27,695
CP048239.1-63,2,1216
CP048239.1-64,30,636
CP048239.1-65,48,367
CP048239.1-66,21,829
CP048239.1-67,11,1063
CP048239.1-68,21,830
CP048239.1-69,11,1064
CP048239.1-70,20,859
CP048239.1-71,34,558
CP048239.1-72,49,354
CP048239.1-73,51,336
CP048239.1-74,13,1023
CP048239.1-75,24,763
CP048239.1-76,42,427
CP048239.1-77,21,831
CP048239.1-78,15,971
CP048239.1-79,15,972
CP048239.1-80,10,1087
CP048239.1-81,14,992
CP048239.1-82,4,1195
CP048239.1-83,11,1065
CP048239.1-84,33,574
CP048239.1-85,6,1170
CP048239.1-86,36,522
CP048239.1-87,39,473
CP048239.1-88,15,973
CP048239.1-89,21,832
CP048239.1-90,19,881
CP048239.1-91,16,948
CP048239.1-92,11,1066
CP048239.1-93,16,949
CP048239.1-94,32,602
CP048239.1-95,59,253
CP048239.1-96,19,882
CP048239.1-97,4,1196
CP048239.1-98,14,993
CP048239.1-99,17,928
CP048239.1-100,36,523
CP048239.1-101,46,384
CP048239.1-102,16,950
CP048239.1-103,23,778
CP048239.1-104,10,1088
CP048239.1-105,25,742
CP048239.1-106,35,541
CP048239.1-107,7,1150
CP048239.1-108,11,1067
CP048239.1-109,12,1040
CP048239.1-110,12,1041
CP048239.1-111,19,883
CP048239.1-112,36,524
CP048239.1-113,26,721
CP048239.1-114,18,906
CP048239.1-115,12,1042
CP048239.1-116,24,764
CP048239.1-117,30,637
CP048239.1-118,46,385
CP048239.1-119,45,391
CP048239.1-120,13,1024
CP048239.1-121,12,1043
CP048239.1-122,1,1231
CP048239.1-123,0,1252
CP048239.1-124,3,1209
CP048240.1-0,0,1253
CP048240.1-1,1,1232
CP048240.1-2,45,392
CP048240.1-3,74,156
CP048240.1-4,39,474
CP048240.1-5,5,1186
CP048240.1-6,43,413
CP048240.1-7,72,162
CP048240.1-8,27,696
CP048240.1-9,31,619
CP048240.1-10,12,1044
CP048240.1-11,31,620
CP048240.1-12,18,907
CP048240.1-13,20,860
CP048240.1-14,64,206
CP048240.1-15,35,542
CP048240.1-16,39,475
CP048240.1-17,33,575
CP048240.1-18,67,188
CP048240.1-19,88,103
CP048240.1-20,38,493
CP048240.1-21,35,543
CP048240.1-22,44,399
CP048240.1-23,59,254
CP048240.1-24,99,77
CP048240.1-25,179,16
CP048240.1-26,166,22
CP048240.1-27,210,8
CP048240.1-28,115,52
CP048240.1-29,142,36
CP048240.1-30,62,227
CP048240.1-31,67,189
CP048240.1-32,55,299
CP048240.1-33,55,300
CP048240.1-34,88,104
CP048240.1-35,13,1025
CP048240.1-36,20,861
CP048240.1-37,64,207
CP048240.1-38,56,285
CP048240.1-39,67,190
CP048240.1-40,102,72
CP048240.1-41,44,400
CP048240.1-42,36,525
CP048240.1-43,30,638
CP048240.1-44,40,458
CP048240.1-45,57,271
CP048240.1-46,36,526
CP048240.1-47,39,476
CP048240.1-48,47,377
CP048240.1-49,22,807
CP048240.1-50,35,544
CP048240.1-51,23,779
CP048240.1-52,28,677
CP048240.1-53,35,545
CP048240.1-54,4,1197
CP048240.1-55,17,929
CP048240.1-56,79,143
CP048240.1-57,57,272
CP048240.1-58,40,459
CP048240.1-59,19,884
CP048240.1-60,33,576
CP048240.1-61,47,378
CP048240.1-62,8,1137
CP048240.1-63,20,862
CP048240.1-64,14,994
CP048240.1-65,25,743
CP048240.1-66,7,1151
CP048240.1-67,29,663
CP048240.1-68,17,930
CP048240.1-69,26,722
CP048240.1-70,7,1152
CP048240.1-71,42,428
CP048240.1-72,99,78
CP048240.1-73,50,341
CP048240.1-74,50,342
CP048240.1-75,16,951
CP048240.1-76,32,603
CP048240.1-77,61,237
CP048240.1-78,24,765
CP048240.1-79,11,1068
CP048240.1-80,11,1069
CP048240.1-81,23,780
CP048240.1-82,16,952
CP048240.1-83,7,1153
CP048240.1-84,32,604
CP048240.1-85,15,974
CP048240.1-86,27,697
CP048240.1-87,35,546
CP048240.1-88,86,113
CP048240.1-89,33,577
CP048240.1-90,6,1171
CP048240.1-91,42,429
CP048240.1-92,13,1026
CP048240.1-93,50,343
CP048240.1-94,12,1045
CP048240.1-95,22,808
CP048240.1-96,9,1114
CP048240.1-97,20,863
CP048240.1-98,17,931
CP048240.1-99,21,833
CP048240.1-100,12,1046
CP048240.1-101,7,1154
CP048240.1-102,8,1138
CP048240.1-103,15,975
CP048240.1-104,42,430
CP048240.1-105,25,744
CP048240.1-106,57,273
CP048240.1-107,51,337
CP048240.1-108,2,1217
CP048240.1-109,18,908
CP048240.1-110,17,932
CP048240.1-111,56,286
CP048240.1-112,32,605
CP048240.1-113,16,953
CP048240.1-114,9,1115
CP048240.1-115,52,326
CP048240.1-116,14,995
CP048240.1-117,53,318
CP048240.1-118,38,494
CP048240.1-119,21,834
CP048240.1-120,37,504
CP048240.1-121,16,954
CP048240.1-122,22,809
CP048240.1-123,19,885
CP048240.1-124,20,864
CP048240.1-125,17,933
CP048240.1-126,67,191
CP048240.1-127,40,460
CP048240.1-128,16,955
CP048240.1-129,49,355
CP048240.1-130,3,1210
CP048241.1-0,5,1187
CP048241.1-1,11,1070
CP048241.1-2,61,238
CP048241.1-3,30,639
CP048241.1-4,40,461
CP048241.1-5,49,356
CP048241.1-6,17,934
CP048241.1-7,56,287
CP048241.1-8,10,1089
CP048241.1-9,61,239
CP048241.1-10,19,886
CP048241.1-11,70,170
CP048241.1-12,13,1027
CP048241.1-13,9,1116
CP048241.1-14,20,865
CP048241.1-15,32,606
CP048241.1-16,16,956
CP048241.1-17,9,1117
CP048241.1-18,66,200
CP048241.1-19,6,1172
CP048241.1-20,2,1218
CP048241.1-21,9,1118
CP048241.1-22,83,122
CP048241.1-23,4,1198
CP048241.1-24,14,996
CP048241.1-25,9,1119
CP048241.1-26,7,1155
CP048241.1-27,21,835
CP048241.1-28,14,997
CP048241.1-29,27,698
CP048241.1-30,10,1090
CP048241.1-31,4,1199
CP048241.1-32,12,1047
CP048241.1-33,30,640
CP048241.1-34,11,1071
CP048241.1-35,63,213
CP048241.1-36,28,678
CP048241.1-37,43,414
CP048241.1-38,46,386
CP048241.1-39,27,699
CP048241.1-40,31,621
CP048241.1-41,5,1188
CP048241.1-42,23,781
CP048241.1-43,20,866
CP048241.1-44,35,547
CP048241.1-45,44,401
CP048241.1-46,49,357
CP048241.1-47,64,208
CP048241.1-48,35,548
CP048241.1-49,46,387
CP048241.1-50,45,393
CP048241.1-51,31,622
CP048241.1-52,11,1072
CP048241.1-53,4,1200
CP048241.1-54,39,477
CP048241.1-55,28,679
CP048241.1-56,23,782
CP048241.1-57,42,431
CP048241.1-58,38,495
CP048241.1-59,15,976
CP048241.1-60,14,998
CP048241.1-61,48,368
CP048241.1-62,23,783
CP048241.1-63,20,867
CP048241.1-64,28,680
CP048241.1-65,39,478
CP048241.1-66,47,379
CP048241.1-67,38,496
CP048241.1-68,50,344
CP048241.1-69,63,214
CP048241.1-70,18,909
CP048241.1-71,10,1091
CP048241.1-72,23,784
CP048241.1-73,23,785
CP048241.1-74,35,549
CP048241.1-75,39,479
CP048241.1-76,33,578
CP048241.1-77,18,910
CP048241.1-78,54,308
CP048241.1-79,71,167
CP048241.1-80,4,1201
CP048241.1-81,27,700
CP048241.1-82,18,911
CP048241.1-83,42,432
CP048241.1-84,33,579
CP048241.1-85,58,264
CP048241.1-86,29,664
CP048241.1-87,15,977
CP048241.1-88,32,607
CP048241.1-89,62,228
CP048241.1-90,26,723
CP048241.1-91,85,117
CP048241.1-92,84,120
CP048241.1-93,40,462
CP048241.1-94,56,288
CP048241.1-95,37,505
CP048241.1-96,4,1202
CP048241.1-97,11,1073
CP048241.1-98,85,118
CP048241.1-99,30,641
CP048241.1-100,30,642
CP048241.1-101,14,999
CP048241.1-102,34,559
CP048241.1-103,58,265
CP048241.1-104,10,1092
CP048241.1-105,18,912
CP048241.1-106,38,497
CP048241.1-107,14,1000
CP048241.1-108,39,480
CP048241.1-109,16,957
CP048241.1-110,38,498
CP048241.1-111,24,766
CP048241.1-112,8,1139
CP048241.1-113,10,1093
CP048241.1-114,10,1094
CP048241.1-115,59,255
CP048241.1-116,59,256
CP048241.1-117,69,178
CP048241.1-118,27,701
CP048241.1-119,59,257
CP048241.1-120,37,506
CP048241.1-121,16,958
CP048241.1-122,12,1048
CP048241.1-123,57,274
CP048241.1-124,80,134
CP048241.1-125,65,204
