Bin index,yH298-parent-pool2_normalized,yH298-parent-pool2_normalized rank
CP048235.1-1,0,1256
CP048235.1-2,7,1195
CP048235.1-3,78,346
CP048235.1-4,115,156
CP048235.1-5,151,76
CP048235.1-6,10,1170
CP048235.1-7,96,233
CP048235.1-8,148,80
CP048235.1-9,50,620
CP048235.1-10,67,432
CP048235.1-11,40,757
CP048235.1-12,45,685
CP048235.1-13,51,606
CP048235.1-14,177,51
CP048235.1-15,86,290
CP048235.1-16,240,23
CP048235.1-17,30,904
CP048235.1-18,108,181
CP048235.1-19,124,129
CP048235.1-20,141,95
CP048235.1-21,42,729
CP048235.1-22,70,412
CP048235.1-23,147,84
CP048235.1-24,335,4
CP048235.1-25,170,56
CP048235.1-26,85,299
CP048235.1-27,133,113
CP048235.1-28,49,628
CP048235.1-29,60,496
CP048235.1-30,145,88
CP048235.1-31,47,659
CP048235.1-32,36,822
CP048235.1-33,59,507
CP048235.1-34,89,274
CP048235.1-35,75,367
CP048235.1-36,37,806
CP048235.1-37,109,174
CP048235.1-38,15,1123
CP048235.1-39,28,933
CP048235.1-40,35,838
CP048235.1-41,54,564
CP048235.1-42,74,379
CP048235.1-43,156,70
CP048235.1-44,10,1171
CP048235.1-45,36,823
CP048235.1-46,76,361
CP048235.1-47,118,146
CP048235.1-48,82,317
CP048235.1-49,39,773
CP048235.1-50,81,325
CP048235.1-51,47,660
CP048235.1-52,15,1124
CP048235.1-53,99,214
CP048235.1-54,21,1038
CP048235.1-55,81,326
CP048235.1-56,22,1025
CP048235.1-57,27,949
CP048235.1-58,31,888
CP048235.1-59,18,1087
CP048235.1-60,62,475
CP048235.1-61,85,300
CP048235.1-62,61,488
CP048235.1-63,55,551
CP048235.1-64,39,774
CP048235.1-65,6,1209
CP048235.1-66,21,1039
CP048235.1-67,18,1088
CP048235.1-68,34,852
CP048235.1-69,73,389
CP048235.1-70,86,291
CP048235.1-71,28,934
CP048235.1-72,31,889
CP048235.1-73,44,698
CP048235.1-74,72,398
CP048235.1-75,117,153
CP048235.1-76,36,824
CP048235.1-77,30,905
CP048235.1-78,17,1101
CP048235.1-79,31,890
CP048235.1-80,61,489
CP048235.1-81,64,455
CP048235.1-82,47,661
CP048235.1-83,42,730
CP048235.1-84,27,950
CP048235.1-85,18,1089
CP048235.1-86,81,327
CP048235.1-87,27,951
CP048235.1-88,100,208
CP048235.1-89,45,686
CP048235.1-90,102,199
CP048235.1-91,56,541
CP048235.1-92,39,775
CP048235.1-93,7,1196
CP048236.1-0,6,1210
CP048236.1-1,0,1257
CP048236.1-2,10,1172
CP048236.1-3,120,139
CP048236.1-4,162,64
CP048236.1-5,277,14
CP048236.1-6,50,621
CP048236.1-7,101,204
CP048236.1-8,195,41
CP048236.1-9,180,50
CP048236.1-10,52,598
CP048236.1-11,171,53
CP048236.1-12,157,68
CP048236.1-13,124,130
CP048236.1-14,77,353
CP048236.1-15,88,282
CP048236.1-16,120,140
CP048236.1-17,54,565
CP048236.1-18,17,1102
CP048236.1-19,80,332
CP048236.1-20,115,157
CP048236.1-21,20,1058
CP048236.1-22,31,891
CP048236.1-23,74,380
CP048236.1-24,28,935
CP048236.1-25,42,731
CP048236.1-26,70,413
CP048236.1-27,86,292
CP048236.1-28,112,163
CP048236.1-29,60,497
CP048236.1-30,13,1149
CP048236.1-31,65,445
CP048236.1-32,32,875
CP048236.1-33,54,566
CP048236.1-34,9,1182
CP048236.1-35,42,732
CP048236.1-36,64,456
CP048236.1-37,36,825
CP048236.1-38,45,687
CP048236.1-39,100,209
CP048236.1-40,20,1059
CP048236.1-41,19,1079
CP048236.1-42,56,542
CP048236.1-43,30,906
CP048236.1-44,58,515
CP048236.1-45,13,1150
CP048236.1-46,31,892
CP048236.1-47,91,263
CP048236.1-48,21,1040
CP048236.1-49,26,963
CP048236.1-50,32,876
CP048236.1-51,96,234
CP048236.1-52,33,862
CP048236.1-53,55,552
CP048236.1-54,35,839
CP048236.1-55,68,425
CP048236.1-56,44,699
CP048236.1-57,88,283
CP048236.1-58,51,607
CP048236.1-59,60,498
CP048236.1-60,59,508
CP048236.1-61,8,1186
CP048236.1-62,36,826
CP048236.1-63,82,318
CP048236.1-64,90,268
CP048236.1-65,26,964
CP048236.1-66,53,582
CP048236.1-67,37,807
CP048236.1-68,20,1060
CP048236.1-69,26,965
CP048236.1-70,111,168
CP048236.1-71,38,790
CP048236.1-72,22,1026
CP048236.1-73,63,464
CP048236.1-74,43,715
CP048236.1-75,14,1134
CP048236.1-76,15,1125
CP048236.1-77,65,446
CP048236.1-78,36,827
CP048236.1-79,38,791
CP048236.1-80,7,1197
CP048236.1-81,25,980
CP048236.1-82,67,433
CP048236.1-83,45,688
CP048236.1-84,56,543
CP048236.1-85,3,1224
CP048236.1-86,54,567
CP048236.1-87,75,368
CP048236.1-88,38,792
CP048236.1-89,55,553
CP048236.1-90,27,952
CP048236.1-91,49,629
CP048236.1-92,71,405
CP048236.1-93,90,269
CP048236.1-94,39,776
CP048236.1-95,17,1103
CP048236.1-96,74,381
CP048236.1-97,8,1187
CP048236.1-98,77,354
CP048236.1-99,10,1173
CP048236.1-100,7,1198
CP048237.1-0,1,1243
CP048237.1-1,0,1258
CP048237.1-2,52,599
CP048237.1-3,57,527
CP048237.1-4,64,457
CP048237.1-5,36,828
CP048237.1-6,15,1126
CP048237.1-7,102,200
CP048237.1-8,50,622
CP048237.1-9,22,1027
CP048237.1-10,25,981
CP048237.1-11,31,893
CP048237.1-12,27,953
CP048237.1-13,39,777
CP048237.1-14,38,793
CP048237.1-15,14,1135
CP048237.1-16,18,1090
CP048237.1-17,31,894
CP048237.1-18,51,608
CP048237.1-19,61,490
CP048237.1-20,38,794
CP048237.1-21,38,795
CP048237.1-22,43,716
CP048237.1-23,40,758
CP048237.1-24,84,306
CP048237.1-25,40,759
CP048237.1-26,13,1151
CP048237.1-27,16,1116
CP048237.1-28,47,662
CP048237.1-29,21,1041
CP048237.1-30,8,1188
CP048237.1-31,17,1104
CP048237.1-32,63,465
CP048237.1-33,28,936
CP048237.1-34,62,476
CP048237.1-35,48,645
CP048237.1-36,43,717
CP048237.1-37,21,1042
CP048237.1-38,93,250
CP048237.1-39,77,355
CP048237.1-40,96,235
CP048237.1-41,16,1117
CP048237.1-42,31,895
CP048237.1-43,30,907
CP048237.1-44,47,663
CP048237.1-45,11,1165
CP048237.1-46,51,609
CP048237.1-47,36,829
CP048237.1-48,82,319
CP048237.1-49,40,760
CP048237.1-50,3,1225
CP048237.1-51,97,227
CP048237.1-52,29,918
CP048237.1-53,42,733
CP048237.1-54,97,228
CP048237.1-55,49,630
CP048237.1-56,10,1174
CP048237.1-57,73,390
CP048237.1-58,26,966
CP048237.1-59,4,1217
CP048237.1-60,68,426
CP048237.1-61,80,333
CP048237.1-62,28,937
CP048237.1-63,44,700
CP048237.1-64,86,293
CP048237.1-65,54,568
CP048237.1-66,46,678
CP048237.1-67,54,569
CP048237.1-68,47,664
CP048237.1-69,43,718
CP048237.1-70,37,808
CP048237.1-71,35,840
CP048237.1-72,17,1105
CP048237.1-73,146,85
CP048237.1-74,62,477
CP048237.1-75,74,382
CP048237.1-76,29,919
CP048237.1-77,18,1091
CP048237.1-78,53,583
CP048237.1-79,51,610
CP048237.1-80,37,809
CP048237.1-81,108,182
CP048237.1-82,133,114
CP048237.1-83,98,218
CP048237.1-84,40,761
CP048237.1-85,124,131
CP048237.1-86,150,78
CP048237.1-87,114,158
CP048237.1-88,94,247
CP048237.1-89,48,646
CP048237.1-90,108,183
CP048237.1-91,213,33
CP048237.1-92,127,124
CP048237.1-93,73,391
CP048237.1-94,63,466
CP048237.1-95,245,19
CP048237.1-96,97,229
CP048237.1-97,391,1
CP048237.1-98,181,48
CP048237.1-99,350,3
CP048237.1-100,97,230
CP048237.1-101,72,399
CP048237.1-102,72,400
CP048237.1-103,62,478
CP048237.1-104,86,294
CP048237.1-105,40,762
CP048238.1-0,11,1166
CP048238.1-1,1,1244
CP048238.1-2,56,544
CP048238.1-3,41,745
CP048238.1-4,110,171
CP048238.1-5,55,554
CP048238.1-6,123,134
CP048238.1-7,79,341
CP048238.1-8,79,342
CP048238.1-9,26,967
CP048238.1-10,50,623
CP048238.1-11,66,440
CP048238.1-12,74,383
CP048238.1-13,57,528
CP048238.1-14,38,796
CP048238.1-15,122,135
CP048238.1-16,65,447
CP048238.1-17,121,137
CP048238.1-18,98,219
CP048238.1-19,88,284
CP048238.1-20,54,570
CP048238.1-21,28,938
CP048238.1-22,42,734
CP048238.1-23,20,1061
CP048238.1-24,32,877
CP048238.1-25,53,584
CP048238.1-26,58,516
CP048238.1-27,129,120
CP048238.1-28,80,334
CP048238.1-29,144,92
CP048238.1-30,16,1118
CP048238.1-31,129,121
CP048238.1-32,96,236
CP048238.1-33,94,248
CP048238.1-34,41,746
CP048238.1-35,171,54
CP048238.1-36,120,141
CP048238.1-37,95,243
CP048238.1-38,89,275
CP048238.1-39,287,11
CP048238.1-40,167,59
CP048238.1-41,55,555
CP048238.1-42,54,571
CP048238.1-43,104,194
CP048238.1-44,305,8
CP048238.1-45,118,147
CP048238.1-46,35,841
CP048238.1-47,80,335
CP048238.1-48,112,164
CP048238.1-49,58,517
CP048238.1-50,47,665
CP048238.1-51,86,295
CP048238.1-52,37,810
CP048238.1-53,89,276
CP048238.1-54,106,188
CP048238.1-55,95,244
CP048238.1-56,60,499
CP048238.1-57,72,401
CP048238.1-58,0,1259
CP048238.1-59,33,863
CP048238.1-60,95,245
CP048238.1-61,2,1231
CP048238.1-62,24,1003
CP048238.1-63,7,1199
CP048238.1-64,19,1080
CP048238.1-65,5,1215
CP048238.1-66,32,878
CP048238.1-67,58,518
CP048238.1-68,119,144
CP048238.1-69,26,968
CP048238.1-70,120,142
CP048238.1-71,106,189
CP048238.1-72,48,647
CP048238.1-73,45,689
CP048238.1-74,0,1260
CP048238.1-75,1,1245
CP048239.1-0,2,1232
CP048239.1-1,0,1261
CP048239.1-2,24,1004
CP048239.1-3,109,175
CP048239.1-4,48,648
CP048239.1-5,110,172
CP048239.1-6,101,205
CP048239.1-7,15,1127
CP048239.1-8,65,448
CP048239.1-9,12,1155
CP048239.1-10,96,237
CP048239.1-11,22,1028
CP048239.1-12,47,666
CP048239.1-13,31,896
CP048239.1-14,43,719
CP048239.1-15,117,154
CP048239.1-16,96,238
CP048239.1-17,188,46
CP048239.1-18,134,111
CP048239.1-19,57,529
CP048239.1-20,82,320
CP048239.1-21,59,509
CP048239.1-22,142,94
CP048239.1-23,330,6
CP048239.1-24,226,28
CP048239.1-25,89,277
CP048239.1-26,60,500
CP048239.1-27,190,43
CP048239.1-28,141,96
CP048239.1-29,96,239
CP048239.1-30,119,145
CP048239.1-31,99,215
CP048239.1-32,27,954
CP048239.1-33,92,257
CP048239.1-34,43,720
CP048239.1-35,54,572
CP048239.1-36,43,721
CP048239.1-37,15,1128
CP048239.1-38,62,479
CP048239.1-39,64,458
CP048239.1-40,75,369
CP048239.1-41,87,286
CP048239.1-42,63,467
CP048239.1-43,22,1029
CP048239.1-44,53,585
CP048239.1-45,25,982
CP048239.1-46,22,1030
CP048239.1-47,12,1156
CP048239.1-48,33,864
CP048239.1-49,33,865
CP048239.1-50,24,1005
CP048239.1-51,25,983
CP048239.1-52,0,1262
CP048239.1-53,19,1081
CP048239.1-54,24,1006
CP048239.1-55,51,611
CP048239.1-56,11,1167
CP048239.1-57,16,1119
CP048239.1-58,12,1157
CP048239.1-59,45,690
CP048239.1-60,63,468
CP048239.1-61,73,392
CP048239.1-62,44,701
CP048239.1-63,6,1211
CP048239.1-64,44,702
CP048239.1-65,72,402
CP048239.1-66,32,879
CP048239.1-67,26,969
CP048239.1-68,43,722
CP048239.1-69,17,1106
CP048239.1-70,28,939
CP048239.1-71,41,747
CP048239.1-72,85,301
CP048239.1-73,75,370
CP048239.1-74,26,970
CP048239.1-75,37,811
CP048239.1-76,59,510
CP048239.1-77,37,812
CP048239.1-78,20,1062
CP048239.1-79,25,984
CP048239.1-80,20,1063
CP048239.1-81,27,955
CP048239.1-82,7,1200
CP048239.1-83,21,1043
CP048239.1-84,46,679
CP048239.1-85,7,1201
CP048239.1-86,68,427
CP048239.1-87,61,491
CP048239.1-88,31,897
CP048239.1-89,30,908
CP048239.1-90,38,797
CP048239.1-91,25,985
CP048239.1-92,18,1092
CP048239.1-93,26,971
CP048239.1-94,52,600
CP048239.1-95,83,314
CP048239.1-96,35,842
CP048239.1-97,9,1183
CP048239.1-98,24,1007
CP048239.1-99,39,778
CP048239.1-100,56,545
CP048239.1-101,70,414
CP048239.1-102,28,940
CP048239.1-103,39,779
CP048239.1-104,20,1064
CP048239.1-105,47,667
CP048239.1-106,58,519
CP048239.1-107,14,1136
CP048239.1-108,20,1065
CP048239.1-109,22,1031
CP048239.1-110,24,1008
CP048239.1-111,32,880
CP048239.1-112,58,520
CP048239.1-113,38,798
CP048239.1-114,29,920
CP048239.1-115,26,972
CP048239.1-116,33,866
CP048239.1-117,49,631
CP048239.1-118,66,441
CP048239.1-119,71,406
CP048239.1-120,27,956
CP048239.1-121,14,1137
CP048239.1-122,2,1233
CP048239.1-123,0,1263
CP048239.1-124,3,1226
CP048240.1-0,1,1246
CP048240.1-1,2,1234
CP048240.1-2,62,480
CP048240.1-3,105,192
CP048240.1-4,55,556
CP048240.1-5,10,1175
CP048240.1-6,77,356
CP048240.1-7,105,193
CP048240.1-8,54,573
CP048240.1-9,53,586
CP048240.1-10,22,1032
CP048240.1-11,59,511
CP048240.1-12,39,780
CP048240.1-13,27,957
CP048240.1-14,98,220
CP048240.1-15,65,449
CP048240.1-16,59,512
CP048240.1-17,61,492
CP048240.1-18,107,185
CP048240.1-19,114,159
CP048240.1-20,75,371
CP048240.1-21,56,546
CP048240.1-22,77,357
CP048240.1-23,98,221
CP048240.1-24,154,73
CP048240.1-25,283,12
CP048240.1-26,233,27
CP048240.1-27,290,9
CP048240.1-28,181,49
CP048240.1-29,198,40
CP048240.1-30,89,278
CP048240.1-31,96,240
CP048240.1-32,84,307
CP048240.1-33,77,358
CP048240.1-34,145,89
CP048240.1-35,18,1093
CP048240.1-36,46,680
CP048240.1-37,98,222
CP048240.1-38,92,258
CP048240.1-39,97,231
CP048240.1-40,159,66
CP048240.1-41,77,359
CP048240.1-42,59,513
CP048240.1-43,48,649
CP048240.1-44,63,469
CP048240.1-45,84,308
CP048240.1-46,56,547
CP048240.1-47,57,530
CP048240.1-48,71,407
CP048240.1-49,31,898
CP048240.1-50,57,531
CP048240.1-51,47,668
CP048240.1-52,41,748
CP048240.1-53,61,493
CP048240.1-54,6,1212
CP048240.1-55,28,941
CP048240.1-56,104,195
CP048240.1-57,86,296
CP048240.1-58,69,419
CP048240.1-59,39,781
CP048240.1-60,50,624
CP048240.1-61,73,393
CP048240.1-62,18,1094
CP048240.1-63,34,853
CP048240.1-64,33,867
CP048240.1-65,45,691
CP048240.1-66,21,1044
CP048240.1-67,44,703
CP048240.1-68,29,921
CP048240.1-69,40,763
CP048240.1-70,14,1138
CP048240.1-71,63,470
CP048240.1-72,151,77
CP048240.1-73,80,336
CP048240.1-74,69,420
CP048240.1-75,23,1017
CP048240.1-76,52,601
CP048240.1-77,93,251
CP048240.1-78,35,843
CP048240.1-79,15,1129
CP048240.1-80,21,1045
CP048240.1-81,37,813
CP048240.1-82,24,1009
CP048240.1-83,14,1139
CP048240.1-84,55,557
CP048240.1-85,23,1018
CP048240.1-86,48,650
CP048240.1-87,65,450
CP048240.1-88,130,118
CP048240.1-89,49,632
CP048240.1-90,16,1120
CP048240.1-91,62,481
CP048240.1-92,18,1095
CP048240.1-93,71,408
CP048240.1-94,17,1107
CP048240.1-95,36,830
CP048240.1-96,17,1108
CP048240.1-97,38,799
CP048240.1-98,25,986
CP048240.1-99,40,764
CP048240.1-100,20,1066
CP048240.1-101,10,1176
CP048240.1-102,18,1096
CP048240.1-103,34,854
CP048240.1-104,54,574
CP048240.1-105,39,782
CP048240.1-106,81,328
CP048240.1-107,80,337
CP048240.1-108,3,1227
CP048240.1-109,29,922
CP048240.1-110,25,987
CP048240.1-111,84,309
CP048240.1-112,50,625
CP048240.1-113,28,942
CP048240.1-114,14,1140
CP048240.1-115,73,394
CP048240.1-116,29,923
CP048240.1-117,78,347
CP048240.1-118,65,451
CP048240.1-119,26,973
CP048240.1-120,53,587
CP048240.1-121,29,924
CP048240.1-122,34,855
CP048240.1-123,32,881
CP048240.1-124,32,882
CP048240.1-125,26,974
CP048240.1-126,96,241
CP048240.1-127,75,372
CP048240.1-128,33,868
CP048240.1-129,68,428
CP048240.1-130,6,1213
CP048241.1-0,14,1141
CP048241.1-1,21,1046
CP048241.1-2,93,252
CP048241.1-3,46,681
CP048241.1-4,62,482
CP048241.1-5,72,403
CP048241.1-6,23,1019
CP048241.1-7,109,176
CP048241.1-8,14,1142
CP048241.1-9,98,223
CP048241.1-10,31,899
CP048241.1-11,106,190
CP048241.1-12,20,1067
CP048241.1-13,17,1109
CP048241.1-14,28,943
CP048241.1-15,49,633
CP048241.1-16,26,975
CP048241.1-17,17,1110
CP048241.1-18,95,246
CP048241.1-19,8,1189
CP048241.1-20,5,1216
CP048241.1-21,14,1143
CP048241.1-22,122,136
CP048241.1-23,10,1177
CP048241.1-24,24,1010
CP048241.1-25,22,1033
CP048241.1-26,10,1178
CP048241.1-27,41,749
CP048241.1-28,21,1047
CP048241.1-29,42,735
CP048241.1-30,15,1130
CP048241.1-31,7,1202
CP048241.1-32,16,1121
CP048241.1-33,39,783
CP048241.1-34,25,988
CP048241.1-35,109,177
CP048241.1-36,45,692
CP048241.1-37,52,602
CP048241.1-38,69,421
CP048241.1-39,41,750
CP048241.1-40,49,634
CP048241.1-41,12,1158
CP048241.1-42,41,751
CP048241.1-43,31,900
CP048241.1-44,48,651
CP048241.1-45,60,501
CP048241.1-46,86,297
CP048241.1-47,99,216
CP048241.1-48,53,588
CP048241.1-49,76,362
CP048241.1-50,74,384
CP048241.1-51,48,652
CP048241.1-52,24,1011
CP048241.1-53,6,1214
CP048241.1-54,53,589
CP048241.1-55,47,669
CP048241.1-56,34,856
CP048241.1-57,75,373
CP048241.1-58,54,575
CP048241.1-59,30,909
CP048241.1-60,30,910
CP048241.1-61,69,422
CP048241.1-62,32,883
CP048241.1-63,29,925
CP048241.1-64,51,612
CP048241.1-65,56,548
CP048241.1-66,70,415
CP048241.1-67,60,502
CP048241.1-68,87,287
CP048241.1-69,85,302
CP048241.1-70,30,911
CP048241.1-71,25,989
CP048241.1-72,39,784
CP048241.1-73,33,869
CP048241.1-74,60,503
CP048241.1-75,53,590
CP048241.1-76,54,576
CP048241.1-77,28,944
CP048241.1-78,90,270
CP048241.1-79,109,178
CP048241.1-80,9,1184
CP048241.1-81,37,814
CP048241.1-82,25,990
CP048241.1-83,60,504
CP048241.1-84,60,505
CP048241.1-85,85,303
CP048241.1-86,51,613
CP048241.1-87,28,945
CP048241.1-88,49,635
CP048241.1-89,83,315
CP048241.1-90,44,704
CP048241.1-91,112,165
CP048241.1-92,118,148
CP048241.1-93,75,374
CP048241.1-94,89,279
CP048241.1-95,53,591
CP048241.1-96,7,1203
CP048241.1-97,25,991
CP048241.1-98,137,103
CP048241.1-99,42,736
CP048241.1-100,49,636
CP048241.1-101,20,1068
CP048241.1-102,65,452
CP048241.1-103,83,316
CP048241.1-104,26,976
CP048241.1-105,33,870
CP048241.1-106,47,670
CP048241.1-107,26,977
CP048241.1-108,65,453
CP048241.1-109,30,912
CP048241.1-110,67,434
CP048241.1-111,38,800
CP048241.1-112,23,1020
CP048241.1-113,14,1144
CP048241.1-114,21,1048
CP048241.1-115,92,259
CP048241.1-116,101,206
CP048241.1-117,112,166
CP048241.1-118,47,671
CP048241.1-119,82,321
