Chromosome,Position,Reads
CP048230.1,61796,246
CP048230.1,61808,71
CP048230.1,61815,338
CP048230.1,61819,146
CP048230.1,61863,5
CP048230.1,61903,58
CP048230.1,61986,77
CP048230.1,62006,101
CP048230.1,62099,18
CP048230.1,62106,46
CP048230.1,62211,86
CP048230.1,62262,108
CP048230.1,62379,74
CP048230.1,63259,115
CP048230.1,63359,1
CP048230.1,63444,1
CP048230.1,64408,53
CP048230.1,64665,36
CP048230.1,64949,3
CP048230.1,65317,83
CP048230.1,65386,1
CP048230.1,65554,2
CP048230.1,65561,2
CP048230.1,65606,5
CP048230.1,65766,18
CP048230.1,65807,2
CP048230.1,65837,66
CP048230.1,65974,38
CP048230.1,66283,68
CP048230.1,66574,1
CP048230.1,66913,79
CP048230.1,67286,61
CP048230.1,67779,22
CP048230.1,67819,13
CP048230.1,67965,68
CP048230.1,67972,6
CP048230.1,68663,252
CP048230.1,68767,17
CP048230.1,68778,165
CP048230.1,68794,23
CP048230.1,68813,37
CP048230.1,68840,23
CP048230.1,68849,6
CP048230.1,68931,16
CP048230.1,68943,11
CP048230.1,68950,27
CP048230.1,68956,120
CP048230.1,68963,3
CP048230.1,69016,2
CP048230.1,69019,2
CP048230.1,69026,183
CP048230.1,69066,145
CP048230.1,69073,1
CP048230.1,69126,5
CP048230.1,69149,19
CP048230.1,69174,60
CP048230.1,69181,1
CP048230.1,69237,46
CP048230.1,69420,112
CP048230.1,69439,56
CP048230.1,69449,168
CP048230.1,69522,263
CP048230.1,69544,119
CP048230.1,69650,1
CP048230.1,69688,19
CP048230.1,72554,2
CP048230.1,72659,251
CP048230.1,72666,209
CP048230.1,72675,67
CP048230.1,72712,247
CP048230.1,72791,225
CP048230.1,72823,32
CP048230.1,72831,16
CP048230.1,72908,32
CP048230.1,72934,231
CP048230.1,72935,1
CP048230.1,72939,169
CP048230.1,72950,1
CP048230.1,72959,195
CP048230.1,72969,174
CP048230.1,73089,183
CP048230.1,73096,305
CP048230.1,73108,326
CP048230.1,73115,225
CP048230.1,73117,2
CP048230.1,73148,328
CP048230.1,73155,136
CP048230.1,73179,99
CP048230.1,73200,169
CP048230.1,73219,209
CP048230.1,73224,192
CP048230.1,73230,163
CP048230.1,73239,130
CP048230.1,73246,125
CP048230.1,73272,366
CP048230.1,73281,21
CP048230.1,73347,8
CP048230.1,73399,33
CP048230.1,73400,62
CP048230.1,73417,3
CP048230.1,73427,295
CP048230.1,73436,187
CP048230.1,73458,160
CP048230.1,73466,767
CP048230.1,73597,101
CP048230.1,73737,256
CP048230.1,73746,14
CP048230.1,73753,3
CP048230.1,74080,22
CP048230.1,74675,225
CP048230.1,74692,70
CP048230.1,74703,54
CP048230.1,75235,12
CP048230.1,75283,35
CP048230.1,75292,115
CP048230.1,75623,1
CP048230.1,75709,37
CP048230.1,75753,43
CP048230.1,75809,80
CP048230.1,75863,56
CP048230.1,75865,4
CP048230.1,75872,13
CP048230.1,75907,1
CP048230.1,75912,40
CP048230.1,75945,3
CP048230.1,75946,113
CP048230.1,76006,3
CP048230.1,76017,229
CP048230.1,76201,69
CP048230.1,76372,58
CP048230.1,76427,41
CP048230.1,76803,111
CP048230.1,77212,67
CP048230.1,77889,154
CP048230.1,77995,135
CP048230.1,78002,128
CP048230.1,78016,20
CP048230.1,78023,555
CP048230.1,78035,130
CP048230.1,78039,212
CP048230.1,78062,264
CP048230.1,78071,171
CP048230.1,78079,29
CP048230.1,78086,103
CP048230.1,78087,393
CP048230.1,78094,762
CP048230.1,78122,73
CP048230.1,78147,10
CP048230.1,78188,49
CP048230.1,78194,162
CP048230.1,78219,7
CP048230.1,78225,70
CP048230.1,78232,225
CP048230.1,78278,31
CP048230.1,78286,21
CP048230.1,78300,193
CP048230.1,78323,50
CP048230.1,78327,46
CP048230.1,78332,14
CP048230.1,78347,328
CP048230.1,78354,408
CP048230.1,78361,169
CP048230.1,78372,33
CP048230.1,78379,114
CP048230.1,78396,187
CP048230.1,78415,755
CP048230.1,78422,845
CP048230.1,78429,285
CP048230.1,78437,748
CP048230.1,78445,413
CP048230.1,78466,3
CP048230.1,78473,32
CP048230.1,78477,3
CP048230.1,78478,33
CP048230.1,78484,99
CP048230.1,78507,29
CP048230.1,78522,706
CP048230.1,78545,16
CP048230.1,78561,9
CP048230.1,78570,1
CP048230.1,78576,10
CP048230.1,78584,40
CP048230.1,78614,95
CP048230.1,78621,831
CP048230.1,78628,316
CP048230.1,78629,290
CP048230.1,78636,213
CP048230.1,78658,185
CP048230.1,78672,198
CP048230.1,78679,25
CP048230.1,78720,81
CP048230.1,78733,149
CP048230.1,78749,73
CP048230.1,78756,1
CP048230.1,78758,35
CP048230.1,78767,134
CP048230.1,78810,153
CP048230.1,78817,21
CP048230.1,78865,6
CP048230.1,78892,351
CP048230.1,78899,463
CP048230.1,78907,214
CP048230.1,78921,2
CP048230.1,78927,265
CP048230.1,79029,24
CP048230.1,79036,456
CP048230.1,79038,13
CP048230.1,79045,59
CP048230.1,79109,45
CP048230.1,79116,256
CP048230.1,79130,68
CP048230.1,79137,15
CP048230.1,79163,92
CP048230.1,79166,145
CP048230.1,79195,208
CP048230.1,79201,224
CP048230.1,79223,224
CP048230.1,79230,48
CP048230.1,79266,29
CP048230.1,79338,99
CP048230.1,79381,3
CP048230.1,79443,1
CP048230.1,79487,176
CP048230.1,79516,46
CP048230.1,79521,79
CP048230.1,79682,119
CP048230.1,79689,166
CP048230.1,79698,6
CP048230.1,79701,54
CP048230.1,79752,326
CP048230.1,79759,174
CP048230.1,79810,87
CP048230.1,80158,84
CP048230.1,80265,18
CP048230.1,80447,11
CP048230.1,80585,49
CP048230.1,80592,73
CP048230.1,80999,24
CP048230.1,81024,50
CP048230.1,81410,3
CP048230.1,81866,144
CP048230.1,82029,74
CP048230.1,83237,29
CP048230.1,84003,4
CP048230.1,84026,96
CP048230.1,84032,70
CP048230.1,84035,101
CP048230.1,84054,116
CP048230.1,84063,101
CP048230.1,84070,172
CP048230.1,84071,86
CP048230.1,84078,556
CP048230.1,84157,59
CP048230.1,84180,1
CP048230.1,84187,150
CP048230.1,84203,37
CP048230.1,84368,23
CP048230.1,84531,28
CP048230.1,84643,36
CP048230.1,84704,14
CP048230.1,85134,3
CP048230.1,85300,76
CP048230.1,85456,156
CP048230.1,85460,82
CP048230.1,85679,1
CP048230.1,85833,48
CP048230.1,85978,33
CP048230.1,86018,1
CP048230.1,86019,6
CP048230.1,86029,1105
CP048230.1,86036,369
CP048230.1,86045,97
CP048230.1,86089,6
CP048230.1,86098,52
CP048230.1,86156,41
CP048230.1,86198,36
CP048230.1,86207,61
CP048230.1,86208,635
CP048230.1,86215,66
CP048230.1,86217,170
CP048230.1,86230,7
CP048230.1,86279,16
CP048230.1,86281,7
CP048230.1,86318,18
CP048230.1,86350,4
CP048230.1,86357,80
CP048230.1,86358,1
CP048230.1,86365,29
CP048230.1,86453,20
CP048230.1,86529,126
CP048230.1,86538,54
CP048230.1,87294,129
CP048230.1,87315,138
CP048230.1,87382,38
CP048230.1,87389,151
CP048230.1,87428,174
CP048230.1,87465,19
CP048230.1,87488,207
CP048230.1,87535,18
CP048230.1,87550,88
CP048230.1,87627,30
CP048230.1,87673,3
CP048230.1,87733,41
CP048230.1,88228,57
CP048230.1,88541,46
CP048230.1,89038,27
CP048230.1,89400,19
CP048230.1,89455,102
CP048230.1,89491,128
CP048230.1,89573,141
CP048230.1,89580,16
CP048230.1,89933,137
CP048230.1,90056,73
CP048230.1,90436,35
CP048230.1,90616,93
CP048230.1,90884,152
CP048230.1,91220,72
CP048230.1,91435,1
CP048230.1,91589,99
CP048230.1,92039,284
CP048230.1,92108,233
CP048230.1,92132,87
CP048230.1,92162,2
CP048230.1,92903,122
CP048230.1,92910,38
CP048230.1,92918,1
CP048230.1,92985,4
CP048230.1,92997,13
CP048230.1,93040,105
CP048230.1,93047,159
CP048230.1,93057,135
CP048230.1,93140,30
CP048230.1,93204,93
CP048230.1,93584,38
CP048230.1,93821,26
CP048230.1,93931,94
CP048230.1,94140,95
CP048230.1,94202,66
CP048230.1,94305,86
CP048230.1,94520,99
CP048230.1,94556,50
CP048230.1,94606,4
CP048230.1,94639,68
CP048230.1,94712,29
CP048230.1,94822,58
CP048230.1,94884,166
CP048230.1,94889,1
CP048230.1,94891,58
CP048230.1,94895,174
CP048230.1,94918,60
CP048230.1,94925,42
CP048230.1,94994,24
CP048230.1,95023,97
CP048230.1,95028,3
CP048230.1,95030,1
CP048230.1,95034,75
CP048230.1,95041,89
CP048230.1,95052,42
CP048230.1,95058,107
CP048230.1,95059,9
CP048230.1,95094,12
CP048230.1,95113,760
CP048230.1,95120,472
CP048230.1,95185,157
CP048230.1,95189,9
CP048230.1,95193,1
CP048230.1,95202,7
CP048230.1,95208,4
CP048230.1,95225,126
CP048230.1,95232,356
CP048230.1,95259,26
CP048230.1,95292,11
CP048230.1,95297,40
CP048230.1,95462,123
CP048230.1,95469,134
CP048230.1,95872,30
CP048230.1,96048,3
CP048230.1,96064,126
CP048230.1,96239,4
CP048230.1,96341,2
CP048230.1,96344,31
CP048230.1,96387,67
CP048230.1,96425,185
CP048230.1,96529,181
CP048230.1,96536,127
CP048230.1,96684,357
CP048230.1,96714,166
CP048230.1,96867,204
CP048230.1,97020,10
CP048230.1,97026,39
CP048230.1,97027,35
CP048230.1,97034,10
CP048230.1,97041,299
CP048230.1,97104,15
CP048230.1,97133,153
CP048230.1,97149,299
CP048230.1,97248,368
CP048230.1,97253,112
CP048230.1,97260,283
CP048230.1,97289,80
CP048230.1,97317,124
CP048230.1,97412,46
CP048230.1,97431,81
CP048230.1,97494,382
CP048230.1,97531,132
CP048230.1,97567,9
CP048230.1,97576,247
CP048230.1,97583,625
CP048230.1,97769,4
CP048230.1,97808,57
CP048230.1,97868,93
CP048230.1,97988,81
CP048230.1,98031,41
CP048230.1,98059,151
CP048230.1,98066,181
CP048230.1,98071,39
CP048230.1,98127,106
CP048230.1,98134,13
CP048230.1,98146,120
CP048230.1,98150,69
CP048230.1,98156,4
CP048230.1,98277,123
CP048230.1,98308,8
CP048230.1,98356,139
CP048230.1,98363,198
CP048230.1,98388,61
CP048230.1,98401,80
CP048230.1,98407,880
CP048230.1,98414,823
CP048230.1,98613,15
CP048230.1,98635,15
CP048230.1,98648,72
CP048230.1,98653,78
CP048230.1,98670,23
CP048230.1,98680,12
CP048230.1,98769,1
CP048230.1,98771,5
CP048230.1,98778,58
CP048230.1,98795,27
CP048230.1,98839,34
CP048230.1,98846,57
CP048230.1,98854,254
CP048230.1,98855,38
CP048230.1,98861,4
CP048230.1,98879,125
CP048230.1,99007,4
CP048230.1,99107,44
CP048230.1,99149,162
CP048230.1,99156,60
CP048230.1,99184,11
CP048230.1,99205,21
CP048230.1,99223,61
CP048230.1,99240,2
CP048230.1,99244,422
CP048230.1,99247,44
CP048230.1,99251,132
CP048230.1,99259,166
CP048230.1,99266,140
CP048230.1,99292,56
CP048230.1,99317,3
CP048230.1,99371,7
CP048230.1,99391,230
CP048230.1,99398,168
CP048230.1,99413,24
CP048230.1,99420,46
CP048230.1,99421,44
CP048230.1,99433,7
CP048230.1,99461,64
CP048230.1,99479,64
CP048230.1,99490,11
CP048230.1,99570,4
CP048230.1,99733,78
CP048230.1,99752,198
CP048230.1,99779,23
CP048230.1,99786,46
CP048230.1,99794,22
CP048230.1,100053,24
CP048230.1,100117,1
CP048230.1,100269,1
CP048230.1,100628,82
CP048230.1,100688,47
CP048230.1,100718,49
CP048230.1,100851,133
CP048230.1,100860,85
CP048230.1,100902,4
CP048230.1,100906,121
CP048230.1,101122,1
CP048230.1,101130,77
CP048230.1,101262,112
CP048230.1,101266,15
CP048230.1,101273,39
CP048230.1,101428,32
CP048230.1,101608,1
CP048230.1,101621,8
CP048230.1,101650,114
CP048230.1,101657,33
CP048230.1,101689,15
CP048230.1,101696,132
CP048230.1,101780,85
CP048230.1,101880,133
CP048230.1,101949,8
CP048230.1,102009,41
CP048230.1,102285,13
CP048230.1,102418,51
CP048230.1,102493,79
CP048230.1,102500,109
CP048230.1,102509,193
CP048230.1,102548,18
CP048230.1,102592,121
CP048230.1,102599,2
CP048230.1,106163,10
CP048230.1,106184,16
CP048230.1,106244,17
CP048230.1,106321,42
CP048230.1,106410,142
CP048230.1,106417,89
CP048230.1,106443,131
CP048230.1,106450,28
CP048230.1,106456,241
CP048230.1,106932,11
CP048230.1,107462,1
CP048230.1,107606,2
CP048230.1,107705,14
CP048230.1,107712,221
CP048230.1,107718,9
CP048230.1,108790,71
CP048230.1,108801,44
CP048230.1,108805,59
CP048230.1,108806,21
CP048230.1,108808,85
CP048230.1,108849,161
CP048230.1,108887,290
CP048230.1,110241,66
CP048230.1,111189,28
CP048230.1,111208,69
CP048230.1,111311,23
CP048230.1,111383,33
CP048230.1,111474,38
CP048230.1,111481,22
CP048230.1,111990,2
CP048230.1,113548,1
CP048230.1,114088,107
CP048230.1,114120,212
CP048230.1,114127,33
CP048230.1,114136,107
CP048230.1,116289,33
CP048230.1,116594,9
CP048230.1,117383,89
CP048230.1,117611,17
CP048230.1,117861,47
CP048230.1,119278,146
CP048230.1,119316,16
CP048230.1,119407,135
CP048230.1,119566,32
CP048230.1,119602,154
CP048230.1,119611,30
CP048230.1,119753,127
CP048230.1,119760,197
CP048230.1,120090,318
CP048230.1,120224,20
CP048230.1,120231,234
CP048230.1,120246,116
CP048230.1,120904,19
CP048230.1,120915,45
CP048230.1,120941,3
CP048230.1,120988,35
CP048230.1,121011,83
CP048230.1,121026,549
CP048230.1,121029,9
CP048230.1,121033,930
CP048230.1,121042,8
CP048230.1,121049,72
CP048230.1,121146,2
CP048230.1,121425,32
CP048230.1,121497,9
CP048230.1,121628,13
CP048230.1,121844,24
CP048230.1,121929,22
CP048230.1,121967,16
CP048230.1,121986,134
CP048230.1,121992,93
CP048230.1,122012,333
CP048230.1,122019,121
CP048230.1,122020,123
CP048230.1,122027,81
CP048230.1,122049,8
CP048230.1,122053,90
CP048230.1,122085,86
CP048230.1,122202,8
CP048230.1,122209,23
CP048230.1,122246,1
CP048230.1,122336,359
CP048230.1,122343,2
CP048230.1,122437,63
CP048230.1,122441,1
CP048230.1,122443,113
CP048230.1,122444,291
CP048230.1,122452,54
CP048230.1,122508,7
CP048230.1,122511,142
CP048230.1,122518,96
CP048230.1,122550,71
CP048230.1,122564,282
CP048230.1,122595,78
CP048230.1,122602,130
CP048230.1,122617,100
CP048230.1,122624,349
CP048230.1,122638,30
CP048230.1,122645,102
CP048230.1,122666,7
CP048230.1,122671,63
CP048230.1,122673,1
CP048230.1,122682,87
CP048230.1,122683,3
CP048230.1,122689,8
CP048230.1,122690,127
CP048230.1,122697,136
CP048230.1,122704,547
CP048230.1,122711,107
CP048230.1,122713,239
CP048230.1,122726,144
CP048230.1,122727,222
CP048230.1,122733,1637
CP048230.1,122753,109
CP048230.1,122789,136
CP048230.1,122807,138
CP048230.1,122812,695
CP048230.1,122829,130
CP048230.1,122837,33
CP048230.1,122841,17
CP048230.1,122854,3
CP048230.1,122877,484
CP048230.1,122961,47
CP048230.1,123029,231
CP048230.1,123049,6
CP048230.1,123090,236
CP048230.1,123145,4
CP048230.1,123152,98
CP048230.1,123154,767
CP048230.1,123253,320
CP048230.1,123260,583
CP048230.1,123318,95
CP048230.1,123325,32
CP048230.1,123329,183
CP048230.1,123341,682
CP048230.1,123363,583
CP048230.1,123366,62
CP048230.1,123370,940
CP048230.1,123371,42
CP048230.1,123375,695
CP048230.1,123392,584
CP048230.1,123399,241
CP048230.1,123414,20
CP048230.1,123422,308
CP048230.1,123426,222
CP048230.1,123431,181
CP048230.1,123433,110
CP048230.1,123434,343
CP048230.1,123438,154
CP048230.1,123441,297
CP048230.1,123446,188
CP048230.1,123450,326
CP048230.1,123464,215
CP048230.1,123468,437
CP048230.1,123473,68
CP048230.1,123475,31
CP048230.1,123476,2
CP048230.1,123480,292
CP048230.1,123483,18
CP048230.1,123487,451
CP048230.1,123559,48
CP048230.1,123564,127
CP048230.1,123666,1
CP048230.1,123909,109
CP048230.1,125327,3
CP048230.1,125453,99
CP048230.1,125827,2
CP048230.1,125945,35
CP048230.1,125952,65
CP048230.1,125959,33
CP048230.1,126042,18
CP048230.1,126241,58
CP048230.1,126506,180
CP048230.1,126629,162
CP048230.1,126979,22
CP048230.1,126996,25
CP048230.1,127003,27
CP048230.1,127162,16
CP048230.1,127287,2
CP048230.1,127353,9
CP048230.1,127534,128
CP048230.1,127574,10
CP048230.1,127577,169
CP048230.1,127584,1
CP048230.1,127598,549
CP048230.1,127603,143
CP048230.1,127608,889
CP048230.1,127610,74
CP048230.1,127615,166
CP048230.1,127633,15
CP048230.1,127702,202
CP048230.1,127715,481
CP048230.1,127722,144
CP048230.1,127729,189
CP048230.1,127748,112
CP048230.1,127771,146
CP048230.1,127778,260
CP048230.1,127793,142
CP048230.1,127801,724
CP048230.1,127808,932
CP048230.1,127816,197
CP048230.1,127836,142
CP048230.1,127839,18
CP048230.1,127843,87
CP048230.1,127957,36
CP048230.1,127968,9
CP048230.1,127973,456
CP048230.1,127980,421
CP048230.1,127985,28
CP048230.1,127986,11
CP048230.1,128029,138
CP048230.1,128042,253
CP048230.1,128322,24
CP048230.1,129328,198
CP048230.1,129477,3
CP048230.1,130298,69
CP048230.1,130306,80
CP048230.1,131183,39
CP048230.1,131262,171
CP048230.1,131587,73
CP048230.1,131887,43
CP048230.1,132082,49
CP048230.1,132108,59
CP048230.1,132114,109
CP048230.1,132119,18
CP048230.1,132236,20
CP048230.1,132245,59
CP048230.1,132252,328
CP048230.1,132273,614
CP048230.1,132280,380
CP048230.1,132288,288
CP048230.1,132295,637
CP048230.1,132302,4
CP048230.1,132309,273
CP048230.1,132329,140
CP048230.1,132336,23
CP048230.1,132348,74
CP048230.1,132355,497
CP048230.1,132359,127
CP048230.1,132375,46
CP048230.1,132378,3
CP048230.1,132385,5
CP048230.1,132390,96
CP048230.1,132393,57
CP048230.1,132399,2293
CP048230.1,132400,110
CP048230.1,132408,1050
CP048230.1,132417,177
CP048230.1,132420,94
CP048230.1,132429,67
CP048230.1,132431,216
CP048230.1,132433,1
CP048230.1,132442,27
CP048230.1,132445,361
CP048230.1,132480,339
CP048230.1,132487,103
CP048230.1,132593,343
CP048230.1,132827,12
CP048230.1,133066,359
CP048230.1,133078,18
CP048230.1,133081,186
CP048230.1,133093,69
CP048230.1,133135,210
CP048230.1,133142,98
CP048230.1,133159,1
CP048230.1,133164,129
CP048230.1,133302,155
CP048230.1,133339,16
CP048230.1,133349,141
CP048230.1,133513,15
CP048230.1,133875,3
CP048230.1,133992,25
CP048230.1,134032,109
CP048230.1,134759,48
CP048230.1,135096,5
CP048230.1,135104,18
CP048230.1,135682,18
CP048230.1,135952,3
CP048230.1,136918,6
CP048230.1,137963,77
CP048230.1,138040,91
CP048230.1,140805,9
CP048230.1,140820,48
CP048230.1,140874,103
CP048230.1,140878,1
CP048230.1,140881,35
CP048230.1,140894,15
CP048230.1,140900,1
CP048230.1,140912,121
CP048230.1,140918,642
CP048230.1,140923,467
CP048230.1,140930,329
CP048230.1,140942,10
CP048230.1,140944,344
CP048230.1,140951,214
CP048230.1,140956,223
CP048230.1,141088,70
CP048230.1,141135,260
CP048230.1,141199,45
CP048230.1,141214,220
CP048230.1,141220,184
CP048230.1,141224,31
CP048230.1,141242,160
CP048230.1,141257,133
CP048230.1,141260,56
CP048230.1,141264,40
CP048230.1,141276,7
CP048230.1,141277,1
CP048230.1,141285,1
CP048230.1,141295,98
CP048230.1,141405,269
CP048230.1,141416,93
CP048230.1,141453,54
CP048230.1,141502,28
CP048230.1,141509,14
CP048230.1,141568,151
CP048230.1,141574,173
CP048230.1,141728,5
CP048230.1,141733,162
CP048230.1,141783,176
CP048230.1,141828,770
CP048230.1,141835,45
CP048230.1,141872,163
CP048230.1,141883,4
CP048230.1,141915,124
CP048230.1,141952,367
CP048230.1,142036,66
CP048230.1,142079,226
CP048230.1,142096,141
CP048230.1,142103,150
CP048230.1,142110,23
CP048230.1,142183,171
CP048230.1,142190,2
CP048230.1,142203,8
CP048230.1,142234,110
CP048230.1,142241,34
CP048230.1,142287,98
CP048230.1,142294,164
CP048230.1,142301,323
CP048230.1,142344,170
CP048230.1,142380,316
CP048230.1,142428,1688
CP048230.1,142445,49
CP048230.1,142530,65
CP048230.1,142578,1
CP048230.1,142593,105
CP048230.1,142650,214
CP048230.1,142656,131
CP048230.1,142676,162
CP048230.1,142753,96
CP048230.1,142940,29
CP048230.1,143010,140
CP048230.1,143043,10
CP048230.1,143298,136
CP048230.1,143416,11
CP048230.1,143569,190
CP048230.1,143800,44
CP048230.1,144316,96
CP048230.1,144679,2
CP048230.1,144913,14
CP048230.1,144954,12
CP048230.1,144993,18
CP048230.1,145000,15
CP048230.1,145077,28
CP048230.1,145105,13
CP048230.1,145112,116
CP048230.1,145171,39
CP048230.1,145178,158
CP048230.1,145204,69
CP048230.1,145211,162
CP048230.1,145220,14
CP048230.1,145255,11
CP048230.1,145306,3
CP048230.1,145315,36
CP048230.1,145324,36
CP048230.1,145418,23
CP048230.1,145506,48
CP048230.1,145527,29
CP048230.1,145542,87
CP048230.1,145603,122
CP048230.1,145613,82
CP048230.1,145618,72
CP048230.1,145635,88
CP048230.1,145654,140
CP048230.1,145661,223
CP048230.1,145709,30
CP048230.1,145725,199
CP048230.1,145747,41
CP048230.1,145782,452
CP048230.1,145785,4
CP048230.1,145789,337
CP048230.1,145792,76
CP048230.1,145830,17
CP048230.1,145878,87
CP048230.1,145929,19
CP048230.1,145936,64
CP048230.1,145992,83
CP048230.1,146010,142
CP048230.1,146017,20
CP048230.1,146109,112
CP048230.1,146386,3
CP048230.1,146410,117
CP048230.1,146424,64
CP048230.1,146431,17
CP048230.1,146433,10
CP048230.1,146440,100
CP048230.1,146444,182
CP048230.1,146459,3
CP048230.1,146474,14
CP048230.1,146507,5
CP048230.1,146599,34
CP048230.1,146606,2
CP048230.1,146628,50
CP048230.1,146668,24
CP048230.1,146693,18
CP048230.1,146743,284
CP048230.1,146750,151
CP048230.1,146773,67
CP048230.1,146851,13
CP048230.1,146858,120
CP048230.1,147055,158
CP048230.1,147080,5
CP048230.1,147111,158
CP048230.1,147208,164
CP048230.1,147228,2
